date,ticker,fh_high,fh_low,fh_range,day_high,day_low,day_range,width_ratio,width_class,broke_high,broke_low,breakout
2026-01-22,TSM,335.0500,328.7000,6.3500,335.0500,326.1200,8.9300,0.7111,Wide,0,1,Single
2026-01-23,TSM,336.2500,331.3701,4.8799,336.6300,327.3700,9.2600,0.5270,Medium,1,1,Double
2026-01-26,TSM,334.1800,330.2300,3.9500,334.8700,330.2300,4.6400,0.8513,Wide,1,0,Single
2026-01-27,TSM,337.6800,334.5600,3.1200,340.0600,332.7100,7.3500,0.4245,Medium,1,1,Double
2026-01-28,TSM,345.5000,339.1201,6.3799,347.3100,338.3400,8.9700,0.7112,Wide,1,1,Double
2026-01-29,TSM,343.7400,333.6500,10.0900,343.7400,329.6000,14.1400,0.7136,Wide,0,1,Single
2026-01-30,TSM,339.9000,334.8900,5.0100,340.4000,331.1600,9.2400,0.5422,Medium,1,1,Double
2026-02-02,TSM,338.0000,329.1000,8.9000,340.5780,322.4200,18.1580,0.4901,Medium,1,1,Double
2026-02-03,TSM,347.0475,334.6000,12.4475,347.0475,334.6000,12.4475,1.0000,Wide,0,0,None
2026-02-04,TSM,335.1750,330.0000,5.1750,338.1900,329.0500,9.1400,0.5662,Medium,1,1,Double
2026-02-05,TSM,329.8600,324.2201,5.6399,330.7400,321.7700,8.9700,0.6288,Wide,1,1,Double
2026-02-06,TSM,346.8550,322.5000,24.3550,347.1399,322.5000,24.6399,0.9884,Wide,1,0,Single
2026-02-09,TSM,359.6000,347.8000,11.8000,359.6000,338.0000,21.6000,0.5463,Medium,0,1,Single
2026-02-10,TSM,361.6000,355.5500,6.0500,368.0100,355.4100,12.6000,0.4802,Medium,1,1,Double
2026-02-11,TSM,379.0100,360.8500,18.1600,379.0100,360.8500,18.1600,1.0000,Wide,0,0,None
2026-02-12,TSM,380.0000,374.7401,5.2599,381.5100,371.6010,9.9090,0.5308,Medium,1,1,Double
2026-02-13,TSM,370.9600,362.0000,8.9600,371.1099,362.0000,9.1099,0.9835,Wide,1,0,Single
2026-02-17,TSM,365.1400,356.2400,8.9000,366.7500,356.2400,10.5100,0.8468,Wide,1,0,Single
2026-02-18,TSM,368.7800,363.5100,5.2700,368.9773,363.2000,5.7773,0.9122,Wide,1,1,Double
2026-02-19,TSM,363.4800,357.4400,6.0400,365.3700,357.4400,7.9300,0.7617,Wide,1,0,Single
2026-02-20,TSM,367.1600,360.1100,7.0500,370.7687,357.8700,12.8987,0.5466,Medium,1,1,Double
2026-02-23,TSM,373.4299,366.4600,6.9699,373.4299,363.5100,9.9199,0.7026,Wide,0,1,Single
2026-02-24,TSM,385.9000,370.2800,15.6200,387.8000,369.0200,18.7800,0.8317,Wide,1,1,Double
2026-02-25,TSM,388.8800,385.8300,3.0500,390.9100,384.6900,6.2200,0.4904,Medium,1,1,Double
2026-02-26,TSM,387.0000,369.7000,17.3000,391.1200,369.7000,21.4200,0.8077,Wide,1,0,Single
2026-02-27,TSM,376.8900,372.4400,4.4500,377.4500,368.8800,8.5700,0.5193,Medium,1,1,Double
2026-03-02,TSM,373.1000,364.6500,8.4500,375.1800,361.0000,14.1800,0.5959,Medium,1,1,Double
2026-03-03,TSM,369.2000,344.3297,24.8703,369.2000,344.1400,25.0600,0.9924,Wide,0,1,Single
2026-03-04,TSM,360.4250,352.0100,8.4150,362.8000,344.3300,18.4700,0.4556,Medium,1,1,Double
2026-03-05,TSM,361.8800,360.5500,1.3300,361.8800,350.8300,11.0500,0.1204,Narrow,0,1,Single
2026-03-06,TSM,353.6000,352.9000,0.7000,357.8800,342.4800,15.4000,0.0455,Narrow,1,1,Double
2026-03-10,TSM,351.9500,349.6000,2.3500,353.8000,342.0600,11.7400,0.2002,Narrow,1,1,Double
2026-03-11,TSM,348.4200,347.5700,0.8500,358.5400,346.1300,12.4100,0.0685,Narrow,1,1,Double
2025-02-03,TXN,177.4054,172.9082,4.4972,178.9300,172.9082,6.0218,0.7468,Wide,1,0,Single
2025-02-04,TXN,176.7754,174.0616,2.7138,177.4151,174.0000,3.4151,0.7946,Wide,1,1,Double
2025-02-05,TXN,174.6819,172.2201,2.4618,177.2500,172.2201,5.0299,0.4894,Medium,1,0,Single
2025-02-06,TXN,176.8626,175.3604,1.5022,178.3400,174.6500,3.6900,0.4071,Medium,1,1,Double
2025-02-07,TXN,177.7689,175.2440,2.5249,179.3100,173.7805,5.5295,0.4566,Medium,1,1,Double
2025-02-10,TXN,175.9807,173.6448,2.3359,177.3400,173.5867,3.7533,0.6224,Wide,1,1,Double
2025-02-11,TXN,176.3296,173.4898,2.8398,179.1700,173.4898,5.6802,0.4999,Medium,1,0,Single
2025-02-12,TXN,172.6562,171.3187,1.3375,174.4500,171.0000,3.4500,0.3877,Medium,1,1,Double
2025-02-13,TXN,175.4282,173.1119,2.3163,176.6882,173.1119,3.5763,0.6477,Wide,1,0,Single
2025-02-14,TXN,178.5975,175.4815,3.1160,180.0800,174.5000,5.5800,0.5584,Medium,1,1,Double
2025-02-18,TXN,179.7024,177.0371,2.6653,181.0012,176.9600,4.0412,0.6595,Wide,1,1,Double
2025-02-19,TXN,185.0041,182.9202,2.0839,191.0714,177.6400,13.4314,0.1552,Narrow,1,1,Double
2025-02-20,TXN,195.4231,191.8177,3.6054,196.2954,186.2800,10.0154,0.3600,Medium,1,1,Double
2025-02-21,TXN,199.4163,197.2840,2.1323,199.4163,195.1518,4.2645,0.5000,Medium,0,1,Single
2025-02-24,TXN,197.6136,194.1825,3.4311,199.0868,194.1825,4.9043,0.6996,Wide,1,0,Single
2025-02-25,TXN,195.9659,192.3265,3.6394,196.3147,189.0000,7.3147,0.4975,Medium,1,1,Double
2025-02-26,TXN,193.8724,190.1312,3.7412,194.9500,189.3800,5.5700,0.6717,Wide,1,1,Double
2025-02-27,TXN,192.0309,188.0765,3.9544,193.5700,188.0765,5.4935,0.7198,Wide,1,0,Single
2025-02-28,TXN,188.9778,185.6050,3.3728,189.5206,184.0300,5.4906,0.6143,Wide,1,1,Double
2025-03-03,TXN,194.0856,190.5772,3.5084,194.0856,187.8536,6.2320,0.5630,Medium,0,1,Single
2025-03-04,TXN,190.4607,187.0782,3.3825,191.9000,183.7500,8.1500,0.4150,Medium,1,1,Double
2025-03-05,TXN,189.3898,186.0411,3.3487,193.4800,181.4400,12.0400,0.2781,Narrow,1,1,Double
2025-03-06,TXN,187.5337,184.2578,3.2759,189.5500,182.6931,6.8569,0.4778,Medium,1,1,Double
2025-03-07,TXN,184.1511,182.4356,1.7155,185.1688,179.9981,5.1707,0.3318,Medium,1,1,Double
2025-03-10,TXN,183.4727,181.2241,2.2486,185.0200,178.5491,6.4709,0.3475,Medium,1,1,Double
2025-03-11,TXN,182.5325,175.4234,7.1091,185.4600,171.4835,13.9765,0.5086,Medium,1,1,Double
2025-03-12,TXN,174.0907,172.1427,1.9480,174.7300,170.3980,4.3320,0.4497,Medium,1,1,Double
2025-03-13,TXN,171.5223,168.4983,3.0240,173.5100,166.7925,6.7175,0.4502,Medium,1,1,Double
2025-03-14,TXN,171.4060,169.6807,1.7253,184.6600,168.2000,16.4600,0.1048,Narrow,1,1,Double
2025-03-17,TXN,172.4818,170.5530,1.9288,175.0987,169.7100,5.3887,0.3579,Medium,1,1,Double
2025-03-18,TXN,174.1682,172.1426,2.0256,176.6900,172.1426,4.5474,0.4454,Medium,1,0,Single
2025-03-19,TXN,174.8854,173.2087,1.6767,176.9983,172.5400,4.4583,0.3761,Medium,1,1,Double
2025-03-20,TXN,175.7868,173.0052,2.7816,177.3900,173.0052,4.3848,0.6344,Wide,1,0,Single
2025-03-21,TXN,173.9550,171.5901,2.3649,175.4300,171.5901,3.8399,0.6159,Wide,1,0,Single
2025-03-24,TXN,180.9818,176.9111,4.0707,182.3600,173.4900,8.8700,0.4589,Medium,1,1,Double
2025-03-25,TXN,180.8267,178.5298,2.2969,186.4800,177.8997,8.5803,0.2677,Narrow,1,1,Double
2025-03-26,TXN,180.1483,178.3358,1.8125,180.2743,172.6700,7.6043,0.2384,Narrow,1,1,Double
2025-03-27,TXN,177.3860,172.0553,5.3307,181.2400,172.0553,9.1847,0.5804,Medium,1,0,Single
2025-03-28,TXN,175.1617,173.2862,1.8755,187.2500,170.2623,16.9877,0.1104,Narrow,1,1,Double
2025-03-31,TXN,172.3170,168.6049,3.7121,173.1990,166.8700,6.3290,0.5865,Medium,1,1,Double
2025-04-01,TXN,174.0325,168.9054,5.1271,174.1700,168.9054,5.2646,0.9739,Wide,1,0,Single
2025-04-02,TXN,172.1537,169.7998,2.3539,174.3863,169.6200,4.7663,0.4939,Medium,1,1,Double
2025-04-03,TXN,168.8278,164.9413,3.8865,172.7000,159.6590,13.0410,0.2980,Narrow,1,1,Double
2025-04-04,TXN,156.1117,151.3480,4.7637,159.5500,149.4600,10.0900,0.4721,Medium,1,1,Double
2025-04-07,TXN,157.8854,140.7302,17.1552,157.8854,139.9900,17.8954,0.9586,Wide,0,1,Single
2025-04-08,TXN,154.1345,150.7450,3.3895,160.9400,144.5000,16.4400,0.2062,Narrow,1,1,Double
2025-04-09,TXN,144.1807,139.8095,4.3712,158.2440,137.1200,21.1240,0.2069,Narrow,1,1,Double
2025-04-10,TXN,157.9096,153.0587,4.8509,164.2800,145.8719,18.4081,0.2635,Narrow,1,1,Double
2025-04-11,TXN,141.5928,135.6419,5.9509,151.9200,135.6419,16.2781,0.3656,Medium,1,0,Single
2025-04-14,TXN,148.8232,145.4794,3.3438,148.8571,143.0600,5.7971,0.5768,Medium,1,1,Double
2025-04-15,TXN,148.0013,145.7314,2.2699,148.0500,145.3534,2.6966,0.8418,Wide,1,1,Double
2025-04-16,TXN,145.1223,142.2325,2.8898,146.5300,139.9161,6.6139,0.4369,Medium,1,1,Double
2025-04-17,TXN,143.4285,141.5056,1.9229,145.2700,141.4281,3.8419,0.5005,Medium,1,1,Double
2025-04-21,TXN,142.2228,138.9857,3.2371,143.8700,138.4235,5.4465,0.5943,Medium,1,1,Double
2025-04-22,TXN,143.3181,140.6140,2.7041,143.3181,138.6000,4.7181,0.5731,Medium,0,1,Single
2025-04-23,TXN,150.1462,146.6425,3.5037,150.1462,142.2400,7.9062,0.4432,Medium,0,1,Single
2025-04-24,TXN,159.9207,153.5433,6.3774,162.5600,147.4700,15.0900,0.4226,Medium,1,1,Double
2025-04-25,TXN,158.3215,155.5786,2.7429,159.2300,154.9500,4.2800,0.6409,Wide,1,1,Double
2025-04-28,TXN,158.5105,157.1100,1.4005,158.5105,154.8033,3.7072,0.3778,Medium,0,1,Single
2025-04-29,TXN,156.6642,153.9407,2.7235,157.8200,153.8631,3.9569,0.6883,Wide,1,1,Double
2025-04-30,TXN,153.9791,151.4074,2.5717,157.1500,149.5600,7.5900,0.3388,Medium,1,1,Double
2025-05-01,TXN,157.3698,155.4247,1.9451,158.5200,151.8800,6.6400,0.2929,Narrow,1,1,Double
2025-05-02,TXN,161.4556,157.4480,4.0076,162.5996,153.2000,9.3996,0.4264,Medium,1,1,Double
2025-05-05,TXN,159.9992,157.4773,2.5219,161.6300,140.6800,20.9500,0.1204,Narrow,1,1,Double
2025-05-06,TXN,157.4529,155.5224,1.9305,158.7600,155.5224,3.2376,0.5963,Medium,1,0,Single
2025-05-07,TXN,159.4811,158.3082,1.1729,161.5826,157.4600,4.1226,0.2845,Narrow,1,1,Double
2025-05-08,TXN,163.9481,161.2014,2.7467,166.1500,160.9278,5.2222,0.5260,Medium,1,1,Double
2025-05-09,TXN,168.2684,165.7857,2.4827,168.3662,161.9100,6.4562,0.3845,Medium,1,1,Double
2025-05-12,TXN,184.6016,180.9362,3.6654,184.6994,168.3900,16.3094,0.2247,Narrow,1,1,Double
2025-05-13,TXN,184.4257,182.1385,2.2872,185.7200,175.9500,9.7700,0.2341,Narrow,1,1,Double
2025-05-14,TXN,183.4922,181.1219,2.3703,187.9900,181.1219,6.8681,0.3451,Medium,1,0,Single
2025-05-15,TXN,183.8588,181.3272,2.5316,187.7100,175.9400,11.7700,0.2151,Narrow,1,1,Double
2025-05-16,TXN,185.0415,183.0231,2.0184,188.2200,179.8500,8.3700,0.2411,Narrow,1,1,Double
2025-05-19,TXN,183.8083,180.0956,3.7127,188.2200,179.8500,8.3700,0.4436,Medium,1,1,Double
2025-05-20,TXN,184.2009,182.7054,1.4955,184.7400,181.9600,2.7800,0.5379,Medium,1,1,Double
2025-05-21,TXN,184.0885,181.8061,2.2824,188.2200,176.9100,11.3100,0.2018,Narrow,1,1,Double
2025-05-22,TXN,182.6956,177.3001,5.3955,184.1000,176.2640,7.8360,0.6886,Wide,1,1,Double
2025-05-23,TXN,173.2925,170.1207,3.1718,178.3900,170.1207,8.2693,0.3836,Medium,1,0,Single
2025-05-27,TXN,177.0753,173.8301,3.2452,179.3600,172.3200,7.0400,0.4610,Medium,1,1,Double
2025-05-28,TXN,181.7279,178.9617,2.7662,186.0600,177.9600,8.1000,0.3415,Medium,1,1,Double
2025-05-29,TXN,182.2753,179.6655,2.6098,189.6300,178.8054,10.8246,0.2411,Narrow,1,1,Double
2025-05-30,TXN,180.9606,177.1535,3.8071,182.0600,176.1174,5.9426,0.6406,Wide,1,1,Double
2025-06-02,TXN,179.3625,177.5151,1.8474,185.1300,172.1400,12.9900,0.1422,Narrow,1,1,Double
2025-06-03,TXN,181.9528,178.4975,3.4553,184.2498,178.0100,6.2398,0.5538,Medium,1,1,Double
2025-06-04,TXN,187.7686,184.2302,3.5384,187.7686,183.5200,4.2486,0.8328,Wide,0,1,Single
2025-06-05,TXN,188.9513,186.6836,2.2677,190.0600,186.4200,3.6400,0.6230,Wide,1,1,Double
2025-06-06,TXN,189.9581,187.9983,1.9598,190.3002,186.1900,4.1102,0.4768,Medium,1,1,Double
2025-06-09,TXN,193.1250,189.1028,4.0222,195.7984,186.6900,9.1084,0.4416,Medium,1,1,Double
2025-06-10,TXN,197.7288,194.9822,2.7466,198.5890,193.9300,4.6590,0.5895,Medium,1,1,Double
2025-06-11,TXN,198.7649,196.6439,2.1210,199.7800,193.8386,5.9414,0.3570,Medium,1,1,Double
2025-06-12,TXN,195.1190,193.6431,1.4759,195.7837,191.2700,4.5137,0.3270,Medium,1,1,Double
2025-06-13,TXN,193.2032,191.3949,1.8083,196.4400,190.4859,5.9541,0.3037,Medium,1,1,Double
2025-06-16,TXN,194.5863,192.1671,2.4192,195.3536,189.7700,5.5836,0.4333,Medium,1,1,Double
2025-06-17,TXN,195.3732,192.4384,2.9348,197.4300,192.4384,4.9916,0.5879,Medium,1,0,Single
2025-06-18,TXN,195.8326,193.1348,2.6978,196.9600,191.6000,5.3600,0.5033,Medium,1,1,Double
2025-06-20,TXN,196.3995,194.3175,2.0820,196.3995,192.0100,4.3895,0.4743,Medium,0,1,Single
2025-06-23,TXN,197.2792,193.9999,3.2793,197.2792,192.0700,5.2092,0.6295,Wide,0,1,Single
2025-06-24,TXN,199.8890,198.4228,1.4662,201.5507,196.8500,4.7007,0.3119,Medium,1,1,Double
2025-06-25,TXN,201.7657,199.3025,2.4632,202.6800,189.6300,13.0500,0.1888,Narrow,1,1,Double
2025-06-26,TXN,202.3424,201.1304,1.2120,202.5770,200.5700,2.0070,0.6039,Wide,1,1,Double
2025-06-27,TXN,203.0071,200.6612,2.3459,203.0071,198.9100,4.0971,0.5726,Medium,0,1,Single
2025-06-30,TXN,203.6229,201.7853,1.8376,203.6815,201.1700,2.5115,0.7317,Wide,1,1,Double
2025-07-01,TXN,203.4567,201.8341,1.6226,206.6237,199.7400,6.8837,0.2357,Narrow,1,1,Double
2025-07-02,TXN,209.1650,204.7567,4.4083,211.2959,203.0800,8.2159,0.5366,Medium,1,1,Double
2025-07-03,TXN,212.0485,210.1571,1.8914,212.0900,203.3600,8.7300,0.2167,Narrow,1,1,Double
2025-07-07,TXN,210.7680,209.1943,1.5737,214.6100,206.2400,8.3700,0.1880,Narrow,1,1,Double
2025-07-08,TXN,211.6184,209.1943,2.4241,214.3553,207.4300,6.9253,0.3500,Medium,1,1,Double
2025-07-09,TXN,213.9643,211.8139,2.1504,213.9643,210.3429,3.6214,0.5938,Medium,0,1,Single
2025-07-10,TXN,214.6192,212.6545,1.9647,215.8019,210.1800,5.6219,0.3495,Medium,1,1,Double
2025-07-11,TXN,214.9515,213.2996,1.6519,216.9900,213.2996,3.6904,0.4476,Medium,1,0,Single
2025-07-14,TXN,215.0395,212.4004,2.6391,216.4100,212.4004,4.0096,0.6582,Wide,1,0,Single
2025-07-15,TXN,216.4079,213.6418,2.7661,219.0800,213.0748,6.0052,0.4606,Medium,1,1,Double
2025-07-16,TXN,213.6809,209.5756,4.1053,215.4500,206.9382,8.5118,0.4823,Medium,1,1,Double
2025-07-17,TXN,211.8139,210.6312,1.1827,215.0400,209.3100,5.7300,0.2064,Narrow,1,1,Double
2025-07-18,TXN,213.7200,211.0417,2.6783,215.0400,207.8300,7.2100,0.3715,Medium,1,1,Double
2025-07-21,TXN,214.0621,212.0192,2.0429,214.8900,210.8169,4.0731,0.5016,Medium,1,1,Double
2025-07-22,TXN,211.1297,207.3763,3.7534,211.1297,204.1600,6.9697,0.5385,Medium,0,1,Single
2025-07-23,TXN,190.6032,183.3114,7.2918,210.0700,183.3114,26.7586,0.2725,Narrow,1,0,Single
2025-07-24,TXN,183.6535,180.8556,2.7979,183.6535,180.8556,2.7979,1.0000,Wide,0,0,None
2025-07-25,TXN,181.5129,179.0693,2.4436,182.0200,179.0693,2.9507,0.8281,Wide,1,0,Single
2025-07-28,TXN,185.9114,183.5167,2.3947,186.1851,180.8200,5.3651,0.4463,Medium,1,1,Double
2025-07-29,TXN,187.1527,184.6407,2.5120,187.6220,184.6407,2.9813,0.8426,Wide,1,0,Single
2025-07-30,TXN,188.2378,184.9438,3.2940,188.6400,184.9438,3.6962,0.8912,Wide,1,0,Single
2025-07-31,TXN,184.0679,180.3877,3.6802,186.6400,178.6221,8.0179,0.4590,Medium,1,1,Double
2025-08-01,TXN,177.9819,175.2146,2.7673,178.7800,175.2146,3.5654,0.7762,Wide,1,0,Single
2025-08-04,TXN,179.2818,177.8834,1.3984,180.5400,177.5600,2.9800,0.4693,Medium,1,1,Double
2025-08-05,TXN,183.6543,181.7536,1.9007,183.6543,178.9100,4.7443,0.4006,Medium,0,1,Single
2025-08-06,TXN,183.5558,181.2022,2.3536,184.1500,181.1900,2.9600,0.7951,Wide,1,1,Double
2025-08-07,TXN,188.5783,183.1914,5.3869,188.5783,183.0800,5.4983,0.9797,Wide,0,1,Single
2025-08-08,TXN,184.4815,181.8521,2.6294,184.7868,181.8521,2.9347,0.8960,Wide,1,0,Single
2025-08-11,TXN,185.9981,182.9869,3.0112,186.0100,181.6552,4.3548,0.6915,Wide,1,1,Double
2025-08-12,TXN,189.4546,182.4036,7.0510,190.7153,180.9200,9.7953,0.7198,Wide,1,1,Double
2025-08-13,TXN,191.1683,188.3025,2.8658,191.5400,188.3025,3.2375,0.8852,Wide,1,0,Single
2025-08-14,TXN,188.5586,187.1405,1.4181,191.8400,186.3300,5.5100,0.2574,Narrow,1,1,Double
2025-08-15,TXN,191.6902,189.5644,2.1258,192.3599,188.9700,3.3899,0.6271,Wide,1,1,Double
2025-08-18,TXN,192.5470,190.5577,1.9893,193.9400,189.9900,3.9500,0.5036,Medium,1,1,Double
2025-08-19,TXN,194.6446,190.8433,3.8013,194.6446,190.0200,4.6246,0.8220,Wide,0,1,Single
2025-08-20,TXN,195.2355,190.5085,4.7270,196.5748,190.5085,6.0663,0.7792,Wide,1,0,Single
2025-08-21,TXN,198.7955,196.4172,2.3783,199.1057,193.4400,5.6657,0.4198,Medium,1,1,Double
2025-08-22,TXN,205.7408,198.8201,6.9207,205.9106,197.1400,8.7706,0.7891,Wide,1,1,Double
2025-08-25,TXN,203.8524,201.5855,2.2669,204.6400,199.9100,4.7300,0.4793,Medium,1,1,Double
2025-08-26,TXN,204.2562,202.1171,2.1391,204.6400,201.4700,3.1700,0.6748,Wide,1,1,Double
2025-08-27,TXN,201.9222,200.1623,1.7599,202.8600,200.1623,2.6977,0.6524,Wide,1,0,Single
2025-08-28,TXN,203.7835,201.2033,2.5802,204.3400,201.1400,3.2000,0.8063,Wide,1,1,Double
2025-08-29,TXN,200.9472,198.5050,2.4422,202.8700,198.5050,4.3650,0.5595,Medium,1,0,Single
2025-09-02,TXN,197.1263,195.2650,1.8613,200.2200,193.7681,6.4519,0.2885,Narrow,1,1,Double
2025-09-03,TXN,197.0327,195.3733,1.6594,200.6700,188.4678,12.2022,0.1360,Narrow,1,1,Double
2025-09-04,TXN,182.9255,178.9273,3.9982,195.1100,178.9273,16.1827,0.2471,Narrow,1,0,Single
2025-09-05,TXN,186.4019,182.7778,3.6241,186.4019,182.5710,3.8309,0.9460,Wide,0,1,Single
2025-09-08,TXN,185.5056,182.0195,3.4861,187.9900,180.6113,7.3787,0.4725,Medium,1,1,Double
2025-09-09,TXN,182.7877,181.0052,1.7825,184.1600,180.3300,3.8300,0.4654,Medium,1,1,Double
2025-09-10,TXN,182.6695,180.2863,2.3832,183.3300,180.2863,3.0437,0.7830,Wide,1,0,Single
2025-09-11,TXN,182.0020,180.6310,1.3710,182.0020,179.8185,2.1835,0.6279,Wide,0,1,Single
2025-09-12,TXN,181.5370,179.9613,1.5757,182.0700,179.9613,2.1087,0.7472,Wide,1,0,Single
2025-09-15,TXN,176.1994,171.3641,4.8353,179.8200,171.3641,8.4559,0.5718,Medium,1,0,Single
2025-09-16,TXN,178.3856,175.6381,2.7475,178.3856,174.7124,3.6732,0.7480,Wide,0,1,Single
2025-09-17,TXN,178.0311,174.9093,3.1218,178.2478,174.3100,3.9378,0.7928,Wide,1,1,Double
2025-09-18,TXN,180.9264,177.5683,3.3581,180.9264,177.5600,3.3664,0.9975,Wide,0,1,Single
2025-09-19,TXN,180.4636,176.5982,3.8654,180.4636,175.5691,4.8945,0.7897,Wide,0,1,Single
2025-09-22,TXN,178.6466,176.5785,2.0681,178.6466,174.3600,4.2866,0.4825,Medium,0,1,Single
2025-09-23,TXN,179.7053,176.9478,2.7575,179.8875,176.4600,3.4275,0.8045,Wide,1,1,Double
2025-09-24,TXN,182.3445,178.3462,3.9983,182.3445,178.3462,3.9983,1.0000,Wide,0,0,None
2025-09-25,TXN,180.8673,177.3713,3.4960,182.2600,177.3713,4.8887,0.7151,Wide,1,0,Single
2025-09-26,TXN,184.4421,180.3158,4.1263,186.4600,178.8000,7.6600,0.5387,Medium,1,1,Double
2025-09-29,TXN,183.2702,181.3006,1.9696,184.0600,180.0200,4.0400,0.4875,Medium,1,1,Double
2025-09-30,TXN,181.0544,179.4985,1.5559,182.4900,178.6417,3.8483,0.4043,Medium,1,1,Double
2025-10-01,TXN,181.7043,178.8367,2.8676,181.7043,176.5539,5.1504,0.5568,Medium,0,1,Single
2025-10-02,TXN,181.8078,177.1054,4.7024,181.8078,177.1054,4.7024,1.0000,Wide,0,0,None
2025-10-03,TXN,182.6400,179.7003,2.9397,182.6400,177.5830,5.0570,0.5813,Medium,0,1,Single
2025-10-06,TXN,179.2818,176.5761,2.7057,180.1900,176.3100,3.8800,0.6973,Wide,1,1,Double
2025-10-07,TXN,179.2473,176.9872,2.2601,179.7200,174.7321,4.9879,0.4531,Medium,1,1,Double
2025-10-08,TXN,176.5244,174.1412,2.3832,178.4546,174.1412,4.3134,0.5525,Medium,1,0,Single
2025-10-09,TXN,177.9523,176.4708,1.4815,179.2300,174.9980,4.2320,0.3501,Medium,1,1,Double
2025-10-10,TXN,178.4644,176.1797,2.2847,178.8091,170.7732,8.0359,0.2843,Narrow,1,1,Double
2025-10-13,TXN,171.4330,169.7786,1.6544,173.6200,166.5300,7.0900,0.2333,Narrow,1,1,Double
2025-10-14,TXN,171.3247,168.8430,2.4817,173.0825,168.8430,4.2395,0.5854,Medium,1,0,Single
2025-10-15,TXN,173.0776,168.5278,4.5498,173.3200,168.5278,4.7922,0.9494,Wide,1,0,Single
2025-10-16,TXN,173.5995,171.9057,1.6938,174.4859,171.6201,2.8658,0.5910,Medium,1,1,Double
2025-10-17,TXN,174.9241,172.2405,2.6836,174.9241,169.3800,5.5441,0.4840,Medium,0,1,Single
2025-10-20,TXN,177.3672,169.8869,7.4803,178.3118,169.8869,8.4249,0.8879,Wide,1,0,Single
2025-10-21,TXN,177.7455,176.1206,1.6249,178.6417,173.8200,4.8217,0.3370,Medium,1,1,Double
2025-10-22,TXN,170.1134,160.5609,9.5525,178.0900,160.5609,17.5291,0.5450,Medium,1,0,Single
2025-10-23,TXN,171.1179,167.1688,3.9491,171.1179,165.3600,5.7579,0.6859,Wide,0,1,Single
2025-10-24,TXN,171.5000,167.4446,4.0554,171.5000,166.5090,4.9910,0.8125,Wide,0,1,Single
2025-10-27,TXN,167.7769,166.1151,1.6618,168.6700,165.9400,2.7300,0.6087,Wide,1,1,Double
2025-10-28,TXN,166.9325,165.1992,1.7333,167.4700,165.1992,2.2708,0.7633,Wide,1,0,Single
2025-10-29,TXN,164.1849,161.0139,3.1710,166.6300,160.5904,6.0396,0.5250,Medium,1,1,Double
2025-10-30,TXN,159.3594,157.5869,1.7725,160.4000,156.6100,3.7900,0.4677,Medium,1,1,Double
2025-10-31,TXN,159.1514,156.7681,2.3833,160.5821,156.7681,3.8140,0.6249,Wide,1,0,Single
2025-11-03,TXN,162.3803,159.1019,3.2784,179.1600,159.0224,20.1376,0.1628,Narrow,1,1,Double
2025-11-04,TXN,161.2428,158.1482,3.0946,161.2428,157.1357,4.1071,0.7535,Wide,0,1,Single
2025-11-05,TXN,159.9463,158.3468,1.5995,163.1219,156.1700,6.9519,0.2301,Narrow,1,1,Double
2025-11-06,TXN,162.7379,161.2080,1.5299,162.8800,160.0357,2.8443,0.5379,Medium,1,1,Double
2025-11-07,TXN,159.4198,157.4726,1.9472,161.5100,155.9029,5.6071,0.3473,Medium,1,1,Double
2025-11-10,TXN,161.6849,158.1382,3.5467,161.8900,157.5521,4.3379,0.8176,Wide,1,1,Double
2025-11-11,TXN,160.9298,158.8336,2.0962,161.1101,158.3800,2.7301,0.7678,Wide,1,1,Double
2025-11-12,TXN,161.7345,159.3502,2.3843,163.4234,157.7300,5.6934,0.4188,Medium,1,1,Double
2025-11-13,TXN,164.3523,161.2279,3.1244,164.3523,160.0300,4.3223,0.7229,Wide,0,1,Single
2025-11-14,TXN,159.8271,157.2739,2.5532,162.7700,157.2640,5.5060,0.4637,Medium,1,1,Double
2025-11-17,TXN,158.7045,157.1547,1.5498,160.2200,152.9325,7.2875,0.2127,Narrow,1,1,Double
2025-11-18,TXN,154.3035,152.5351,1.7684,156.9461,152.1900,4.7561,0.3718,Medium,1,1,Double
2025-11-19,TXN,158.1298,154.1147,4.0151,158.1298,154.1147,4.0151,1.0000,Wide,0,0,None
2025-11-20,TXN,158.2078,156.8244,1.3834,158.2078,153.7372,4.4706,0.3094,Medium,0,1,Single
2025-11-21,TXN,154.4525,152.4060,2.0465,160.1053,151.2000,8.9053,0.2298,Narrow,1,1,Double
2025-11-24,TXN,159.8668,157.9296,1.9372,161.5855,155.9700,5.6155,0.3450,Medium,1,1,Double
2025-11-25,TXN,159.5092,157.6514,1.8578,161.7300,154.6700,7.0600,0.2631,Narrow,1,1,Double
2025-11-26,TXN,162.8075,160.9894,1.8181,165.6785,158.5400,7.1385,0.2547,Narrow,1,1,Double
2025-11-28,TXN,166.3740,164.3374,2.0366,168.1423,156.3907,11.7516,0.1733,Narrow,1,1,Double
2025-12-01,TXN,168.0032,165.4402,2.5630,168.4900,162.6100,5.8800,0.4359,Medium,1,1,Double
2025-12-02,TXN,168.3708,166.9104,1.4604,174.9972,164.0700,10.9272,0.1336,Narrow,1,1,Double
