date,ticker,p_1045,p_1115,p_1145,p_1215,ret_control,ret_phantom,ret_post
2025-06-16,GOOGL,175.5549,175.4600,175.4400,175.3300,-0.000541,-0.000114,-0.000627
2025-06-17,GOOGL,175.9343,175.4000,175.5400,175.3700,-0.003037,0.000798,-0.000968
2025-06-18,GOOGL,175.3152,175.9800,176.0900,176.1100,0.003792,0.000625,0.000114
2025-06-20,GOOGL,170.3330,173.2900,172.9400,172.0300,0.017360,-0.002020,-0.005262
2025-06-23,GOOGL,166.9783,167.0000,167.1200,167.1800,0.000130,0.000719,0.000359
2025-06-24,GOOGL,167.1980,167.4700,167.3700,167.3500,0.001627,-0.000597,-0.000119
2025-06-25,GOOGL,171.0819,167.2200,167.2400,167.5500,-0.022573,0.000120,0.001854
2025-06-26,GOOGL,171.1717,171.7800,172.2100,172.3200,0.003554,0.002503,0.000639
2025-06-27,GOOGL,174.1471,173.7800,173.8200,174.2300,-0.002108,0.000230,0.002359
2025-06-30,GOOGL,176.0840,180.2500,179.8000,179.9400,0.023659,-0.002497,0.000779
2025-07-01,GOOGL,174.7960,175.6400,175.3300,174.9800,0.004828,-0.001765,-0.001996
2025-07-02,GOOGL,176.1340,175.6200,175.5400,175.5100,-0.002918,-0.000456,-0.000171
2025-07-03,GOOGL,178.2307,178.3900,178.3200,178.0200,0.000894,-0.000392,-0.001682
2025-07-07,GOOGL,176.9437,177.8700,177.8400,177.6900,0.005235,-0.000169,-0.000843
2025-07-08,GOOGL,175.4750,176.9900,177.1300,177.1600,0.008634,0.000791,0.000169
2025-07-09,GOOGL,177.6017,174.0700,174.1500,174.1700,-0.019886,0.000460,0.000115
2025-07-10,GOOGL,175.0656,176.1400,176.3100,176.4900,0.006137,0.000965,0.001021
2025-07-11,GOOGL,177.8213,176.2800,176.3500,176.4300,-0.008668,0.000397,0.000454
2025-07-14,GOOGL,180.0378,179.0800,178.9800,179.0500,-0.005320,-0.000558,0.000391
2025-07-15,GOOGL,182.7236,181.2900,181.9000,181.6100,-0.007846,0.003365,-0.001594
2025-07-16,GOOGL,183.6122,181.6500,182.0800,181.8600,-0.010687,0.002367,-0.001208
2025-07-17,GOOGL,181.7052,182.1000,182.2100,182.4200,0.002173,0.000604,0.001153
2025-07-18,GOOGL,184.1714,183.8000,183.8800,183.9100,-0.002017,0.000435,0.000163
2025-07-21,GOOGL,188.8440,186.0900,186.1100,186.4000,-0.014583,0.000107,0.001558
2025-07-22,GOOGL,189.2634,190.2800,190.1100,190.1300,0.005371,-0.000893,0.000105
2025-07-23,GOOGL,189.0537,191.7600,191.3100,191.4800,0.014315,-0.002347,0.000889
2025-07-24,GOOGL,192.5732,195.1500,195.3500,195.8000,0.013381,0.001025,0.002304
2025-07-25,GOOGL,192.5932,191.9100,191.8100,191.5900,-0.003547,-0.000521,-0.001147
2025-07-28,GOOGL,191.1554,193.8300,193.9500,193.8300,0.013992,0.000619,-0.000619
2025-07-29,GOOGL,192.5782,192.3700,192.1800,192.2800,-0.001081,-0.000988,0.000520
2025-07-30,GOOGL,195.9030,194.9900,194.9000,194.9400,-0.004660,-0.000462,0.000205
2025-07-31,GOOGL,192.7729,196.2100,196.0800,195.4300,0.017830,-0.000663,-0.003315
2025-08-01,GOOGL,188.9738,188.3200,187.4000,187.5500,-0.003460,-0.004885,0.000800
2025-08-04,GOOGL,193.6365,189.8000,190.1200,190.4700,-0.019813,0.001686,0.001841
2025-08-05,GOOGL,194.8047,194.2700,194.3600,194.3100,-0.002745,0.000463,-0.000257
2025-08-06,GOOGL,194.3254,194.8300,194.4700,194.6000,0.002597,-0.001848,0.000668
2025-08-07,GOOGL,196.7516,196.2900,196.3200,196.6700,-0.002346,0.000153,0.001783
2025-08-08,GOOGL,201.0050,196.7600,196.7700,196.8200,-0.021119,0.000051,0.000254
2025-08-11,GOOGL,200.3859,200.8100,200.4800,200.9100,0.002116,-0.001643,0.002145
2025-08-12,GOOGL,201.9235,200.7400,200.6800,200.4900,-0.005861,-0.000299,-0.000947
2025-08-13,GOOGL,203.0817,203.4500,203.6800,203.6800,0.001814,0.001130,0.000000
2025-08-14,GOOGL,202.4577,201.5800,201.7300,201.6100,-0.004335,0.000744,-0.000595
2025-08-15,GOOGL,205.9173,203.0900,203.2800,203.0800,-0.013730,0.000936,-0.000984
2025-08-18,GOOGL,203.2115,203.7000,203.8800,203.8300,0.002404,0.000884,-0.000245
2025-08-19,GOOGL,199.9566,202.4000,202.5000,202.7300,0.012220,0.000494,0.001136
2025-08-20,GOOGL,196.9815,200.4400,200.4900,200.3400,0.017557,0.000249,-0.000748
2025-08-21,GOOGL,200.9550,198.9000,199.1700,198.8700,-0.010226,0.001357,-0.001506
2025-08-22,GOOGL,203.7507,201.1000,201.7700,201.8300,-0.013010,0.003332,0.000297
2025-08-25,GOOGL,208.3934,205.7900,205.9000,205.5900,-0.012493,0.000535,-0.001506
2025-08-26,GOOGL,206.2168,207.6400,207.5000,207.6000,0.006901,-0.000674,0.000482
2025-08-27,GOOGL,208.2935,206.1900,206.1500,206.2700,-0.010099,-0.000194,0.000582
2025-08-28,GOOGL,210.3254,207.7800,207.6100,207.3800,-0.012102,-0.000818,-0.001108
2025-08-29,GOOGL,211.6782,210.5700,210.5200,210.3900,-0.005235,-0.000237,-0.000618
2025-09-02,GOOGL,207.9691,210.8700,211.2000,210.7400,0.013949,0.001565,-0.002178
2025-09-03,GOOGL,228.7715,222.8400,223.6300,223.2900,-0.025928,0.003545,-0.001520
2025-09-04,GOOGL,226.8145,229.2200,229.1500,228.4400,0.010606,-0.000305,-0.003098
2025-09-05,GOOGL,231.9465,231.4400,231.4400,231.3900,-0.002184,0.000000,-0.000216
2025-09-08,GOOGL,235.8921,235.2400,235.1400,235.2000,-0.002764,-0.000425,0.000255
2025-09-09,GOOGL,235.6722,234.3400,234.1400,233.9800,-0.005653,-0.000853,-0.000683
2025-09-10,GOOGL,239.5996,239.8400,239.6600,239.3000,0.001003,-0.000751,-0.001502
2025-09-11,GOOGL,237.6709,239.9100,239.6500,239.5700,0.009421,-0.001084,-0.000334
2025-09-12,GOOGL,239.3698,239.1700,239.1100,239.3400,-0.000835,-0.000251,0.000962
2025-09-15,GOOGL,249.7228,243.1200,243.0100,243.1600,-0.026441,-0.000452,0.000617
2025-09-16,GOOGL,250.8021,253.5600,253.8900,253.9000,0.010996,0.001301,0.000039
2025-09-17,GOOGL,249.1832,251.1600,251.4800,252.1100,0.007933,0.001274,0.002505
2025-09-18,GOOGL,250.5823,252.2400,252.4400,252.6100,0.006615,0.000793,0.000673
2025-09-19,GOOGL,252.2611,251.6500,251.9200,252.0200,-0.002422,0.001073,0.000397
2025-09-22,GOOGL,254.4597,254.1600,253.7900,253.0600,-0.001178,-0.001456,-0.002876
2025-09-23,GOOGL,251.2818,252.8100,253.0000,253.0000,0.006082,0.000752,0.000000
2025-09-24,GOOGL,249.2332,252.0900,251.8900,252.0700,0.011462,-0.000793,0.000715
2025-09-25,GOOGL,245.7355,246.5400,246.2500,245.9800,0.003274,-0.001176,-0.001096
2025-09-26,GOOGL,247.4044,246.4800,246.2400,246.2800,-0.003736,-0.000974,0.000162
2025-09-29,GOOGL,248.1139,248.7600,248.9300,249.1200,0.002604,0.000683,0.000763
2025-09-30,GOOGL,240.7738,243.8300,243.6300,243.5400,0.012693,-0.000820,-0.000369
2025-10-01,GOOGL,240.4790,240.3700,240.9500,240.8900,-0.000453,0.002413,-0.000249
2025-10-02,GOOGL,243.6369,244.1500,244.7300,244.5100,0.002106,0.002376,-0.000899
2025-10-03,GOOGL,242.6978,246.3900,246.0500,246.1200,0.015213,-0.001380,0.000284
2025-10-06,GOOGL,245.4722,245.9500,245.8400,245.7000,0.001946,-0.000447,-0.000569
2025-10-07,GOOGL,247.9990,249.1500,248.6100,249.1200,0.004641,-0.002167,0.002051
2025-10-08,GOOGL,245.6056,245.1700,245.2000,245.1700,-0.001774,0.000122,-0.000122
2025-10-09,GOOGL,240.4191,243.9900,244.1000,244.4900,0.014853,0.000451,0.001598
2025-10-10,GOOGL,242.6776,241.7100,241.7100,241.8100,-0.003987,0.000000,0.000414
2025-10-13,GOOGL,240.6589,240.5900,240.2500,240.1700,-0.000286,-0.001413,-0.000333
2025-10-14,GOOGL,244.9934,241.1400,241.2900,241.8600,-0.015729,0.000622,0.002362
2025-10-15,GOOGL,250.8821,245.7400,245.7400,246.1300,-0.020496,0.000000,0.001587
2025-10-16,GOOGL,255.9687,252.1400,252.0900,251.8900,-0.014958,-0.000198,-0.000793
2025-10-17,GOOGL,250.1835,246.1500,246.1400,247.2700,-0.016122,-0.000041,0.004591
2025-10-20,GOOGL,255.5389,254.8500,254.0200,253.9000,-0.002696,-0.003257,-0.000472
2025-10-21,GOOGL,251.8914,255.1500,255.2000,255.5400,0.012937,0.000196,0.001332
2025-10-22,GOOGL,251.9913,253.4700,253.4800,253.5800,0.005868,0.000039,0.000395
2025-10-23,GOOGL,254.0399,253.0600,253.1500,253.1300,-0.003857,0.000356,-0.000079
2025-10-24,GOOGL,260.0060,255.6200,256.0500,256.3800,-0.016869,0.001682,0.001289
2025-10-27,GOOGL,265.4273,264.2300,263.9900,264.0400,-0.004511,-0.000908,0.000189
2025-10-28,GOOGL,266.8414,270.2100,270.4000,270.8000,0.012624,0.000703,0.001479
2025-10-29,GOOGL,269.0699,269.4500,269.2500,268.9600,0.001413,-0.000742,-0.001077
2025-10-30,GOOGL,289.1764,292.7600,294.9300,296.1900,0.012392,0.007412,0.004272
2025-10-31,GOOGL,279.3130,284.4600,284.2100,284.5100,0.018427,-0.000879,0.001056
2025-11-03,GOOGL,282.7707,282.5700,282.6200,282.9700,-0.000710,0.000177,0.001238
2025-11-04,GOOGL,280.5322,278.9100,278.4000,278.0000,-0.005783,-0.001829,-0.001437
2025-11-05,GOOGL,283.8700,276.7600,276.4800,277.3900,-0.025047,-0.001012,0.003291
2025-11-06,GOOGL,282.7807,285.2100,284.5800,285.1300,0.008591,-0.002209,0.001933
2025-11-07,GOOGL,276.5249,284.9900,284.0400,283.9400,0.030612,-0.003333,-0.000352
2025-11-10,GOOGL,287.6475,284.9600,285.0000,284.8400,-0.009343,0.000140,-0.000561
2025-11-11,GOOGL,288.4819,288.5100,288.6800,288.4600,0.000097,0.000589,-0.000762
2025-11-12,GOOGL,285.8301,293.5100,293.8300,294.1700,0.026869,0.001090,0.001157
2025-11-13,GOOGL,278.6385,286.4400,286.2000,285.7400,0.027999,-0.000838,-0.001607
2025-11-14,GOOGL,277.0945,277.4800,276.9900,277.4400,0.001391,-0.001766,0.001625
2025-11-17,GOOGL,290.1258,292.1300,291.2600,291.4500,0.006908,-0.002978,0.000652
2025-11-18,GOOGL,280.3623,285.3400,286.3200,286.3100,0.017755,0.003434,-0.000035
2025-11-19,GOOGL,300.2690,287.2200,286.8900,288.2200,-0.043458,-0.001149,0.004636
2025-11-20,GOOGL,306.1651,297.8800,297.8500,297.5000,-0.027061,-0.000101,-0.001175
2025-11-21,GOOGL,296.0718,293.2300,290.8900,288.3400,-0.009598,-0.007980,-0.008766
2025-11-24,GOOGL,316.0584,307.7300,306.1000,306.0900,-0.026351,-0.005297,-0.000033
2025-11-25,GOOGL,323.0737,326.0700,327.8500,327.7500,0.009274,0.005459,-0.000305
2025-11-26,GOOGL,318.0571,328.4400,328.6800,328.9800,0.032645,0.000731,0.000913
2025-11-28,GOOGL,318.0371,322.4700,323.0500,324.0100,0.013938,0.001799,0.002972
2025-12-01,GOOGL,317.4175,317.9600,317.2500,317.9300,0.001709,-0.002233,0.002143
2025-12-02,GOOGL,316.2783,316.7000,316.6400,316.4200,0.001333,-0.000189,-0.000695
2025-12-03,GOOGL,319.2463,316.5600,316.4400,316.6500,-0.008415,-0.000379,0.000664
2025-12-04,GOOGL,316.6281,319.7100,320.2500,320.3100,0.009734,0.001689,0.000187
2025-12-05,GOOGL,320.9552,319.3700,318.5800,318.8500,-0.004939,-0.002474,0.000848
2025-12-08,GOOGL,315.7200,322.6300,322.7500,322.2800,0.021886,0.000372,-0.001456
2025-12-09,GOOGL,313.3700,314.0100,313.1000,313.2400,0.002042,-0.002898,0.000447
2025-12-10,GOOGL,317.6000,317.6400,317.7800,317.4800,0.000126,0.000441,-0.000944
2025-12-11,GOOGL,316.3000,317.3900,317.3400,317.8400,0.003446,-0.000158,0.001576
2025-12-12,GOOGL,309.1600,314.3300,313.7600,314.1200,0.016723,-0.001813,0.001147
2025-12-15,GOOGL,308.3500,310.7000,310.5200,310.7000,0.007621,-0.000579,0.000580
2025-12-16,GOOGL,307.4700,306.6600,307.2100,308.2200,-0.002634,0.001794,0.003288
2025-12-17,GOOGL,297.1800,307.7200,307.9800,307.7300,0.035467,0.000845,-0.000812
2025-12-18,GOOGL,302.2400,298.6400,299.3200,299.0900,-0.011911,0.002277,-0.000768
2025-12-19,GOOGL,305.3500,303.7200,303.8400,303.8100,-0.005338,0.000395,-0.000099
2025-12-22,GOOGL,307.2000,309.0900,309.0100,308.9000,0.006152,-0.000259,-0.000356
2025-12-23,GOOGL,313.2800,309.8600,310.3300,310.1500,-0.010917,0.001517,-0.000580
2025-12-24,GOOGL,313.2100,314.9900,315.1100,314.9300,0.005683,0.000381,-0.000571
2025-12-26,GOOGL,312.6900,313.9500,314.0000,314.4000,0.004030,0.000159,0.001274
2025-12-29,GOOGL,312.9600,311.9800,311.8800,312.0100,-0.003131,-0.000321,0.000417
2025-12-30,GOOGL,313.4600,313.5900,313.6900,313.6400,0.000415,0.000319,-0.000159
2025-12-31,GOOGL,313.6600,312.5100,312.5000,312.2500,-0.003666,-0.000032,-0.000800
2026-01-02,GOOGL,316.6200,317.6500,317.4500,317.4100,0.003253,-0.000630,-0.000126
2026-01-05,GOOGL,316.8000,315.7800,315.7300,315.7800,-0.003220,-0.000158,0.000158
2026-01-06,GOOGL,314.7900,316.3200,316.4100,316.4000,0.004860,0.000285,-0.000032
2026-01-07,GOOGL,319.4400,313.1900,313.0500,313.3800,-0.019565,-0.000447,0.001054
2026-01-08,GOOGL,325.5500,323.1900,323.6300,323.8500,-0.007249,0.001361,0.000680
2026-01-09,GOOGL,329.0200,326.5100,327.2800,328.6000,-0.007629,0.002358,0.004033
2026-01-12,GOOGL,328.3525,325.5800,325.2300,325.7500,-0.008444,-0.001075,0.001599
2026-01-13,GOOGL,334.5100,333.9000,333.9000,333.7200,-0.001824,0.000000,-0.000539
2026-01-14,GOOGL,332.2100,337.7500,337.3100,337.1000,0.016676,-0.001303,-0.000623
2026-01-15,GOOGL,332.6100,337.2400,338.1300,337.6900,0.013920,0.002639,-0.001301
2026-01-16,GOOGL,329.0700,334.1200,333.6700,333.7000,0.015346,-0.001347,0.000090
2026-01-20,GOOGL,324.7000,319.9100,317.2000,318.9100,-0.014752,-0.008471,0.005391
2026-01-21,GOOGL,328.9000,321.1000,320.4100,320.5800,-0.023715,-0.002149,0.000531
2026-01-22,GOOGL,331.0100,332.7900,332.8100,332.8600,0.005377,0.000060,0.000150
2026-01-23,GOOGL,331.3200,331.0900,330.5700,330.7500,-0.000694,-0.001571,0.000545
2026-01-26,GOOGL,332.5600,327.7700,326.0000,326.3600,-0.014403,-0.005400,0.001104
2026-01-27,GOOGL,337.2600,335.2000,335.6900,335.6100,-0.006108,0.001462,-0.000238
2026-01-28,GOOGL,333.2600,335.7400,335.5000,336.6000,0.007442,-0.000715,0.003279
2026-01-29,GOOGL,327.6300,342.4700,342.3500,341.9400,0.045295,-0.000350,-0.001198
2026-01-30,GOOGL,338.7701,333.7200,332.7000,332.4500,-0.014907,-0.003056,-0.000751
2026-02-02,GOOGL,342.8500,334.2300,335.2000,335.1400,-0.025142,0.002902,-0.000179
2026-02-03,GOOGL,343.2300,347.7600,347.9800,348.7700,0.013198,0.000633,0.002270
2026-02-04,GOOGL,334.9000,342.0300,340.9400,341.7100,0.021290,-0.003187,0.002258
2026-02-05,GOOGL,318.4350,326.5600,326.4700,324.8600,0.025515,-0.000276,-0.004932
2026-02-06,GOOGL,322.4200,329.9100,330.8500,329.7400,0.023231,0.002849,-0.003355
2026-02-09,GOOGL,322.5500,323.3000,322.9200,321.6000,0.002325,-0.001175,-0.004088
2026-02-10,GOOGL,318.6600,324.1300,324.3700,324.0500,0.017166,0.000740,-0.000987
2026-02-11,GOOGL,312.4000,319.4100,318.7500,318.4300,0.022439,-0.002066,-0.001004
2026-02-12,GOOGL,309.8500,312.9500,312.1800,312.1000,0.010005,-0.002460,-0.000256
2026-02-13,GOOGL,305.9800,308.1800,308.6500,309.0000,0.007190,0.001525,0.001134
2026-02-17,GOOGL,297.9600,302.8700,303.5300,303.6000,0.016479,0.002179,0.000231
2026-02-18,GOOGL,303.5300,303.7000,304.0300,303.8500,0.000560,0.001087,-0.000592
2026-02-19,GOOGL,302.7200,303.5400,302.7900,301.6400,0.002709,-0.002471,-0.003798
2026-02-20,GOOGL,314.2900,308.2800,308.0400,307.4000,-0.019122,-0.000779,-0.002078
2026-02-23,GOOGL,314.0800,315.7400,316.2200,316.1800,0.005285,0.001520,-0.000126
2026-02-24,GOOGL,309.5050,312.2800,312.4400,312.3500,0.008966,0.000512,-0.000288
2026-02-25,GOOGL,310.2700,311.6700,311.9400,311.8600,0.004512,0.000866,-0.000256
2026-02-26,GOOGL,304.2400,311.7900,311.9500,311.7400,0.024816,0.000513,-0.000673
2026-02-27,GOOGL,309.2150,308.1500,307.8900,307.1900,-0.003444,-0.000844,-0.002274
2026-03-02,GOOGL,305.2250,304.0000,303.5900,304.3100,-0.004013,-0.001349,0.002372
2026-03-03,GOOGL,297.2400,298.7700,297.1600,296.5400,0.005147,-0.005389,-0.002086
2026-03-04,GOOGL,303.5200,301.4900,302.1200,303.5900,-0.006688,0.002090,0.004866
2025-02-03,TSLA,386.5200,391.9000,392.3200,394.4700,0.013919,0.001072,0.005480
2025-02-04,TSLA,385.8800,381.6700,381.3700,382.8500,-0.010910,-0.000786,0.003881
2025-02-05,TSLA,383.1999,388.9100,387.7100,388.5200,0.014901,-0.003086,0.002089
2025-02-06,TSLA,365.3600,376.2100,374.1300,372.0000,0.029697,-0.005529,-0.005693
2025-02-07,TSLA,372.1600,370.1400,368.9200,368.8800,-0.005428,-0.003296,-0.000108
2025-02-10,TSLA,361.1300,356.9200,356.3400,356.5200,-0.011658,-0.001625,0.000505
2025-02-11,TSLA,344.1150,349.7700,349.2300,348.5700,0.016433,-0.001544,-0.001890
2025-02-12,TSLA,337.6510,322.8200,323.5900,321.8600,-0.043924,0.002385,-0.005346
2025-02-13,TSLA,356.6250,344.2600,345.1200,344.3300,-0.034672,0.002498,-0.002289
2025-02-14,TSLA,351.3700,363.4400,362.8800,362.7800,0.034351,-0.001541,-0.000276
2025-02-18,TSLA,355.3200,361.1600,359.8600,359.6300,0.016436,-0.003600,-0.000639
2025-02-19,TSLA,363.1900,353.2600,354.3500,354.1400,-0.027341,0.003086,-0.000593
2025-02-20,TSLA,352.6000,359.1900,359.8200,361.8700,0.018690,0.001754,0.005697
2025-02-21,TSLA,345.0300,352.3900,353.3000,353.4000,0.021331,0.002582,0.000283
2025-02-24,TSLA,328.7400,339.9900,338.7300,338.8300,0.034222,-0.003706,0.000295
2025-02-25,TSLA,302.3500,330.8300,331.1600,330.2900,0.094195,0.000997,-0.002627
2025-02-26,TSLA,298.3600,309.2500,309.0000,309.4700,0.036500,-0.000808,0.001521
2025-02-27,TSLA,291.9800,293.2700,295.1200,294.6700,0.004418,0.006308,-0.001525
2025-02-28,TSLA,289.7650,283.0000,283.1000,282.8100,-0.023347,0.000353,-0.001024
2025-03-03,TSLA,300.4700,296.0000,297.2700,297.0300,-0.014877,0.004291,-0.000807
2025-03-04,TSLA,266.8400,284.9300,284.7300,283.1200,0.067793,-0.000702,-0.005654
2025-03-05,TSLA,272.9000,278.6000,280.5200,278.8500,0.020887,0.006892,-0.005953
2025-03-06,TSLA,271.8600,273.5000,274.2300,273.7900,0.006033,0.002669,-0.001604
2025-03-07,TSLA,258.2800,263.5000,262.6600,262.5800,0.020211,-0.003188,-0.000305
2025-03-10,TSLA,239.9100,255.6800,254.0300,254.3000,0.065733,-0.006453,0.001063
2025-03-11,TSLA,223.1000,227.8900,228.2700,232.3800,0.021470,0.001667,0.018005
2025-03-12,TSLA,243.3600,235.6700,237.5000,237.2100,-0.031599,0.007765,-0.001221
2025-03-13,TSLA,237.2301,245.9900,243.2400,244.2000,0.036926,-0.011179,0.003947
2025-03-14,TSLA,242.3600,244.4500,244.3400,243.9800,0.008624,-0.000450,-0.001473
2025-03-17,TSLA,240.1650,246.3000,245.5500,244.9800,0.025545,-0.003045,-0.002321
2025-03-18,TSLA,223.8694,236.6100,236.8600,237.0200,0.056911,0.001057,0.000676
2025-03-19,TSLA,230.9900,229.4000,230.3500,230.9500,-0.006883,0.004141,0.002605
2025-03-20,TSLA,236.3400,240.5800,239.6100,237.0000,0.017940,-0.004032,-0.010893
2025-03-21,TSLA,239.9100,236.2600,233.3800,234.0000,-0.015214,-0.012190,0.002657
2025-03-24,TSLA,271.3368,256.9900,259.1800,258.6100,-0.052875,0.008522,-0.002199
2025-03-25,TSLA,279.5000,280.3800,275.3200,275.2600,0.003148,-0.018047,-0.000218
2025-03-26,TSLA,277.0800,283.3900,284.2200,283.9500,0.022773,0.002929,-0.000950
2025-03-27,TSLA,286.2072,265.9300,267.2400,272.5300,-0.070848,0.004926,0.019795
2025-03-28,TSLA,264.8228,273.1700,275.3600,277.1900,0.031520,0.008017,0.006646
2025-03-31,TSLA,246.4550,253.5700,253.3000,251.7000,0.028869,-0.001065,-0.006317
2025-04-01,TSLA,269.8925,269.0900,269.4300,268.0900,-0.002973,0.001264,-0.004973
2025-04-02,TSLA,261.6550,264.3300,265.5600,265.6600,0.010223,0.004653,0.000377
2025-04-03,TSLA,265.6617,271.9300,273.1200,271.8000,0.023595,0.004376,-0.004833
2025-04-04,TSLA,240.4000,266.3500,267.1400,265.2800,0.107945,0.002966,-0.006963
2025-04-07,TSLA,231.1050,217.0400,224.4800,222.2000,-0.060860,0.034279,-0.010157
2025-04-08,TSLA,246.3401,236.6800,238.6300,237.7100,-0.039214,0.008239,-0.003855
2025-04-09,TSLA,232.1100,228.1400,227.6800,229.6800,-0.017104,-0.002016,0.008784
2025-04-10,TSLA,255.5900,263.4400,260.1400,260.8900,0.030713,-0.012527,0.002883
2025-04-11,TSLA,247.9050,251.1000,247.6600,248.0700,0.012888,-0.013700,0.001655
2025-04-14,TSLA,256.5813,257.6200,255.1700,256.0800,0.004048,-0.009510,0.003566
2025-04-15,TSLA,258.1600,253.6500,253.2900,252.7300,-0.017470,-0.001419,-0.002211
2025-04-16,TSLA,250.1550,245.6600,249.6800,249.1400,-0.017969,0.016364,-0.002163
2025-04-17,TSLA,240.4100,245.1500,243.6600,244.2400,0.019716,-0.006078,0.002380
2025-04-21,TSLA,225.4100,234.7900,234.2800,231.9000,0.041613,-0.002172,-0.010159
2025-04-22,TSLA,236.3000,228.3600,229.2800,229.2300,-0.033601,0.004029,-0.000218
2025-04-23,TSLA,256.2200,251.3900,253.6100,252.8400,-0.018851,0.008831,-0.003036
2025-04-24,TSLA,255.7550,245.7400,245.3800,246.4200,-0.039159,-0.001465,0.004238
2025-04-25,TSLA,277.0001,263.7000,264.0900,263.7000,-0.048015,0.001479,-0.001477
2025-04-28,TSLA,285.8800,286.7400,291.6000,290.9500,0.003008,0.016949,-0.002229
2025-04-29,TSLA,282.4200,288.0500,288.9300,288.3000,0.019935,0.003055,-0.002180
2025-04-30,TSLA,276.0500,289.1400,288.8500,289.0100,0.047419,-0.001003,0.000554
2025-05-01,TSLA,288.0799,281.5200,283.2400,283.0800,-0.022771,0.006110,-0.000565
2025-05-02,TSLA,284.3200,282.6800,282.1900,281.2600,-0.005768,-0.001733,-0.003296
2025-05-05,TSLA,276.3900,286.5000,286.5000,285.6300,0.036579,0.000000,-0.003037
2025-05-06,TSLA,274.1800,275.7200,275.9600,275.6200,0.005617,0.000870,-0.001232
2025-05-07,TSLA,276.3729,278.7700,279.0800,279.1000,0.008673,0.001112,0.000072
2025-05-08,TSLA,282.4100,279.0700,279.5000,280.6300,-0.011827,0.001541,0.004043
2025-05-09,TSLA,300.7400,287.2400,287.1900,287.2600,-0.044889,-0.000174,0.000244
2025-05-12,TSLA,318.6800,318.5800,320.2700,321.9900,-0.000314,0.005305,0.005370
2025-05-13,TSLA,322.0500,314.8500,314.9000,314.2100,-0.022357,0.000159,-0.002191
2025-05-14,TSLA,340.6000,337.8100,340.2300,339.8800,-0.008191,0.007164,-0.001029
2025-05-15,TSLA,336.9900,338.9800,338.1900,336.3000,0.005905,-0.002331,-0.005589
2025-05-16,TSLA,342.8900,346.5400,347.4300,346.9500,0.010645,0.002568,-0.001382
2025-05-19,TSLA,339.0600,335.8500,333.7300,334.4600,-0.009467,-0.006312,0.002187
2025-05-20,TSLA,346.7099,342.6800,344.3500,343.8900,-0.011623,0.004873,-0.001336
2025-05-21,TSLA,343.2500,346.3800,346.2400,345.9600,0.009119,-0.000404,-0.000809
2025-05-22,TSLA,341.3300,335.8400,337.0800,337.1200,-0.016084,0.003692,0.000119
2025-05-23,TSLA,337.2900,343.3500,343.0500,345.4100,0.017967,-0.000874,0.006879
2025-05-27,TSLA,355.8900,348.9900,348.7300,348.4800,-0.019388,-0.000745,-0.000717
2025-05-28,TSLA,361.7300,362.5900,364.0400,362.7600,0.002377,0.003999,-0.003516
2025-05-29,TSLA,364.2585,367.3800,367.3800,366.8900,0.008569,0.000000,-0.001334
2025-05-30,TSLA,362.7200,356.7600,355.4000,353.8000,-0.016431,-0.003812,-0.004502
2025-06-02,TSLA,336.0100,340.6400,338.7000,338.9900,0.013779,-0.005695,0.000856
2025-06-03,TSLA,347.2100,340.8300,341.2600,341.5000,-0.018375,0.001262,0.000703
2025-06-04,TSLA,332.1746,346.1500,347.0500,346.2100,0.042072,0.002600,-0.002420
2025-06-05,TSLA,317.4880,329.0300,327.4200,326.6600,0.036354,-0.004893,-0.002321
2025-06-06,TSLA,298.7200,295.7100,297.6800,298.7500,-0.010076,0.006662,0.003594
2025-06-09,TSLA,294.5950,292.4800,287.8000,287.7900,-0.007179,-0.016001,-0.000035
2025-06-10,TSLA,313.4650,314.0700,315.0000,317.1900,0.001930,0.002961,0.006952
2025-06-11,TSLA,333.0300,334.9000,333.8600,333.6700,0.005615,-0.003105,-0.000569
2025-06-12,TSLA,324.9627,322.4200,321.9000,322.7600,-0.007825,-0.001613,0.002672
2025-06-13,TSLA,316.5750,311.9500,310.6500,310.5100,-0.014609,-0.004167,-0.000451
2025-06-16,TSLA,329.9764,331.5700,331.4700,330.6000,0.004829,-0.000302,-0.002625
2025-06-17,TSLA,323.5780,327.2800,327.5300,326.9100,0.011441,0.000764,-0.001893
2025-06-18,TSLA,323.2200,319.4100,319.3200,319.7800,-0.011788,-0.000282,0.001441
2025-06-20,TSLA,318.5100,326.8900,326.3400,326.2300,0.026310,-0.001683,-0.000337
2025-06-23,TSLA,354.6900,327.7400,327.8500,327.0000,-0.075982,0.000336,-0.002593
2025-06-24,TSLA,343.8360,358.3300,357.5900,357.3500,0.042154,-0.002065,-0.000671
2025-06-25,TSLA,323.2900,340.8000,340.5900,341.0800,0.054162,-0.000616,0.001439
2025-06-26,TSLA,327.7392,328.3000,329.2800,329.0900,0.001711,0.002985,-0.000577
2025-06-27,TSLA,327.2991,327.2100,327.1200,326.9000,-0.000272,-0.000275,-0.000673
2025-06-30,TSLA,320.0350,322.4500,318.7000,320.6900,0.007546,-0.011630,0.006244
2025-07-01,TSLA,300.1500,303.2300,303.7900,302.1400,0.010262,0.001847,-0.005431
2025-07-02,TSLA,312.9500,303.9700,303.7100,303.8700,-0.028695,-0.000855,0.000527
