date,ticker,datetime,zone,direction,close,roll_high,roll_low,false_breakout
2025-04-09,AAPL,2025-04-09 13:35:00,Zone4_1330-1445,UP,174.9800,174.1900,173.1100,1
2025-04-09,AAPL,2025-04-09 14:00:00,Zone4_1330-1445,DOWN,170.1300,176.3800,173.6100,0
2025-04-09,AAPL,2025-04-09 15:00:00,Zone5_1445-16,UP,174.1500,171.6800,167.6600,1
2025-04-09,AAPL,2025-04-09 15:40:00,Zone5_1445-16,UP,169.9000,169.1400,167.8300,0
2025-04-09,AAPL,2025-04-09 15:45:00,Zone5_1445-16,UP,170.9200,169.9700,167.8300,0
2025-04-09,AAPL,2025-04-09 15:50:00,Zone5_1445-16,UP,172.1500,171.2600,167.8400,1
2025-04-10,AAPL,2025-04-10 10:55:00,Zone2_10-12,DOWN,189.1174,192.7419,189.7050,1
2025-04-10,AAPL,2025-04-10 11:00:00,Zone2_10-12,UP,194.0200,192.7419,188.9382,1
2025-04-10,AAPL,2025-04-10 13:10:00,Zone3_12-1330,UP,193.4600,192.7800,191.8300,0
2025-04-10,AAPL,2025-04-10 15:00:00,Zone5_1445-16,DOWN,191.3400,193.3700,192.1600,1
2025-04-11,AAPL,2025-04-11 14:15:00,Zone4_1330-1445,DOWN,189.6400,191.8600,190.3800,1
2025-04-11,AAPL,2025-04-11 15:55:00,Zone5_1445-16,DOWN,187.4900,190.1800,188.1900,0
2025-04-14,AAPL,2025-04-14 10:10:00,Zone2_10-12,DOWN,204.3371,210.7146,205.2183,1
2025-04-14,AAPL,2025-04-14 11:00:00,Zone2_10-12,UP,209.3500,205.3178,203.5355,0
2025-04-14,AAPL,2025-04-14 13:35:00,Zone4_1330-1445,DOWN,205.9300,207.7000,206.6600,1
2025-04-14,AAPL,2025-04-14 14:00:00,Zone4_1330-1445,UP,208.3000,207.2500,205.8700,0
2025-04-15,AAPL,2025-04-15 10:15:00,Zone2_10-12,DOWN,199.6024,202.6393,200.8338,1
2025-04-16,AAPL,2025-04-16 11:40:00,Zone2_10-12,UP,200.6500,199.9600,196.6900,1
2025-04-17,AAPL,2025-04-17 15:00:00,Zone5_1445-16,UP,196.6300,195.3600,194.9400,1
2025-04-21,AAPL,2025-04-21 11:00:00,Zone2_10-12,UP,194.5600,191.6665,190.4517,0
2025-04-22,AAPL,2025-04-22 10:00:00,Zone2_10-12,UP,197.6259,197.0235,195.1316,1
2025-04-22,AAPL,2025-04-22 11:00:00,Zone2_10-12,DOWN,194.4000,198.5370,196.8243,0
2025-04-23,AAPL,2025-04-23 11:00:00,Zone2_10-12,DOWN,203.7300,207.0604,205.7759,0
2025-04-24,AAPL,2025-04-24 11:00:00,Zone2_10-12,DOWN,202.3200,205.7759,204.3123,0
2025-04-30,AAPL,2025-04-30 11:00:00,Zone2_10-12,UP,209.7400,208.8527,207.8172,0
2025-05-01,AAPL,2025-05-01 10:45:00,Zone2_10-12,UP,212.1677,211.5112,209.5098,1
2025-05-01,AAPL,2025-05-01 11:00:00,Zone2_10-12,DOWN,208.2500,212.1784,210.4110,0
2025-05-02,AAPL,2025-05-02 15:00:00,Zone5_1445-16,UP,206.4600,205.5600,204.8700,1
2025-05-05,AAPL,2025-05-05 11:00:00,Zone2_10-12,UP,203.6000,198.3179,197.3620,0
2025-05-07,AAPL,2025-05-07 10:50:00,Zone2_10-12,DOWN,196.8741,198.5868,197.8499,1
2025-05-07,AAPL,2025-05-07 11:00:00,Zone2_10-12,UP,199.5500,198.5469,196.5953,0
2025-05-08,AAPL,2025-05-08 11:00:00,Zone2_10-12,UP,197.2900,196.4058,194.6786,0
2025-05-12,AAPL,2025-05-12 11:00:00,Zone2_10-12,DOWN,207.1600,210.4163,207.8441,0
2025-05-12,AAPL,2025-05-12 11:40:00,Zone2_10-12,UP,208.4100,207.7600,206.8300,0
2025-05-12,AAPL,2025-05-12 11:45:00,Zone2_10-12,UP,209.2400,208.4600,207.0600,0
2025-05-13,AAPL,2025-05-13 11:00:00,Zone2_10-12,DOWN,208.9500,211.2338,210.4262,0
2025-05-16,AAPL,2025-05-16 11:00:00,Zone2_10-12,UP,211.2100,210.0175,209.1302,0
2025-05-22,AAPL,2025-05-22 11:00:00,Zone2_10-12,UP,201.8300,200.5764,199.7389,0
2025-05-23,AAPL,2025-05-23 11:00:00,Zone2_10-12,UP,201.1600,196.7680,195.0931,0
2025-05-23,AAPL,2025-05-23 14:15:00,Zone4_1330-1445,DOWN,198.6200,201.0400,200.7000,0
2025-05-23,AAPL,2025-05-23 14:20:00,Zone4_1330-1445,DOWN,194.6000,201.0400,198.3900,0
2025-05-29,AAPL,2025-05-29 11:00:00,Zone2_10-12,UP,206.7800,201.0350,200.2573,0
2025-05-30,AAPL,2025-05-30 15:40:00,Zone5_1445-16,DOWN,192.5700,199.3400,196.4300,1
2025-06-02,AAPL,2025-06-02 11:00:00,Zone2_10-12,DOWN,198.6900,200.8727,199.7389,0
2025-06-04,AAPL,2025-06-04 13:15:00,Zone3_12-1330,DOWN,201.2800,203.2600,202.7300,0
2025-06-05,AAPL,2025-06-05 15:45:00,Zone5_1445-16,UP,203.2200,202.3800,201.8700,0
2025-06-06,AAPL,2025-06-06 11:00:00,Zone2_10-12,DOWN,201.0400,203.2980,202.5005,0
2025-06-10,AAPL,2025-06-10 11:00:00,Zone2_10-12,DOWN,201.2500,203.7267,202.1117,0
2025-06-20,AAPL,2025-06-20 11:00:00,Zone2_10-12,DOWN,195.6300,198.0840,196.4340,0
2025-06-24,AAPL,2025-06-24 11:00:00,Zone2_10-12,UP,202.5000,200.9652,200.1377,0
2025-06-25,AAPL,2025-06-25 11:00:00,Zone2_10-12,DOWN,200.4100,202.5553,201.6431,0
2025-06-26,AAPL,2025-06-26 11:00:00,Zone2_10-12,UP,201.5700,199.8386,199.0660,0
2025-06-26,AAPL,2025-06-26 13:00:00,Zone3_12-1330,DOWN,200.1900,201.8200,201.5600,0
2025-07-01,AAPL,2025-07-01 11:00:00,Zone2_10-12,DOWN,204.1800,209.2598,206.8372,0
2025-07-02,AAPL,2025-07-02 11:00:00,Zone2_10-12,DOWN,208.9000,212.2008,210.8150,0
2025-07-03,AAPL,2025-07-03 12:55:00,Zone3_12-1330,DOWN,209.8300,211.4300,210.8000,0
2025-07-10,AAPL,2025-07-10 11:00:00,Zone2_10-12,DOWN,209.6200,212.8289,211.2537,0
2025-07-14,AAPL,2025-07-14 11:00:00,Zone2_10-12,UP,209.0400,208.1183,207.1911,0
2025-07-16,AAPL,2025-07-16 10:15:00,Zone2_10-12,UP,211.6126,210.8450,209.2703,1
2025-07-16,AAPL,2025-07-16 11:00:00,Zone2_10-12,DOWN,208.5500,211.5373,209.8473,0
2025-07-21,AAPL,2025-07-21 11:00:00,Zone2_10-12,DOWN,211.1500,214.0551,212.6347,0
2025-07-23,AAPL,2025-07-23 11:00:00,Zone2_10-12,UP,214.6400,212.4118,211.8519,0
2025-07-29,AAPL,2025-07-29 11:00:00,Zone2_10-12,UP,213.3100,212.5979,211.4730,0
2025-07-30,AAPL,2025-07-30 11:00:00,Zone2_10-12,UP,210.7800,210.0773,209.6985,0
2025-08-01,AAPL,2025-08-01 11:00:00,Zone2_10-12,UP,210.8700,205.1025,202.9990,0
2025-08-01,AAPL,2025-08-01 11:35:00,Zone2_10-12,DOWN,209.0900,211.1900,210.1100,1
2025-08-04,AAPL,2025-08-04 11:00:00,Zone2_10-12,DOWN,203.0700,207.2460,204.0258,0
2025-08-06,AAPL,2025-08-06 11:00:00,Zone2_10-12,DOWN,203.1400,211.6226,209.9876,0
2025-08-06,AAPL,2025-08-06 15:15:00,Zone5_1445-16,UP,204.7400,203.3800,202.3000,0
2025-08-08,AAPL,2025-08-08 11:00:00,Zone2_10-12,DOWN,220.6400,222.8881,221.9510,0
2025-08-12,AAPL,2025-08-12 11:00:00,Zone2_10-12,DOWN,226.1700,229.2815,227.8242,0
2025-08-13,AAPL,2025-08-13 11:00:00,Zone2_10-12,DOWN,229.2500,234.1022,231.3275,0
2025-08-15,AAPL,2025-08-15 11:00:00,Zone2_10-12,UP,232.5800,231.8466,230.3095,0
2025-08-20,AAPL,2025-08-20 11:00:00,Zone2_10-12,UP,229.1600,226.6098,225.7881,0
2025-08-22,AAPL,2025-08-22 11:00:00,Zone2_10-12,DOWN,224.7600,228.2335,227.3651,0
2025-08-25,AAPL,2025-08-25 11:00:00,Zone2_10-12,DOWN,227.0100,228.8024,227.8542,0
2025-09-02,AAPL,2025-09-02 10:45:00,Zone2_10-12,DOWN,228.1287,230.3394,228.8673,1
2025-09-03,AAPL,2025-09-03 11:00:00,Zone2_10-12,DOWN,235.2600,237.1464,236.2282,0
2025-09-08,AAPL,2025-09-08 11:00:00,Zone2_10-12,UP,239.8900,239.0328,238.3791,0
2025-09-09,AAPL,2025-09-09 11:00:00,Zone2_10-12,UP,237.5600,236.2267,235.3299,0
2025-09-10,AAPL,2025-09-10 11:00:00,Zone2_10-12,UP,233.5800,227.9105,226.9160,0
2025-09-11,AAPL,2025-09-11 11:00:00,Zone2_10-12,DOWN,227.1000,228.8623,227.8843,0
2025-09-12,AAPL,2025-09-12 10:05:00,Zone2_10-12,UP,232.2458,231.1878,228.5828,0
2025-09-12,AAPL,2025-09-12 10:20:00,Zone2_10-12,UP,233.2139,232.3955,229.3014,0
2025-09-12,AAPL,2025-09-12 11:00:00,Zone2_10-12,DOWN,229.2500,234.0623,233.0243,0
2025-09-16,AAPL,2025-09-16 11:00:00,Zone2_10-12,DOWN,236.2500,239.2723,238.2743,0
2025-09-17,AAPL,2025-09-17 11:00:00,Zone2_10-12,DOWN,237.1200,239.5518,238.9230,0
2025-09-18,AAPL,2025-09-18 11:00:00,Zone2_10-12,UP,240.2300,237.9349,236.8620,0
2025-09-19,AAPL,2025-09-19 10:50:00,Zone2_10-12,UP,242.6259,241.7676,239.9910,1
2025-09-19,AAPL,2025-09-19 11:00:00,Zone2_10-12,DOWN,237.9900,242.6958,240.5998,0
2025-09-19,AAPL,2025-09-19 14:35:00,Zone4_1330-1445,UP,240.1300,239.3100,239.0100,1
2025-09-22,AAPL,2025-09-22 11:00:00,Zone2_10-12,DOWN,244.7900,253.2055,247.7262,0
2025-09-24,AAPL,2025-09-24 11:00:00,Zone2_10-12,UP,253.6200,252.5070,251.2395,0
2025-09-25,AAPL,2025-09-25 11:00:00,Zone2_10-12,DOWN,251.1900,253.6536,252.5470,0
2025-09-25,AAPL,2025-09-25 13:30:00,Zone4_1330-1445,UP,253.1900,251.6800,251.0300,0
2025-09-29,AAPL,2025-09-29 11:00:00,Zone2_10-12,UP,255.0600,253.7546,253.2157,0
2025-09-30,AAPL,2025-09-30 11:00:00,Zone2_10-12,DOWN,253.0200,255.0322,254.2836,0
2025-10-01,AAPL,2025-10-01 11:00:00,Zone2_10-12,DOWN,251.7800,255.7698,254.9124,0
2025-10-03,AAPL,2025-10-03 14:50:00,Zone5_1445-16,DOWN,253.3900,256.9400,256.7400,1
2025-10-08,AAPL,2025-10-08 11:00:00,Zone2_10-12,DOWN,255.5100,257.3677,256.7090,0
2025-10-09,AAPL,2025-10-09 11:00:00,Zone2_10-12,UP,256.5800,254.7178,254.0840,0
2025-10-10,AAPL,2025-10-10 10:55:00,Zone2_10-12,DOWN,252.6867,255.2119,254.3535,0
2025-10-14,AAPL,2025-10-14 11:00:00,Zone2_10-12,DOWN,244.5400,247.2271,246.4787,0
2025-10-15,AAPL,2025-10-15 10:00:00,Zone2_10-12,UP,251.2335,250.3212,248.1653,1
2025-10-15,AAPL,2025-10-15 11:00:00,Zone2_10-12,DOWN,247.7300,250.9891,249.8022,0
2025-10-16,AAPL,2025-10-16 11:00:00,Zone2_10-12,UP,249.6200,248.4348,247.0093,0
2025-10-17,AAPL,2025-10-17 11:00:00,Zone2_10-12,DOWN,243.6200,249.3830,248.1905,0
2025-10-17,AAPL,2025-10-17 14:10:00,Zone4_1330-1445,UP,246.8800,246.1100,244.4100,1
2025-10-20,AAPL,2025-10-20 11:00:00,Zone2_10-12,DOWN,253.0600,261.1305,258.5754,0
2025-10-20,AAPL,2025-10-20 13:50:00,Zone4_1330-1445,UP,254.5400,253.5200,252.6200,0
2025-10-21,AAPL,2025-10-21 11:00:00,Zone2_10-12,DOWN,261.1200,263.3263,262.0288,0
2025-10-21,AAPL,2025-10-21 13:15:00,Zone3_12-1330,DOWN,260.2500,261.5900,261.1300,0
2025-10-22,AAPL,2025-10-22 11:00:00,Zone2_10-12,UP,261.8800,260.6415,259.2491,0
2025-10-22,AAPL,2025-10-22 12:30:00,Zone3_12-1330,DOWN,260.2400,261.7900,261.1100,0
2025-10-24,AAPL,2025-10-24 11:00:00,Zone2_10-12,DOWN,259.0800,261.8492,260.2822,0
2025-10-30,AAPL,2025-10-30 11:00:00,Zone2_10-12,UP,271.4900,269.2350,267.9675,0
2025-10-31,AAPL,2025-10-31 11:00:00,Zone2_10-12,UP,277.6400,271.0415,269.5845,0
2025-10-31,AAPL,2025-10-31 11:35:00,Zone2_10-12,DOWN,275.3200,277.7600,276.3100,1
2025-11-03,AAPL,2025-11-03 11:00:00,Zone2_10-12,UP,270.0700,267.7678,266.7498,0
2025-11-04,AAPL,2025-11-04 11:00:00,Zone2_10-12,DOWN,265.9000,268.3966,267.1989,0
2025-11-06,AAPL,2025-11-06 10:15:00,Zone2_10-12,UP,271.0915,269.5743,267.8277,1
2025-11-06,AAPL,2025-11-06 11:00:00,Zone2_10-12,DOWN,268.5300,272.8781,271.0317,0
2025-11-07,AAPL,2025-11-07 11:00:00,Zone2_10-12,DOWN,268.8500,271.4608,270.0934,0
2025-11-10,AAPL,2025-11-10 11:00:00,Zone2_10-12,DOWN,269.4300,271.7327,270.3241,0
2025-11-11,AAPL,2025-11-11 11:00:00,Zone2_10-12,DOWN,268.6700,274.0905,272.3521,0
2025-11-12,AAPL,2025-11-12 11:00:00,Zone2_10-12,UP,276.2400,274.1395,272.2922,0
2025-11-17,AAPL,2025-11-17 11:00:00,Zone2_10-12,UP,272.3400,269.1352,267.5067,0
2025-11-18,AAPL,2025-11-18 12:30:00,Zone3_12-1330,UP,269.2400,268.3600,267.8900,0
2025-11-19,AAPL,2025-11-19 11:00:00,Zone2_10-12,DOWN,266.4300,271.7527,269.8031,0
2025-11-20,AAPL,2025-11-20 11:00:00,Zone2_10-12,DOWN,269.2600,274.4701,272.9316,0
2025-11-21,AAPL,2025-11-21 10:00:00,Zone2_10-12,UP,268.7855,267.2800,266.5300,0
2025-11-21,AAPL,2025-11-21 11:00:00,Zone2_10-12,DOWN,266.2900,271.2132,268.9654,0
2025-11-25,AAPL,2025-11-25 10:00:00,Zone2_10-12,UP,277.6571,275.7800,275.0500,0
2025-11-25,AAPL,2025-11-25 11:00:00,Zone2_10-12,DOWN,274.8500,279.3655,278.2566,0
2025-11-28,AAPL,2025-11-28 11:00:00,Zone2_10-12,UP,278.0100,276.6181,275.9388,0
2025-12-02,AAPL,2025-12-02 11:00:00,Zone2_10-12,DOWN,282.7300,286.7086,283.8812,0
2025-12-03,AAPL,2025-12-03 10:00:00,Zone2_10-12,UP,287.6077,286.6000,285.7600,1
2025-12-04,AAPL,2025-12-04 10:00:00,Zone2_10-12,DOWN,281.5135,284.4000,284.2200,0
2025-12-04,AAPL,2025-12-04 11:00:00,Zone2_10-12,UP,283.8100,281.3336,280.1747,0
2025-12-11,AAPL,2025-12-11 10:00:00,Zone2_10-12,DOWN,274.4302,278.4500,277.7700,0
2025-12-11,AAPL,2025-12-11 11:00:00,Zone2_10-12,UP,277.2500,276.0309,274.9397,0
2025-12-15,AAPL,2025-12-15 11:00:00,Zone2_10-12,UP,277.9600,274.5501,273.4611,0
2025-12-17,AAPL,2025-12-17 10:00:00,Zone2_10-12,UP,275.0846,273.7300,272.8500,0
2025-12-18,AAPL,2025-12-18 10:00:00,Zone2_10-12,DOWN,268.6157,272.7500,271.8600,0
2025-12-22,AAPL,2025-12-22 11:00:00,Zone2_10-12,UP,273.3900,272.1623,271.2532,0
2025-12-24,AAPL,2025-12-24 10:00:00,Zone2_10-12,UP,273.6209,272.2000,272.1500,0
2025-12-24,AAPL,2025-12-24 11:00:00,Zone2_10-12,DOWN,271.6000,274.3094,273.6509,0
2025-12-26,AAPL,2025-12-26 11:00:00,Zone2_10-12,DOWN,272.9700,274.6999,274.2004,0
2026-01-02,AAPL,2026-01-02 10:20:00,Zone2_10-12,DOWN,273.4811,277.5772,274.6000,0
2026-01-02,AAPL,2026-01-02 10:55:00,Zone2_10-12,DOWN,270.3940,273.6209,271.4430,1
2026-01-05,AAPL,2026-01-05 10:05:00,Zone2_10-12,UP,270.8436,270.0130,267.6066,1
2026-01-06,AAPL,2026-01-06 10:00:00,Zone2_10-12,DOWN,264.8502,267.0500,266.7700,0
2026-01-06,AAPL,2026-01-06 11:00:00,Zone2_10-12,UP,266.9400,264.9192,263.5405,0
2026-01-07,AAPL,2026-01-07 10:00:00,Zone2_10-12,DOWN,261.2776,262.3400,262.2200,0
2026-01-08,AAPL,2026-01-08 10:00:00,Zone2_10-12,DOWN,255.9077,260.5500,260.3000,0
2026-01-08,AAPL,2026-01-08 11:00:00,Zone2_10-12,UP,259.0100,256.9467,255.7079,0
2026-01-09,AAPL,2026-01-09 10:00:00,Zone2_10-12,DOWN,257.3264,259.2600,259.0500,0
2026-01-12,AAPL,2026-01-12 11:00:00,Zone2_10-12,DOWN,257.0000,260.1860,258.8050,0
2026-01-14,AAPL,2026-01-14 10:00:00,Zone2_10-12,DOWN,259.0048,260.7500,260.5500,1
2026-01-14,AAPL,2026-01-14 10:45:00,Zone2_10-12,DOWN,257.9358,260.7032,259.0048,1
2026-01-16,AAPL,2026-01-16 10:00:00,Zone2_10-12,DOWN,256.6360,258.1000,257.8600,0
2026-01-16,AAPL,2026-01-16 11:00:00,Zone2_10-12,UP,258.1000,256.6770,255.8178,0
2026-01-22,AAPL,2026-01-22 10:00:00,Zone2_10-12,UP,249.7885,248.7300,248.1200,0
2026-01-23,AAPL,2026-01-23 10:00:00,Zone2_10-12,DOWN,246.0720,248.7100,248.4200,0
2026-01-23,AAPL,2026-01-23 10:35:00,Zone2_10-12,UP,247.9053,247.1560,245.4776,0
2026-01-26,AAPL,2026-01-26 11:00:00,Zone2_10-12,DOWN,248.4400,255.2583,253.6798,0
2026-01-26,AAPL,2026-01-26 13:30:00,Zone4_1330-1445,UP,249.4000,248.6000,248.3000,0
2026-01-27,AAPL,2026-01-27 10:00:00,Zone2_10-12,UP,260.8181,256.3500,256.0600,0
2026-01-27,AAPL,2026-01-27 11:00:00,Zone2_10-12,DOWN,256.6300,260.4434,259.5043,0
2026-01-27,AAPL,2026-01-27 13:30:00,Zone4_1330-1445,UP,258.1700,257.0600,256.7200,0
2026-01-28,AAPL,2026-01-28 10:00:00,Zone2_10-12,DOWN,255.1884,258.8500,258.1700,0
2026-01-28,AAPL,2026-01-28 11:00:00,Zone2_10-12,UP,258.3600,256.4672,255.4781,0
2026-01-29,AAPL,2026-01-29 11:00:00,Zone2_10-12,UP,257.7200,256.7969,254.1694,0
2026-01-30,AAPL,2026-01-30 10:00:00,Zone2_10-12,DOWN,255.7629,259.9300,259.3100,0
2026-01-30,AAPL,2026-01-30 10:25:00,Zone2_10-12,DOWN,253.7597,259.7500,255.6180,1
2026-01-30,AAPL,2026-01-30 11:00:00,Zone2_10-12,UP,258.1600,255.7279,253.4550,0
2026-02-02,AAPL,2026-02-02 11:00:00,Zone2_10-12,DOWN,257.8000,265.1190,262.0569,0
2026-02-03,AAPL,2026-02-03 10:55:00,Zone2_10-12,UP,270.8136,269.7546,267.3569,1
2026-02-04,AAPL,2026-02-04 10:00:00,Zone2_10-12,UP,276.0187,269.9300,268.9900,0
2026-02-04,AAPL,2026-02-04 11:00:00,Zone2_10-12,DOWN,269.6700,277.1276,275.0396,0
2026-02-06,AAPL,2026-02-06 10:00:00,Zone2_10-12,UP,280.0848,276.7300,275.3200,0
2026-02-06,AAPL,2026-02-06 11:00:00,Zone2_10-12,DOWN,275.2600,279.6852,278.0867,0
2026-02-09,AAPL,2026-02-09 11:00:00,Zone2_10-12,UP,276.9000,273.7500,272.7700,0
2026-02-10,AAPL,2026-02-10 10:00:00,Zone2_10-12,UP,274.8800,273.7800,273.0000,0
2026-02-11,AAPL,2026-02-11 10:00:00,Zone2_10-12,UP,276.4900,274.7100,274.0500,0
2026-02-11,AAPL,2026-02-11 10:30:00,Zone2_10-12,UP,278.8800,277.2500,275.7500,1
2026-02-11,AAPL,2026-02-11 11:00:00,Zone2_10-12,DOWN,273.9700,279.9050,277.0300,0
2026-02-12,AAPL,2026-02-12 10:00:00,Zone2_10-12,DOWN,271.1200,276.1200,275.7600,0
2026-02-12,AAPL,2026-02-12 10:50:00,Zone2_10-12,DOWN,269.4050,271.7500,270.4500,1
2026-02-12,AAPL,2026-02-12 10:55:00,Zone2_10-12,DOWN,268.1900,271.7500,269.3600,1
2026-02-12,AAPL,2026-02-12 11:00:00,Zone2_10-12,UP,275.3600,271.7500,268.1300,0
2026-02-13,AAPL,2026-02-13 15:50:00,Zone5_1445-16,UP,263.7200,261.9900,260.3000,0
2026-02-17,AAPL,2026-02-17 10:15:00,Zone2_10-12,UP,261.2600,260.0000,258.1500,1
2026-02-17,AAPL,2026-02-17 11:00:00,Zone2_10-12,DOWN,254.9100,260.1400,258.8200,0
2026-02-23,AAPL,2026-02-23 11:00:00,Zone2_10-12,DOWN,263.6400,267.5299,266.5800,0
2026-02-24,AAPL,2026-02-24 10:00:00,Zone2_10-12,UP,273.8700,267.7500,266.8500,0
2026-02-24,AAPL,2026-02-24 11:00:00,Zone2_10-12,DOWN,266.6000,274.4299,272.3600,0
2026-02-25,AAPL,2026-02-25 11:00:00,Zone2_10-12,DOWN,271.9600,273.9600,272.9200,0
2026-02-26,AAPL,2026-02-26 11:00:00,Zone2_10-12,UP,274.0100,272.1600,270.8100,0
2026-02-27,AAPL,2026-02-27 10:00:00,Zone2_10-12,DOWN,270.0300,271.8900,271.3000,0
2026-02-27,AAPL,2026-02-27 11:00:00,Zone2_10-12,UP,272.0200,269.1325,268.1920,0
2026-03-03,AAPL,2026-03-03 10:00:00,Zone2_10-12,DOWN,262.8900,264.2500,263.7700,1
2026-03-04,AAPL,2026-03-04 10:00:00,Zone2_10-12,DOWN,262.1100,264.4100,263.1800,1
2026-03-06,AAPL,2026-03-06 15:00:00,Zone5_1445-16,UP,260.8600,258.9300,258.2600,1
2026-03-10,AAPL,2026-03-10 11:00:00,Zone2_10-12,UP,260.9600,259.3500,258.6600,0
2025-02-04,AMD,2025-02-04 10:00:00,Zone2_10-12,UP,117.4100,116.5300,114.7900,0
2025-02-04,AMD,2025-02-04 11:00:00,Zone2_10-12,DOWN,115.3500,117.3816,116.5800,0
2025-02-05,AMD,2025-02-05 10:50:00,Zone2_10-12,UP,108.3524,108.0000,106.7500,0
2025-02-05,AMD,2025-02-05 11:35:00,Zone2_10-12,UP,109.3000,108.9500,108.3900,0
2025-02-06,AMD,2025-02-06 11:00:00,Zone2_10-12,UP,111.1400,110.3200,109.0200,1
2025-02-07,AMD,2025-02-07 10:00:00,Zone2_10-12,DOWN,108.2200,109.9200,108.6800,0
2025-02-07,AMD,2025-02-07 11:00:00,Zone2_10-12,UP,109.6300,108.2000,106.7900,0
2025-02-10,AMD,2025-02-10 11:00:00,Zone2_10-12,DOWN,108.2000,110.4500,109.8600,0
2025-02-11,AMD,2025-02-11 11:00:00,Zone2_10-12,DOWN,109.9700,111.9400,111.2295,0
2025-02-12,AMD,2025-02-12 10:20:00,Zone2_10-12,UP,111.0398,110.6000,109.5600,1
2025-02-12,AMD,2025-02-12 15:30:00,Zone5_1445-16,DOWN,110.1500,111.9000,111.0000,0
2025-02-13,AMD,2025-02-13 11:00:00,Zone2_10-12,DOWN,111.5200,113.9000,113.1600,0
2025-02-14,AMD,2025-02-14 11:00:00,Zone2_10-12,DOWN,112.4100,113.9200,113.0700,1
2025-02-21,AMD,2025-02-21 10:30:00,Zone2_10-12,DOWN,113.9218,115.2900,114.3400,0
2025-02-21,AMD,2025-02-21 10:40:00,Zone2_10-12,DOWN,113.3050,115.2900,113.6500,1
2025-02-24,AMD,2025-02-24 11:00:00,Zone2_10-12,UP,111.5400,108.9900,108.2900,0
2025-02-25,AMD,2025-02-25 10:10:00,Zone2_10-12,DOWN,105.8743,108.6400,106.3100,0
2025-02-25,AMD,2025-02-25 11:00:00,Zone2_10-12,UP,107.4500,106.5700,105.0500,0
2025-02-25,AMD,2025-02-25 14:55:00,Zone5_1445-16,UP,108.2500,107.8900,107.6100,1
2025-02-26,AMD,2025-02-26 10:25:00,Zone2_10-12,DOWN,104.0550,105.3850,104.5100,1
2025-02-26,AMD,2025-02-26 11:00:00,Zone2_10-12,UP,105.8400,104.7000,104.0500,0
2025-02-27,AMD,2025-02-27 10:55:00,Zone2_10-12,DOWN,102.2900,103.6300,102.6200,1
2025-02-27,AMD,2025-02-27 11:00:00,Zone2_10-12,UP,105.3300,103.6300,102.1905,0
2025-02-28,AMD,2025-02-28 10:20:00,Zone2_10-12,UP,101.4000,101.0872,99.7600,1
2025-02-28,AMD,2025-02-28 11:00:00,Zone2_10-12,DOWN,99.6900,101.8000,100.5000,0
2025-02-28,AMD,2025-02-28 14:00:00,Zone4_1330-1445,DOWN,99.9800,100.5700,100.3100,0
2025-02-28,AMD,2025-02-28 14:30:00,Zone4_1330-1445,DOWN,99.5200,100.4100,99.8400,1
2025-02-28,AMD,2025-02-28 14:35:00,Zone4_1330-1445,DOWN,99.1400,100.1300,99.5100,1
2025-03-03,AMD,2025-03-03 10:25:00,Zone2_10-12,UP,101.2600,100.8900,99.2700,1
2025-03-04,AMD,2025-03-04 11:00:00,Zone2_10-12,UP,98.6500,97.3177,96.2516,0
2025-03-04,AMD,2025-03-04 14:25:00,Zone4_1330-1445,DOWN,96.3400,97.7900,97.0300,0
2025-03-05,AMD,2025-03-05 11:00:00,Zone2_10-12,UP,101.8000,100.2900,99.4800,0
2025-03-10,AMD,2025-03-10 10:05:00,Zone2_10-12,DOWN,98.5150,101.2900,98.8801,1
2025-03-10,AMD,2025-03-10 11:00:00,Zone2_10-12,UP,99.3000,98.8888,97.4100,0
2025-03-11,AMD,2025-03-11 10:25:00,Zone2_10-12,DOWN,95.6700,98.1599,96.2300,1
2025-03-11,AMD,2025-03-11 10:30:00,Zone2_10-12,DOWN,95.3300,98.1599,95.6400,1
2025-03-11,AMD,2025-03-11 10:35:00,Zone2_10-12,DOWN,94.8700,97.8400,95.2800,1
2025-03-11,AMD,2025-03-11 11:00:00,Zone2_10-12,UP,96.9000,96.2800,94.7300,0
2025-03-11,AMD,2025-03-11 11:10:00,Zone2_10-12,UP,98.0800,97.2200,94.7300,0
2025-03-11,AMD,2025-03-11 13:00:00,Zone3_12-1330,DOWN,97.8800,98.8800,98.2500,1
2025-03-12,AMD,2025-03-12 11:00:00,Zone2_10-12,DOWN,97.5000,99.1900,98.1700,0
2025-03-12,AMD,2025-03-12 15:30:00,Zone5_1445-16,UP,99.2700,98.7400,96.7600,0
2025-03-14,AMD,2025-03-14 11:00:00,Zone2_10-12,DOWN,99.1900,100.6800,99.9500,0
2025-03-17,AMD,2025-03-17 11:00:00,Zone2_10-12,DOWN,100.5300,105.8500,104.5500,0
2025-03-17,AMD,2025-03-17 13:35:00,Zone4_1330-1445,UP,101.1400,100.8100,100.3000,0
2025-03-18,AMD,2025-03-18 11:00:00,Zone2_10-12,UP,104.9100,104.0400,103.2200,0
2025-03-18,AMD,2025-03-18 11:05:00,Zone2_10-12,UP,105.3800,105.0300,101.6000,0
2025-03-20,AMD,2025-03-20 13:10:00,Zone3_12-1330,DOWN,105.5600,106.6600,106.0200,0
