ticker,earnings_date,day1_date,timing,prior_close,day1_open,day1_high,day1_low,day1_close,gap_pct,gap_size_dollars,recovery_ratio,ant_recovery,day1_green,day_of_min,eps_surprise_pct,drift_1d,drift_2d,drift_3d,drift_5d,drift_7d,drift_10d,trajectory
AMD,2025-10-28,2025-10-29,AMC,258.010009765625,264.19000244140625,267.0799865722656,257.3999938964844,264.3299865722656,2.3952530684352613,6.17999267578125,1.1213593671298627,11.360348191505327,True,7,9.1954,-3.59020569608378,-3.1059629524225705,-1.7705114491434284,-3.0265200341970533,-11.648316441659215,-2.058023001616913,"[0.0, -3.59020569608378, -3.1059629524225705, -1.7705114491434284, -5.402332026602583, -3.0265200341970533, -10.074524638445824, -11.648316441659215, -7.698706873411456, -10.14261856835342, -2.058023001616913]"
AMD,2026-01-27,2026-01-28,AMC,252.02999877929688,254.1300048828125,257.3999938964844,250.2100067138672,252.7400054931641,0.8332365645704757,2.100006103515625,1.2047578219231967,1.3901152798155678,False,6,22.5225,-0.22157664208723288,-6.33457680527671,-2.559943451800778,-20.792119138091564,-17.527895105215556,-15.49418485834787,"[0.0, -0.22157664208723288, -6.33457680527671, -2.559943451800778, -4.205905140371619, -20.792119138091564, -23.834772566226526, -17.527895105215556, -14.536679866519114, -15.498139320094609, -15.49418485834787]"
AMZN,2024-10-31,2024-11-01,AMC,186.3999938964844,199.0,200.5,197.0200042724609,197.92999267578125,6.759660148118299,12.600006103515597,0.07222126686640573,,False,1,0.0,-1.0862395675455652,0.7932134503690387,4.627900773539625,5.17859868604653,5.54742150893416,2.3644763844539805,"[0.0, -1.0862395675455652, 0.7932134503690387, 4.627900773539625, 6.123382420283174, 5.17859868604653, 4.5015934885141, 5.54742150893416, 8.169561979533642, 6.845856390220422, 2.3644763844539805]"
AMZN,2025-02-06,2025-02-07,AMC,238.8300018310547,232.5,234.80999755859372,228.05999755859372,229.1499938964844,-2.650421547763689,6.3300018310546875,0.17219526423250175,0.10120667646138413,False,10,1.7341,1.7412199866636124,1.575387609210382,-0.09600751759240114,-0.20510636405055743,-1.0997115779153266,-7.174334549641652,"[0.0, 1.7412199866636124, 1.575387609210382, -0.09600751759240114, 0.5324029034250014, -0.20510636405055743, -1.0909884645815628, -1.0997115779153266, -2.736194274787671, -5.485486537306237, -7.174334549641652]"
AMZN,2025-05-01,2025-05-02,AMC,190.1999969482422,191.44000244140625,192.8800048828125,186.3999938964844,189.97999572753903,0.651948219274418,1.2400054931640625,2.8870854611455887,0.9421049884153682,False,2,-4.7619,-1.910722026349242,-2.61606555030711,-0.6684856522963655,1.6212242869359208,11.259079835081723,8.216654890727968,"[0.0, -1.910722026349242, -2.61606555030711, -0.6684856522963655, 1.1053827512068113, 1.6212242869359208, 9.822088683942683, 11.259079835081723, 10.669546651391295, 7.995579946844042, 8.216654890727968]"
AMZN,2025-07-31,2025-08-01,AMC,234.1100006103516,217.2100067138672,220.44000244140625,212.8000030517578,214.75,-7.218826129778387,16.899993896484403,0.11538447647888399,0.09150620232970433,False,1,-16.5354,-1.443541840985144,-0.46565774155995343,3.520371389333514,3.6973236048457507,3.1292205917127474,7.580907464166181,"[0.0, -1.443541840985144, -0.46565774155995343, 3.520371389333514, 3.902214147991851, 3.6973236048457507, 3.050059628292346, 3.1292205917127474, 4.568101307843409, 7.55762315601352, 7.580907464166181]"
AMZN,2025-10-30,2025-10-31,AMC,222.8600006103516,250.1000061035156,250.5,243.97999572753903,244.22000122070312,12.222922650346048,27.240005493164006,0.008810772568468142,,False,10,17.6871,4.0045855091363425,2.088283546811843,2.4486101456264033,0.0777997053707797,1.9982003351160338,-3.902218791115539,"[0.0, 4.0045855091363425, 2.088283546811843, 2.4486101456264033, -0.48317415800187963, 0.0777997053707797, 1.711568526282904, 1.9982003351160338, -0.008191086872880454, -2.7188597807137955, -3.902218791115539]"
AMZN,2026-02-05,2026-02-06,AMC,222.69000244140625,202.6999969482422,211.44000244140625,200.30999755859372,210.32000732421875,-8.97660661637641,19.990005493164062,0.5007507261090113,0.4472746908698197,True,5,-15.0943,-0.7607484061414738,-1.5975658488695061,-2.9669100779103643,-5.4821289637518165,-2.629333323273019,-2.4011044484098987,"[0.0, -0.7607484061414738, -1.5975658488695061, -2.9669100779103643, -5.096995458058224, -5.4821289637518165, -4.360029054962097, -2.629333323273019, -2.596047225050866, -0.09985103963191827, -2.4011044484098987]"
AVGO,2024-12-12,2024-12-13,AMC,178.1898956298828,210.9754028262188,225.57304983309507,208.2235562894247,221.72637939453125,18.399195465288663,32.785507196336,0.4118534151155541,,True,4,1.1547,11.209973670193365,6.863876413695917,-0.5249169709573837,-1.7838134313670164,6.904885121938799,5.076160995825494,"[0.0, 11.209973670193365, 6.863876413695917, -0.5249169709573837, -2.882563281687653, -1.7838134313670164, 3.635467749771868, 6.904885121938799, 9.438347925065344, 7.828169452194128, 5.076160995825494]"
AVGO,2025-03-06,2025-03-07,AMC,177.47067260742188,185.65932206111327,193.32383907341804,179.55737936023962,192.80958557128903,4.614085997073606,8.188649453691397,1.618362867527,,True,1,-14.6744,-5.390848932915237,-2.4979485150683445,-0.37443903194124867,0.29749202455309814,-3.226297880281268,-1.3951759457466077,"[0.0, -5.390848932915237, -2.4979485150683445, -0.37443903194124867, -1.8465303294112085, 0.29749202455309814, -0.23593758420900005, -3.226297880281268, 0.3128845915972391, -1.9713960994997548, -1.3951759457466077]"
AVGO,2025-06-12,2025-06-13,AMC,254.0118560791016,248.64534893686752,251.95850038803465,246.35391775276003,246.7010955810547,-2.112699472013185,5.36650714223407,0.06469344381607063,0.045335678285688054,False,0,0.7435,1.3671121549415217,0.2693934358304588,1.029342081914295,2.2787697252372627,6.663818207087259,11.097222052990109,"[0.0, 1.3671121549415217, 0.2693934358304588, 1.029342081914295, 0.755291241487789, 2.2787697252372627, 6.309137982445728, 6.663818207087259, 8.888597912777636, 8.558101555294805, 11.097222052990109]"
