ticker,date,bar_slot,direction,open,high,low,close,ema9,ema21,ema_spread_pct,rsi,adx,adx_slope,atr,atr_pct,vix_prior_close,cross_bar_body_pct,is_anomaly_bar,bar_idx
COIN,2025-09-30,1,UP,328.02,337.93,327.3,333.38,324.6027,324.0749,0.1628,57.49,25.61,-0.3916,9.4369,2.8307,16.12,1.634,False,930
COIN,2025-10-15,1,DOWN,346.47,349.0,338.5,346.7,358.3227,359.823,-0.4169,42.86,27.44,0.4104,15.093,4.3533,20.81,0.0664,False,952
COIN,2025-10-27,2,UP,361.59,370.23,359.13,368.55,346.4093,344.754,0.4801,61.56,27.89,-1.0854,14.0738,3.8187,16.37,1.9248,False,969
COIN,2025-11-03,1,DOWN,340.62,343.78,330.6,330.85,345.5625,346.263,-0.2023,43.24,20.7,-0.4361,14.0622,4.2503,17.44,2.8683,False,978
COIN,2025-12-04,1,UP,276.84,278.89,271.26,277.56,268.9738,267.9306,0.3894,53.94,24.1,-0.9631,11.8103,4.2551,16.08,0.2601,False,1022
COIN,2025-12-12,2,DOWN,269.69,271.15,263.16,268.5,270.7177,270.8101,-0.0341,47.2,15.32,-0.312,10.6192,3.955,14.85,0.4412,False,1035
COIN,2026-01-06,1,UP,255.75,258.35,252.37,254.35,244.0465,243.6324,0.17,59.02,27.6,-0.1682,7.4584,2.9323,14.9,0.5474,False,1064
COIN,2026-01-12,1,DOWN,239.97,244.37,237.88,243.1,243.8384,243.925,-0.0355,48.3,20.75,-0.4213,7.7252,3.1778,14.49,1.3043,False,1072
COIN,2026-01-13,1,UP,244.2,251.38,242.98,245.73,244.2586,244.1035,0.0635,50.95,19.1,-0.8023,7.6464,3.1117,15.12,0.6265,False,1074
COIN,2026-01-16,2,DOWN,240.55,241.62,236.8,240.4,245.717,245.7589,-0.0171,45.05,17.12,-0.1799,8.0057,3.3301,15.84,0.0624,False,1081
COIN,2026-02-25,2,UP,173.48,185.07,173.35,183.15,168.5859,167.9158,0.3991,58.84,34.63,-0.9625,9.019,4.9244,19.55,5.5741,False,1133
COIN,2026-04-01,2,DOWN,174.68,176.94,173.04,176.88,192.4706,193.8499,-0.7116,37.92,29.01,-0.9278,9.5325,5.3892,27.29,1.2594,False,1165
COST,2022-01-24,2,DOWN,483.205,486.7,469.01,474.37,531.9886,539.2007,-1.3375,23.75,51.48,0.1124,12.993,2.739,,1.8284,False,95
COST,2022-03-22,1,UP,555.8,558.1,552.325,555.6799,516.0581,511.1749,0.9553,67.56,30.07,0.3157,13.6504,2.4565,,0.0216,False,116
COST,2022-04-28,2,DOWN,548.12,558.76,545.8,558.45,561.3766,561.5057,-0.023,49.84,26.03,-0.5301,10.618,1.9013,,1.8846,False,143
COST,2022-07-22,1,UP,530.0,537.11,528.4801,535.43,486.7419,481.8876,1.0073,70.83,20.82,1.0351,13.7501,2.5681,,1.0245,False,174
COST,2022-09-21,1,DOWN,499.5601,506.43,499.5601,506.2999,524.8901,526.7886,-0.3604,37.03,21.57,0.1082,9.3237,1.8415,,1.3491,False,202
COST,2022-10-27,1,UP,498.55,503.01,494.14,499.13,495.0242,494.9064,0.0238,52.33,23.75,-1.117,8.5803,1.7191,,0.1163,False,224
COST,2022-12-22,1,DOWN,461.38,461.38,453.39,454.44,512.9765,515.2699,-0.4451,21.27,27.45,1.6451,11.1044,2.4435,,1.5042,False,244
COST,2023-01-26,1,UP,489.76,496.18,489.76,494.93,484.1227,483.5894,0.1103,56.47,27.99,-0.8238,8.114,1.6394,,1.0556,False,262
COST,2023-02-24,2,DOWN,486.7151,487.66,484.7,486.47,494.0035,494.1165,-0.0229,43.07,21.99,-0.1218,6.4809,1.3322,,0.0504,False,277
COST,2023-03-27,1,UP,496.8799,499.8577,496.71,498.12,493.041,492.6521,0.0789,56.36,15.21,-0.3088,5.8121,1.1668,,0.2496,False,288
COST,2023-03-29,1,DOWN,490.2,492.9999,487.19,487.43,491.6038,492.1243,-0.1058,44.14,13.44,-0.0996,5.4445,1.117,,0.5651,False,292
COST,2023-03-31,2,UP,494.6769,497.39,494.6769,495.8,492.721,492.3804,0.0692,54.56,12.44,-0.0148,5.0685,1.0223,,0.227,False,297
COST,2023-05-22,2,DOWN,493.5677,493.57,488.54,490.54,498.3589,498.5612,-0.0406,41.55,15.38,0.0451,5.4413,1.1092,,0.6134,False,311
COST,2023-05-30,2,UP,503.15,506.14,501.59,505.87,496.0598,494.9964,0.2148,62.01,19.25,0.3318,6.3915,1.2635,,0.5406,False,321
COST,2023-08-24,1,DOWN,540.77,541.0,536.995,538.04,546.1177,546.3216,-0.0373,43.68,43.11,-1.7196,5.4807,1.0186,,0.5048,False,356
COST,2023-08-31,2,UP,546.72,551.305,545.935,550.97,542.7544,542.443,0.0574,62.22,30.86,-0.1442,4.8923,0.8879,,0.7774,False,367
COST,2023-10-25,1,DOWN,552.0,552.09,545.61,547.97,555.0319,555.035,-0.0006,44.13,24.24,-0.0272,7.0086,1.279,,0.7301,False,386
COST,2023-11-21,1,UP,580.0,582.86,577.71,580.84,556.4361,554.3107,0.3834,70.62,22.13,1.1681,7.8822,1.357,,0.1448,False,396
COST,2024-04-22,1,DOWN,712.5,715.0,706.17,706.92,727.2502,728.0042,-0.1036,36.91,47.06,-1.4465,7.5771,1.0718,,0.7832,False,462
COST,2024-05-22,1,UP,797.57,806.35,796.5,805.03,739.2958,731.2717,1.0973,80.43,29.12,1.5207,12.7748,1.5869,,0.9353,False,476
COST,2024-07-26,2,DOWN,816.97,822.28,814.93,821.46,831.9315,832.5789,-0.0777,45.93,28.01,-0.4456,10.7462,1.3082,,0.5496,False,511
COST,2024-08-22,1,UP,883.58,884.0,878.02,881.31,833.7166,831.3351,0.2865,71.08,26.78,0.695,13.8568,1.5723,,0.2569,False,518
COST,2024-10-29,2,DOWN,886.63,888.59,884.88,887.95,892.016,892.1582,-0.0159,48.46,20.08,-0.4939,10.3265,1.163,,0.1489,False,555
COST,2024-11-21,1,UP,931.0,940.32,930.0,939.37,894.2785,892.2007,0.2329,69.67,21.21,0.6647,13.629,1.4509,,0.899,False,560
COST,2024-12-30,2,DOWN,917.92,929.57,917.33,928.52,939.8025,940.0869,-0.0303,46.46,27.56,-0.8736,13.1421,1.4154,,1.1548,False,581
COST,2025-01-24,2,UP,942.65,945.48,939.23,939.23,938.1662,938.1194,0.005,51.4,22.71,-0.4433,11.5755,1.2324,,0.3628,False,589
COST,2025-02-24,1,DOWN,1033.35,1044.28,1019.42,1024.73,1033.8442,1034.5365,-0.0669,46.96,29.45,0.1704,20.2381,1.975,18.21,0.8342,False,628
COST,2025-02-25,2,UP,1044.31,1050.12,1040.8,1047.43,1037.0369,1035.7689,0.1224,58.69,27.97,-0.848,19.5556,1.867,18.98,0.2988,False,631
COST,2025-02-27,2,DOWN,1029.59,1032.16,1022.41,1025.12,1033.6464,1034.6363,-0.0957,45.95,24.95,-0.4553,19.1266,1.8658,19.1,0.4342,False,635
COST,2025-03-03,2,UP,1049.25,1054.73,1046.28,1051.64,1037.0146,1035.5485,0.1416,59.97,23.0,-1.1589,20.5296,1.9522,19.63,0.2278,False,639
COST,2025-03-05,1,DOWN,1034.26,1064.16,1015.35,1026.58,1033.3391,1034.1011,-0.0737,46.79,21.33,-0.7498,22.5212,2.1938,23.51,0.7426,False,642
COST,2025-03-27,2,UP,933.44,937.56,930.55,934.32,922.3348,922.1092,0.0245,53.68,19.07,-0.1041,19.1166,2.046,18.33,0.0943,False,675
COST,2025-04-07,2,DOWN,897.27,912.35,885.75,886.92,926.0212,930.5747,-0.4893,33.11,19.08,1.6072,26.5439,2.9928,45.31,1.1535,False,689
COST,2025-04-10,1,UP,956.44,983.4,942.84,976.46,931.3644,930.8312,0.0573,61.05,21.28,-1.0041,30.6302,3.1369,33.62,2.0932,False,694
COST,2025-05-29,2,DOWN,1005.27,1007.11,999.42,1005.8,1010.606,1010.9388,-0.0329,47.36,20.85,1.5474,21.1795,2.1057,19.31,0.0527,False,761
COST,2025-05-30,1,UP,1038.5693,1045.1666,991.74,1034.15,1015.3148,1013.0489,0.2237,63.14,20.78,-0.0735,23.4828,2.2707,19.18,0.4255,False,762
COST,2025-06-06,2,DOWN,1013.66,1016.38,1004.8,1006.11,1023.5359,1023.9068,-0.0362,40.97,19.05,0.6407,20.5063,2.0382,18.48,0.7448,False,773
COST,2025-08-04,2,UP,951.49,952.09,947.88,948.72,942.7421,942.6712,0.0075,53.78,54.2,1.2466,13.7493,1.4492,20.38,0.2911,False,851
COST,2025-08-05,1,DOWN,953.92,964.05,933.06,937.67,941.7277,942.2166,-0.0519,44.34,53.97,-0.2309,14.9808,1.5977,17.52,1.7035,False,852
COST,2025-08-06,1,UP,942.2,965.516,933.38,953.36,944.2193,943.2745,0.1002,56.6,54.0,0.2459,16.0064,1.6789,17.85,1.1845,False,854
COST,2025-08-22,2,DOWN,964.16,965.11,955.43,955.92,971.5868,971.6884,-0.0105,41.41,36.3,-1.2392,15.435,1.6147,16.6,0.8546,False,879
COST,2025-09-08,1,UP,961.32,967.28,949.38,962.9,952.6529,952.0736,0.0609,56.92,25.56,0.0105,12.0124,1.2475,15.18,0.1644,False,898
COST,2025-09-17,2,DOWN,956.32,957.85,953.44,954.07,956.0368,956.2157,-0.0187,48.12,27.78,-0.0445,10.8279,1.1349,16.36,0.2353,False,913
COST,2025-10-10,1,UP,939.18,944.18,932.12,936.15,923.63,921.9794,0.179,58.22,30.52,1.5689,13.3655,1.4277,16.43,0.3226,False,946
COST,2025-10-27,2,DOWN,924.96,927.69,922.53,926.43,932.6918,933.4162,-0.0776,45.15,23.33,-0.0227,13.7557,1.4848,16.37,0.1589,False,969
COST,2025-11-05,2,UP,932.65,943.97,926.16,942.15,927.8975,926.2588,0.1769,62.95,23.25,0.3595,12.4242,1.3187,19.0,1.0186,False,983
COST,2025-11-06,1,DOWN,925.71,935.71,907.05,910.89,924.496,924.8617,-0.0395,41.38,22.2,-1.0457,14.0439,1.5418,18.01,1.6009,False,984
COST,2025-12-01,2,UP,907.43,917.31,904.96,914.07,905.5437,904.3834,0.1283,55.4,12.96,-0.0915,12.8859,1.4097,16.35,0.7317,False,1017
COST,2025-12-04,2,DOWN,891.86,893.73,886.85,890.83,904.0167,904.8013,-0.0867,41.08,13.47,0.8843,12.9462,1.4533,16.08,0.1155,False,1023
COST,2026-01-05,2,UP,868.18,877.56,867.75,876.09,865.1044,864.8941,0.0243,57.81,14.47,0.1035,10.1099,1.154,14.51,0.9111,False,1063
COST,2026-01-30,2,DOWN,936.53,938.66,930.3,931.97,950.9237,952.2229,-0.1364,38.36,21.57,0.1384,14.9205,1.601,16.88,0.4869,False,1099
COST,2026-02-02,2,UP,950.45,965.41,949.07,963.65,953.35,953.0929,0.027,57.87,23.51,0.9689,16.2827,1.6897,17.44,1.3888,False,1101
COST,2026-02-23,2,DOWN,984.7,990.48,978.06,980.4,990.3787,991.0662,-0.0694,45.15,22.74,-0.7823,17.947,1.8306,19.09,0.4367,False,1129
COST,2026-02-24,2,UP,992.34,996.77,991.74,994.94,991.6224,991.5327,0.009,53.34,25.08,1.1405,21.7291,2.184,21.01,0.262,False,1131
COST,2026-03-09,1,DOWN,992.94,1006.0,965.5,992.07,996.1904,996.4567,-0.0267,47.91,27.32,1.3417,19.7441,1.9902,29.49,0.0876,False,1148
COST,2026-03-09,2,UP,992.66,1005.21,989.6,1002.37,997.4263,996.9943,0.0433,53.86,28.6,1.2746,19.4488,1.9403,29.49,0.9782,False,1149
COST,2026-03-12,1,DOWN,992.18,996.78,984.0,987.66,995.813,996.6616,-0.0851,45.07,33.94,1.1384,17.5356,1.7755,24.23,0.4556,False,1154
COST,2026-03-13,1,UP,1002.01,1018.55,996.18,1009.12,999.1763,998.0866,0.1092,56.44,34.05,-0.4727,17.7744,1.7614,27.29,0.7096,False,1156
COST,2026-03-18,2,DOWN,988.38,990.45,985.5,987.99,997.2252,998.199,-0.0976,43.77,32.96,0.2716,14.4323,1.4608,27.29,0.0395,False,1163
COST,2026-04-02,2,UP,1006.74,1010.63,1004.32,1008.85,1000.2099,999.1928,0.1018,56.71,29.17,-1.3049,14.0626,1.3939,27.29,0.2096,False,1167
GOOGL,2021-09-28,2,DOWN,136.0,136.6135,135.36,135.4553,139.3066,139.6978,-0.28,37.82,39.17,-0.4342,1.8039,1.3318,,0.4005,False,51
GOOGL,2021-10-27,1,UP,138.7,144.4143,138.25,144.4143,139.117,138.7352,0.2752,65.56,28.98,0.1141,2.4045,1.665,,4.1199,True,62
GOOGL,2022-01-24,1,DOWN,129.4,129.5,125.25,126.6845,142.4123,144.106,-1.1753,20.23,23.14,2.338,3.0369,2.3972,,2.0985,False,94
GOOGL,2022-03-22,2,UP,139.4295,141.05,139.2553,139.9848,134.8846,134.2323,0.4859,61.23,27.47,-0.6321,3.1028,2.2165,,0.3983,False,117
GOOGL,2022-04-21,2,DOWN,128.9473,129.1035,126.1,126.213,136.098,137.2331,-0.8271,28.25,22.67,1.2092,2.9277,2.3197,,2.1205,False,133
GOOGL,2022-06-27,1,UP,118.5,118.75,116.5,117.0273,114.2126,114.1406,0.0631,54.24,36.3,-1.7251,3.0166,2.5777,,1.2428,False,166
GOOGL,2022-06-29,1,DOWN,111.7,113.1603,111.1615,112.2218,113.8547,114.0381,-0.1609,43.75,32.53,-0.4497,2.8235,2.516,,0.4671,False,170
GOOGL,2022-07-29,1,UP,114.94,115.47,112.8,115.12,111.3677,111.3007,0.0602,57.54,25.48,-0.8815,2.9045,2.5231,,0.1566,False,184
GOOGL,2022-08-29,2,DOWN,109.97,110.305,108.8,110.04,112.2902,112.5563,-0.2365,41.37,19.34,0.0314,2.3452,2.1312,,0.0637,False,197
GOOGL,2023-01-23,2,UP,99.055,99.99,98.92,99.83,92.2264,92.0635,0.1769,65.5,28.96,0.077,2.4163,2.4205,,0.7824,False,257
GOOGL,2023-02-22,1,DOWN,91.75,92.3,90.61,91.06,94.5445,94.7487,-0.2156,40.57,22.25,-0.2674,2.2099,2.4268,,0.752,False,272
GOOGL,2023-03-22,1,UP,103.85,104.99,103.1,104.92,93.5707,93.2618,0.3312,71.94,21.46,1.4455,2.6394,2.5156,,1.0303,False,282
GOOGL,2023-09-26,1,DOWN,130.47,130.93,127.53,127.965,130.9986,131.1389,-0.1069,42.89,21.04,-0.1731,2.3435,1.8313,,1.92,False,374
GOOGL,2023-09-29,1,UP,133.46,134.05,132.33,133.42,131.3034,131.0925,0.1609,58.34,18.29,-0.2031,2.1398,1.6038,,0.03,False,380
GOOGL,2023-10-25,2,DOWN,126.22,127.4,125.665,126.4198,131.922,131.9809,-0.0446,40.2,20.15,0.1516,2.8499,2.2543,,0.1583,False,387
GOOGL,2023-11-21,2,UP,136.383,136.87,135.9601,136.76,128.9473,128.8106,0.1061,63.07,23.5,-0.0169,3.3292,2.4343,,0.2764,False,397
GOOGL,2024-02-20,2,DOWN,140.62,142.08,140.42,141.0637,145.24,145.4981,-0.1774,40.84,31.25,-0.8485,2.4495,1.7365,,0.3155,False,437
GOOGL,2024-03-22,2,UP,150.97,151.58,150.19,150.87,142.8702,142.5015,0.2587,66.25,24.92,0.7262,2.9129,1.9307,,0.0662,False,453
GOOGL,2024-07-25,1,DOWN,171.47,173.42,167.66,169.75,177.479,178.0831,-0.3392,35.55,31.71,0.2456,3.396,2.0006,,1.0031,False,508
GOOGL,2024-10-28,1,UP,167.9,169.0,165.68,167.57,164.8625,164.6272,0.1429,58.98,20.75,-0.3775,2.2802,1.3607,,0.1965,False,552
GOOGL,2025-02-06,1,DOWN,190.22,191.47,187.97,189.63,195.6747,195.8593,-0.0943,42.76,22.46,0.1163,4.6927,2.4747,,0.3102,False,606
GOOGL,2025-03-25,1,UP,167.45,169.26,166.71,169.13,165.0431,165.0215,0.0131,56.99,16.41,0.6541,3.6496,2.1578,17.48,1.0033,False,670
GOOGL,2025-03-27,2,DOWN,164.01,164.26,162.7,162.74,165.1699,165.2556,-0.0518,43.06,15.17,-0.5341,3.4833,2.1404,18.33,0.7743,False,675
GOOGL,2025-04-14,1,UP,158.62,160.9,156.7,160.68,153.6335,153.6032,0.0197,58.65,22.5,0.194,6.6622,4.1462,37.56,1.2987,False,698
GOOGL,2025-04-17,2,DOWN,152.24,152.46,148.09,151.18,153.6099,153.8402,-0.1497,44.51,23.79,0.031,6.1566,4.0724,32.64,0.6963,False,705
GOOGL,2025-04-24,1,UP,154.22,157.76,153.3,157.48,153.5468,153.2314,0.2059,56.11,30.02,1.0167,6.1563,3.9093,28.45,2.1139,False,712
GOOGL,2025-05-08,1,DOWN,154.16,155.38,149.9,153.46,158.667,158.7918,-0.0786,41.89,31.72,0.46,6.143,4.003,23.55,0.4541,False,732
GOOGL,2025-05-14,1,UP,159.91,162.67,159.09,162.64,158.4915,158.1215,0.234,58.62,30.33,-1.0024,4.723,2.904,18.22,1.7072,False,740
GOOGL,2025-06-04,2,DOWN,166.71,167.15,165.9,166.35,167.9348,168.0119,-0.0459,46.75,34.74,1.3357,4.4558,2.6786,17.69,0.2159,False,769
GOOGL,2025-06-05,1,UP,168.13,170.56,150.74,169.12,168.1718,168.1126,0.0352,54.09,36.65,1.9088,5.5532,3.2836,17.61,0.5888,False,770
GOOGL,2025-06-20,2,DOWN,171.88,171.88,167.97,168.84,173.6039,173.7215,-0.0677,38.94,45.58,1.1352,4.1361,2.4497,22.17,1.7687,False,791
GOOGL,2025-06-30,1,UP,180.4,181.7,176.45,177.01,172.571,172.0849,0.2825,61.26,48.21,-1.7446,4.0987,2.3155,16.32,1.8792,False,802
GOOGL,2025-09-30,2,DOWN,239.95,241.58,239.36,241.47,245.4518,245.6522,-0.0816,45.35,30.01,-1.0229,3.993,1.6536,16.12,0.6335,False,931
GOOGL,2025-10-06,2,UP,244.8,248.91,244.77,248.74,245.2104,245.1135,0.0395,57.23,25.16,0.0269,4.5835,1.8427,16.65,1.6095,False,939
GOOGL,2025-10-09,1,DOWN,243.87,247.57,240.69,240.93,244.4779,244.8911,-0.1687,43.55,24.95,-0.8998,4.4309,1.8391,16.3,1.2056,False,944
GOOGL,2025-10-15,1,UP,245.59,251.8,244.67,251.12,244.7397,244.3041,0.1783,61.23,24.97,0.8247,6.5576,2.6113,20.81,2.2517,False,952
GOOGL,2025-12-15,1,DOWN,311.69,312.1,306.29,306.79,312.3112,312.9906,-0.2171,43.57,9.56,-0.3211,6.1887,2.0172,15.74,1.5721,False,1036
GOOGL,2025-12-24,1,UP,315.43,315.99,311.92,312.54,309.2299,308.822,0.1321,56.63,19.63,1.5697,6.1421,1.9652,14.0,0.9162,False,1050
GOOGL,2026-02-05,2,DOWN,316.0,329.8,315.6,325.28,333.4932,333.9629,-0.1406,44.54,23.83,0.8907,9.9495,3.0587,18.64,2.9367,False,1107
GOOGL,2026-03-11,2,UP,310.9,311.42,308.36,309.13,305.5258,305.2797,0.0806,53.98,27.29,-0.2827,6.4642,2.0911,24.93,0.5693,False,1153
GOOGL,2026-03-12,1,DOWN,307.23,309.13,302.85,302.86,304.9926,305.0597,-0.022,46.33,27.54,0.2417,6.451,2.13,24.23,1.4224,False,1154
GOOGL,2026-03-13,1,UP,304.89,308.0,301.48,306.68,305.0785,305.0715,0.0023,51.17,27.64,-0.2729,6.229,2.0311,27.29,0.5871,False,1156
GOOGL,2026-03-13,2,DOWN,306.7,307.59,300.61,300.77,304.2168,304.6805,-0.1522,44.42,27.47,-0.1746,6.2827,2.0889,27.29,1.9335,False,1157
GOOGL,2026-03-17,1,UP,303.95,307.6,302.79,307.14,304.9815,304.9339,0.0156,52.08,26.59,-0.5586,5.8807,1.9147,27.29,1.0495,False,1160
GOOGL,2026-04-01,1,DOWN,289.24,296.73,288.81,296.28,304.8027,305.0454,-0.0796,39.63,24.32,0.772,6.6097,2.2309,27.29,2.434,False,1164
GOOGL,2026-04-08,1,UP,317.66,322.09,315.02,316.96,303.8092,303.4025,0.1341,63.39,24.65,-0.1867,7.0074,2.2108,27.29,0.2204,False,1172
GS,2021-09-22,1,DOWN,378.88,385.84,378.51,383.77,396.6214,396.9474,-0.0821,42.24,41.61,-1.0277,7.6935,2.0047,,1.2906,False,42
GS,2021-10-22,2,UP,414.37,414.49,410.21,412.62,396.5242,394.8489,0.4243,61.89,27.41,-0.3265,8.3626,2.0267,,0.4223,False,57
GS,2021-11-24,2,DOWN,402.1,402.1,398.3,400.32,403.1781,403.5371,-0.0889,47.52,21.14,-0.8827,6.7698,1.6911,,0.4427,False,73
GS,2022-05-31,1,UP,324.77,328.225,322.66,327.0572,321.7268,321.529,0.0615,54.27,21.29,-0.8651,5.9854,1.8301,,0.7043,False,156
GS,2022-06-21,1,DOWN,284.43,288.07,283.57,285.3303,315.4696,318.7825,-1.0392,28.38,22.11,1.4585,8.5987,3.0136,,0.3165,False,158
GS,2022-07-22,1,UP,325.0,329.045,322.8,324.9686,304.6633,304.5147,0.0488,61.73,21.2,0.2485,9.0569,2.787,,0.0097,False,174
GS,2022-09-21,2,DOWN,326.19,327.535,325.23,326.6178,331.6853,331.7781,-0.028,44.46,24.87,-0.8592,4.9983,1.5303,,0.1312,False,203
GS,2022-10-25,1,UP,328.01,330.76,325.918,329.32,313.0032,312.2184,0.2514,62.39,34.1,-0.511,7.8408,2.3809,,0.3994,False,220
GS,2022-12-23,2,DOWN,346.28,347.76,345.32,346.7453,359.165,360.7566,-0.4412,42.07,42.15,-1.0214,7.1104,2.0506,,0.1344,False,247
GS,2023-01-27,2,UP,354.13,355.6,351.85,355.17,350.8223,350.6111,0.0602,56.62,31.15,-1.341,5.3855,1.5163,,0.2937,False,265
GS,2023-03-22,1,DOWN,318.3,319.56,315.57,318.88,352.6786,355.6293,-0.8297,23.48,23.58,1.5773,8.5537,2.6824,,0.1822,False,282
GS,2023-04-24,1,UP,340.41,344.84,340.41,344.76,332.1043,331.8597,0.0737,61.09,26.9,-0.4453,6.0509,1.7551,,1.2779,False,300
GS,2023-05-22,2,DOWN,324.01,326.09,322.43,323.46,334.2902,334.9631,-0.2009,37.73,20.72,0.2748,5.7987,1.7927,,0.1697,False,311
GS,2023-07-24,1,UP,351.5,358.92,351.5,358.5,328.2211,324.8117,1.0496,77.15,20.3,1.788,6.4943,1.8115,,1.9915,False,340
GS,2023-08-23,1,DOWN,319.4,320.62,318.0,319.76,337.1379,339.1486,-0.5929,35.43,28.93,0.1147,6.5228,2.0399,,0.1127,False,354
GS,2023-11-21,2,UP,336.4,337.76,335.45,335.52,312.9966,311.1663,0.5882,68.81,29.06,0.6515,6.5859,1.9629,,0.2616,False,397
GS,2024-09-25,1,DOWN,499.11,502.0,496.24,496.52,500.354,500.3818,-0.0055,47.98,23.14,-1.1091,6.4027,1.2895,,0.5189,False,536
GS,2024-10-22,1,UP,515.99,517.67,514.62,515.41,500.7406,499.87,0.1742,64.47,19.19,0.3707,7.3616,1.4283,,0.1124,False,544
GS,2025-02-21,1,DOWN,626.74,642.18,607.9784,625.55,634.5424,634.567,-0.0039,45.27,16.69,-0.5681,15.3135,2.448,15.66,0.1899,False,626
GS,2025-03-24,1,UP,560.23,569.84,553.7,569.73,549.7966,547.9675,0.3338,60.21,37.13,0.3006,17.0656,2.9954,19.28,1.6957,False,668
GS,2025-03-28,2,DOWN,534.84,537.14,531.3,531.49,548.9048,551.1265,-0.4031,37.64,31.29,-0.7431,15.9189,2.9951,18.69,0.6264,False,677
GS,2025-04-22,1,UP,502.5815,508.5188,491.22,502.83,494.7652,494.0796,0.1388,52.43,19.62,-0.8244,19.0081,3.7802,33.82,0.0494,False,708
GS,2025-08-20,1,DOWN,709.62,712.7,694.73,701.57,714.5078,716.1216,-0.2254,38.09,21.09,0.4248,11.8498,1.689,15.57,1.1344,False,874
GS,2025-08-22,2,UP,721.3,733.41,721.1,729.65,715.8129,715.6121,0.0281,60.71,20.71,-0.173,12.5858,1.7249,16.6,1.1576,False,879
GS,2025-10-02,1,DOWN,769.9937,789.26,765.9,767.61,783.4763,784.7684,-0.1646,39.9,37.04,-1.564,14.1729,1.8464,16.29,0.3096,False,934
GS,2025-10-27,1,UP,780.57,791.46,765.03,785.83,761.3478,760.5525,0.1046,62.21,26.64,-0.8418,17.4388,2.2192,16.37,0.6739,False,968
GS,2025-11-18,1,DOWN,764.73,779.7817,757.71,763.29,787.4639,788.7817,-0.1671,39.38,23.1,1.0105,19.4258,2.545,22.38,0.1883,False,1000
GS,2025-11-26,1,UP,798.54,809.5668,792.66,802.87,784.7355,783.7311,0.1282,56.97,20.06,-0.2536,20.6686,2.5743,18.56,0.5422,False,1012
GS,2025-12-31,2,DOWN,876.42,878.37,875.43,876.38,884.6598,884.7215,-0.007,46.51,24.58,-0.997,12.0838,1.3788,14.33,0.0046,False,1059
GS,2026-01-02,2,UP,882.54,894.15,881.24,892.64,885.9182,885.2619,0.0741,56.74,24.36,-0.1064,13.0024,1.4566,14.95,1.1444,False,1061
GS,2026-01-26,1,DOWN,912.85,928.88,904.0,922.17,937.332,938.2723,-0.1002,44.57,28.47,-0.2275,19.6153,2.1271,16.09,1.021,False,1090
GS,2026-02-03,2,UP,932.61,945.06,926.04,943.08,934.2497,933.3951,0.0916,54.85,20.24,-0.2369,20.498,2.1735,16.34,1.1227,False,1103
GS,2026-02-04,1,DOWN,898.8361,939.26,895.424,916.06,930.6118,931.8192,-0.1296,43.9,19.78,-0.4659,22.4379,2.4494,18.0,1.9162,False,1104
GS,2026-02-10,1,UP,931.1374,956.83,925.0989,954.19,925.7335,925.7311,0.0003,55.65,17.92,-0.4111,30.7438,3.222,17.36,2.4757,False,1112
GS,2026-02-13,1,DOWN,899.14,906.35,864.49,890.87,921.5844,925.019,-0.3713,42.48,16.66,-0.2557,33.0275,3.7073,20.82,0.9198,False,1118
GS,2026-04-02,1,UP,844.48,851.0,831.07,850.79,831.046,828.7478,0.2773,55.23,24.6,-1.1075,24.7651,2.9108,27.29,0.7472,False,1166
JPM,2021-08-23,1,UP,155.8,157.05,155.04,156.32,152.9878,152.9204,0.0441,60.53,25.25,-0.2978,2.1801,1.3946,,0.3338,False,26
JPM,2021-09-22,2,DOWN,156.17,156.65,155.92,156.29,157.3901,157.4248,-0.022,47.78,27.51,-0.8956,2.2261,1.4244,,0.0768,False,43
JPM,2021-09-23,1,UP,157.06,160.0,156.81,159.94,157.9001,157.6534,0.1564,56.77,26.51,-0.9959,2.3321,1.4581,,1.8337,False,44
JPM,2021-11-26,1,DOWN,160.21,162.63,158.82,160.12,166.1577,166.6418,-0.2905,36.28,24.1,0.1495,2.7912,1.7432,,0.0562,False,74
JPM,2022-05-31,1,UP,130.78,132.17,129.71,131.39,128.6497,128.4171,0.1812,56.13,28.1,-0.8171,2.3909,1.8197,,0.4664,False,156
JPM,2022-06-21,1,DOWN,115.27,117.03,114.74,115.9899,126.689,127.6016,-0.7152,29.19,28.23,0.8192,3.4285,2.9559,,0.6245,False,158
JPM,2022-08-25,2,UP,117.49,118.07,117.38,117.69,116.2962,116.1541,0.1224,54.25,19.56,-0.7445,1.7944,1.5247,,0.1702,False,193
JPM,2022-08-29,1,DOWN,113.97,114.5,113.45,113.82,115.9665,116.063,-0.0831,40.59,18.46,-0.4051,1.9183,1.6854,,0.1316,False,196
JPM,2022-10-24,2,UP,121.77,122.28,121.33,121.63,112.2441,111.4101,0.7485,68.59,26.68,0.707,3.0605,2.5163,,0.115,False,219
JPM,2023-03-22,2,DOWN,129.87,129.98,128.84,129.06,137.1261,138.0304,-0.6551,30.24,36.39,0.3375,2.3306,1.8058,,0.6237,False,283
JPM,2023-04-21,2,UP,140.06,140.425,139.51,140.39,133.188,132.594,0.448,66.5,33.59,-0.0557,2.5212,1.7958,,0.2356,False,299
