streak_len,streak_bin,date,next_day_ret,next_day_range,max_bounce_3d,rsi,vix,vix_bucket,ticker,split
2,2,2025-02-24,-0.10454217736121119,0.10382119682768562,-0.054794520547945195,15.185585099726453,18.21,<20,MARA,B
3,3,2025-02-25,0.0016103059581320522,0.053140096618357356,0.12238325281803539,11.196323633652213,18.98,<20,MARA,A
2,2,2025-03-11,-0.014285714285714346,0.07518796992481203,-0.009022556390977519,37.21493650401927,27.86,>=25,MARA,A
3,3,2025-03-12,-0.07246376811594202,0.08771929824561407,0.005339435545385224,36.28317407724339,26.92,>=25,MARA,A
4,4,2025-03-13,0.08388157894736836,0.07894736842105256,0.08388157894736839,31.97272734001602,24.23,20-25,MARA,A
2,2,2025-03-18,0.0364238410596025,0.05877483443708602,0.036423841059602606,34.97724301437235,20.51,20-25,MARA,B
2,2,2025-03-21,0.18122977346278324,0.1488673139158576,0.18122977346278318,37.6195325841343,19.8,<20,MARA,B
2,2,2025-03-26,-0.010885341074020172,0.060232220609579105,-0.010885341074020217,48.25350801803153,17.15,<20,MARA,B
3,3,2025-03-27,-0.0858400586940572,0.07997065297138663,-0.08584005869405721,47.35566155384964,18.33,<20,MARA,A
4,4,2025-03-28,-0.0778491171749599,0.053772070626003345,-0.004815409309791372,40.95455977225127,18.69,<20,MARA,A
5,5,2025-03-31,0.030461270670147922,0.07571801566579628,0.0791993037423847,36.54421974061718,21.65,20-25,MARA,A
2,2,2025-04-08,0.16825095057034223,0.2309885931558935,0.18631178707224344,34.406412274804424,46.98,>=25,MARA,B
2,2,2025-04-16,0.025121555915721183,0.051863857374392267,0.13857374392220428,47.61589142703072,30.12,>=25,MARA,B
2,2,2025-05-15,0.03443877551020402,0.058035714285714295,0.04017857142857137,60.61912468251521,18.62,<20,MARA,A
2,2,2025-05-21,-0.012626262626262541,0.10101010101010087,0.03724747474747474,59.413810446791416,18.09,<20,MARA,A
3,3,2025-05-22,-0.058184143222506424,0.04475703324808179,0.050511508951406596,57.55062014382813,20.87,20-25,MARA,A
4,4,2025-05-23,0.11541072640868966,0.09504412763068582,0.1154107264086897,49.885174862710564,20.28,20-25,MARA,A
2,2,2025-05-29,-0.03490759753593431,0.0410677618069815,0.04859685147159486,48.52725600447636,19.31,<20,MARA,B
3,3,2025-05-30,0.019858156028368823,0.03546099290780142,0.10921985815602844,45.628041563058474,19.18,<20,MARA,A
2,2,2025-06-12,-0.04930467762326174,0.072692793931732,-0.030341340075853377,53.93508216520988,17.26,<20,MARA,B
3,3,2025-06-13,0.019946808510638236,0.03257978723404245,0.019946808510638347,48.6433519936597,18.02,<20,MARA,A
2,2,2025-06-18,-0.012422360248447228,0.05521048999309874,0.02691511387163565,45.17794004191348,21.6,20-25,MARA,B
3,3,2025-06-20,-0.008385744234800874,0.06778476589797336,0.04612159329140462,44.028636666877624,20.14,20-25,MARA,B
4,4,2025-06-23,0.04862579281183943,0.04792107117688524,0.07610993657505286,43.23891068598404,20.62,20-25,MARA,A
2,2,2025-07-07,0.04594272076372308,0.042362768496420095,0.13365155131264905,58.40951621687459,16.38,<20,MARA,B
2,2,2025-07-21,0.05520169851380041,0.06900212314225038,0.05520169851380038,60.38301793506348,16.41,<20,MARA,B
2,2,2025-07-24,-0.0005793742757822518,0.03650057937427593,-0.0005793742757822458,48.286758398817895,15.37,<20,MARA,A
3,3,2025-07-25,-0.004057971014492789,0.04057971014492749,-0.00405797101449277,48.231016361060135,15.39,<20,MARA,B
4,4,2025-07-28,-0.03143189755529685,0.05413271245634457,-0.03143189755529681,47.81491332348324,14.93,<20,MARA,A
5,5,2025-07-29,-0.005408653846153855,0.09735576923076929,-0.005408653846153837,44.6170786543125,15.03,<20,MARA,B
6,5,2025-07-30,-0.028398791540785617,0.03564954682779455,-0.02839879154078564,44.08784802910952,15.98,<20,MARA,A
7,5,2025-07-31,-0.036069651741293396,0.057835820895522375,-0.0012437810945273367,41.330720558287624,15.48,<20,MARA,B
8,5,2025-08-01,0.03612903225806452,0.05806451612903228,0.036129032258064436,38.15930454682893,16.72,<20,MARA,B
2,2,2025-08-15,0.028097062579821364,0.06960408684546626,0.02809706257982128,42.270394258769265,14.83,<20,MARA,B
2,2,2025-09-04,0.004626569729015095,0.07336417713152685,0.05353602115003296,40.79796454642985,16.35,<20,MARA,A
2,2,2025-09-11,0.03821656050955413,0.06751592356687902,0.11719745222929936,47.82668092130892,15.35,<20,MARA,B
2,2,2025-09-24,-0.08956916099773249,0.08786848072562362,0.056689342403628114,59.079406669036175,16.64,<20,MARA,A
3,3,2025-09-25,0.0031133250311332628,0.04047322540473228,0.16064757160647583,44.87419705757827,16.18,<20,MARA,B
2,2,2025-10-08,0.0004952947003467045,0.06092124814264489,0.001485884101039999,66.79811315260346,17.24,<20,MARA,A
2,2,2025-10-17,0.06032719836400813,0.10173824130879339,0.06032719836400817,52.64553059677371,25.31,>=25,MARA,B
2,2,2025-10-22,0.0036534446764091566,0.041231732776618096,0.019832985386221243,49.962062092403066,17.87,<20,MARA,B
2,2,2025-11-04,0.029482551143200864,0.05836341756919367,0.029482551143200867,38.2366321458573,17.17,<20,MARA,B
2,2,2025-11-07,-0.020767778477029597,0.0667086217747011,-0.020767778477029583,36.39210627219663,19.5,<20,MARA,A
3,3,2025-11-10,-0.05848329048843193,0.05334190231362468,-0.058483290488431885,35.07180562416774,19.08,<20,MARA,A
4,4,2025-11-11,-0.015017064846416406,0.06825938566552901,-0.015017064846416425,31.660677839543283,17.6,<20,MARA,B
5,5,2025-11-12,-0.11295911295911287,0.11088011088011086,-0.11295911295911289,30.878751983043742,17.28,<20,MARA,B
6,5,2025-11-13,-0.06328125000000007,0.057031249999999895,-0.06328125000000004,25.795526552951074,17.51,<20,MARA,B
7,5,2025-11-14,-0.039199332777314466,0.097581317764804,-0.010842368640533843,23.70700739276711,20.0,20-25,MARA,B
8,5,2025-11-17,0.02951388888888884,0.06597222222222221,0.029513888888888878,22.565355330382275,19.83,<20,MARA,A
2,2,2025-11-20,-0.017578125,0.07519531249999996,0.09570312500000004,21.25968473234134,23.66,20-25,MARA,B
3,3,2025-11-21,0.11530815109343928,0.11530815109343938,0.11530815109343938,20.842017453738265,26.42,>=25,MARA,A
2,2,2025-11-26,0.06480648064806482,0.0783078307830784,0.07110711071107119,29.952373969959496,18.56,<20,MARA,B
2,2,2025-12-11,-0.026981450252951067,0.07588532883642499,-0.026981450252951122,39.788324917052826,15.77,<20,MARA,A
3,3,2025-12-12,-0.07105719237434993,0.08058925476603118,-0.07105719237434996,37.75758928036755,14.85,<20,MARA,A
4,4,2025-12-15,-0.003731343283582156,0.051305970149253796,-0.0037313432835821753,33.09611484563574,15.74,<20,MARA,A
5,5,2025-12-16,-0.06928838951310867,0.09644194756554302,-0.04775280898876402,32.88284997572529,16.5,<20,MARA,A
6,5,2025-12-17,-0.0231388329979878,0.07645875251509053,0.02313883299798797,29.141635235220818,16.48,<20,MARA,B
7,5,2025-12-18,0.04737384140061773,0.03398558187435634,0.047373841400617824,28.07256537158611,17.62,<20,MARA,A
2,2,2025-12-23,0.006085192697768749,0.025354969574036514,0.006085192697768814,31.554517043867236,14.08,<20,MARA,A
2,2,2025-12-29,-0.01793248945147674,0.03691983122362865,0.044303797468354424,29.653747024893363,13.6,<20,MARA,A
3,3,2025-12-30,-0.03544575725026855,0.04618689581095612,0.13856068743286779,28.6163556621581,14.2,<20,MARA,B
4,4,2025-12-31,0.10244988864142535,0.10690423162583527,0.18040089086859679,26.666180730390792,14.33,<20,MARA,B
2,2,2026-01-07,0.03567888999008906,0.08424182358771057,0.0555004955401388,42.35848668354315,14.75,<20,MARA,B
2,2,2026-01-29,-0.036437246963562875,0.05161943319838054,-0.036437246963562875,43.07603636405965,16.35,<20,MARA,A
3,3,2026-01-30,-0.0409663865546217,0.05567226890756296,-0.031512605042016695,40.26188623404934,16.88,<20,MARA,A
4,4,2026-02-02,0.009857612267250904,0.06024096385542176,0.009857612267250805,37.410525735856474,17.44,<20,MARA,B
2,2,2026-02-05,-0.0653008962868118,0.14340588988476302,0.011523687580025704,29.420633405360732,18.64,<20,MARA,B
3,3,2026-02-06,0.08219178082191791,0.08356164383561648,0.08219178082191789,26.90351523549613,21.77,20-25,MARA,A
2,2,2026-02-11,-0.04221635883905017,0.06860158311345653,0.04353562005277046,32.208147127105065,17.79,<20,MARA,A
3,3,2026-02-12,0.08953168044077131,0.10468319559228648,0.08953168044077141,30.33877814448556,17.65,<20,MARA,B
2,2,2026-02-18,0.059920106524633754,0.10252996005326238,0.059920106524633844,35.52900959474651,20.29,20-25,MARA,A
2,2,2026-03-06,0.07730673316708248,0.09725685785536163,0.07730673316708242,43.75373739573518,23.75,20-25,MARA,A
2,2,2026-03-11,0.02693208430913363,0.056206088992974086,0.09133489461358328,48.497117020620045,24.93,20-25,MARA,A
2,2,2026-03-17,-0.030368763557483858,0.047722342733188663,-0.03036876355748385,54.592832290194686,,,MARA,A
2,2,2025-02-19,-0.012657325712330914,0.017033225479994932,-0.012657325712330908,,15.35,<20,META,A
3,3,2025-02-20,-0.016125539563152436,0.030966233091281877,-0.016125539563152453,,15.27,<20,META,A
4,4,2025-02-21,-0.02318347223852557,0.03631588214579176,-0.01421821810071596,,15.66,<20,META,A
5,5,2025-02-24,-0.015381842215946628,0.03914558673316101,0.00917803280658537,26.321054999176397,18.21,<20,META,A
6,5,2025-02-25,0.02494355281625693,0.03803319704643918,0.024943552816256823,23.129547077560844,18.98,<20,META,B
2,2,2025-03-04,0.02612923462986183,0.03414366373902148,0.02612923462986193,28.825302013317014,22.78,20-25,META,A
2,2,2025-03-07,-0.04353545075393006,0.037151106833493874,-0.00959255694578123,30.19859255361071,24.87,20-25,META,A
3,3,2025-03-10,0.01220943883540726,0.036125180290477246,0.0354878744172005,24.95634406946104,23.37,20-25,META,A
2,2,2025-03-18,0.0025638819581863537,0.030129914824055738,0.023659984513464682,30.979785311521283,20.51,20-25,META,B
2,2,2025-03-27,-0.042734047508150796,0.046194024885221875,-0.027480204937121538,41.27893530711626,18.33,<20,META,A
3,3,2025-03-28,-0.0004518046118824337,0.04403357255808301,0.0159348011190852,35.28530998956467,18.69,<20,META,A
4,4,2025-03-31,0.016394012621477216,0.03454390570400376,0.016394012621477286,35.22955776232973,21.65,20-25,META,A
2,2,2025-04-03,-0.050508097509473715,0.04477668218924993,-0.028336569823344156,28.121490166052794,21.51,20-25,META,B
3,3,2025-04-04,0.023350939200190712,0.11385568484174571,0.15841308923394617,24.480252084734232,30.02,>=25,META,B
2,2,2025-04-11,-0.021307211245780167,0.05427343332041979,-0.02130721124578019,41.533205772342136,40.72,>=25,META,B
3,3,2025-04-14,-0.01956570911558475,0.03843398929352331,-0.019565709115584702,39.625398949040004,37.56,>=25,META,B
4,4,2025-04-15,-0.03645172453570189,0.03402929980389904,-0.03645172453570189,37.93875998634691,30.89,>=25,META,A
5,5,2025-04-16,-0.0013567979568218647,0.01847639570613362,-0.0013567979568219139,35.007618942258645,30.12,>=25,META,A
6,5,2025-04-17,-0.034185814185814234,0.027312687312687232,0.03664335664335671,34.903464598709704,32.64,>=25,META,A
7,5,2025-04-21,0.032685823041436635,0.042346759345456106,0.10012619210161564,32.29949269247115,29.65,>=25,META,B
2,2,2025-05-16,0.0,0.02374690836229291,0.0,63.51995353384787,17.83,<20,META,A
2,2,2025-05-21,0.0021938131313130604,0.01974431818181817,0.011300505050505,61.4888237051784,18.09,<20,META,A
2,2,2025-06-12,-0.015091939400948218,0.01955880652249331,0.01355961605180987,67.92205586266326,17.26,<20,META,A
3,3,2025-06-13,0.029090588856924615,0.019990606469793934,0.0290905888569247,62.30239451883452,18.02,<20,META,A
2,2,2025-06-18,-0.018851892390114644,0.03328244714557292,0.02410853159744226,64.26001643328033,21.6,20-25,META,A
3,3,2025-06-20,0.02386718922013298,0.02973857648215831,0.043785870506554,57.726196131766464,20.14,20-25,META,A
2,2,2025-07-02,0.006291251228760064,0.0997893554276084,0.010490099705097636,59.485454741323224,16.83,<20,META,A
2,2,2025-07-11,0.004521729421944398,0.015951656571859145,0.0045217294219443566,57.5182737475341,15.78,<20,META,A
2,2,2025-07-16,-0.0015251072563748913,0.012514431505580305,0.014381618894225855,49.8784926383896,17.38,<20,META,B
3,3,2025-07-17,0.003597327699423225,0.018614743333523618,0.015931022668874504,49.38650604867114,17.16,<20,META,B
2,2,2025-07-30,0.11153342259462407,0.027656603175974365,0.11625563281936106,44.819326539283196,15.98,<20,META,B
2,2,2025-08-19,-0.005463315832955784,0.025544332809210448,0.004090824294432663,51.20833773139708,14.99,<20,META,B
3,3,2025-08-20,-0.011361809314539895,0.01658716973042499,0.009606624149204082,49.92270238854441,15.57,<20,META,A
4,4,2025-08-21,0.021209410744294388,0.03046565837263514,0.021209410744294433,47.27882980005615,15.69,<20,META,A
2,2,2025-09-02,0.0024796315975912364,0.00851521839832148,0.023420256682743317,45.127182702043555,15.36,<20,META,A
2,2,2025-09-11,0.00664327735015946,0.01839574189933711,0.037618558488854564,50.8359247075234,15.35,<20,META,A
2,2,2025-09-22,-0.012897655922980311,0.02553369610715778,-0.005899434910004174,53.576203993064055,15.45,<20,META,A
3,3,2025-09-23,0.0070896610214412625,0.01135670933714989,0.007089661021441285,48.89182439739196,16.1,<20,META,A
2,2,2025-09-26,-0.0006054490413723856,0.015634039690548274,-0.0006054490413724123,44.00913134216503,16.74,<20,META,A
3,3,2025-09-29,-0.012116316639741553,0.022428648357565924,-0.012116316639741519,43.81746599922078,15.29,<20,META,A
4,4,2025-09-30,-0.02323521395475603,0.01587626056146086,-0.00998909784682465,40.059751946784694,16.12,<20,META,A
5,5,2025-10-01,0.013561213812347539,0.01342169515172655,0.01356121381234744,34.094516804414866,16.28,<20,META,B
2,2,2025-10-31,-0.016193019558203625,0.035720350102653536,-0.016193019558203636,27.169114749912353,16.91,<20,META,A
3,3,2025-11-03,-0.01633402372434578,0.024665787987196427,-0.002887089688068838,25.5647360003597,17.44,<20,META,A
4,4,2025-11-04,0.013670223796079295,0.02501156465840402,0.013670223796079262,24.047144614395563,17.17,<20,META,B
2,2,2025-11-12,0.001742332095072241,0.024063907426279604,0.0017423320950722561,26.621803631741486,17.28,<20,META,B
2,2,2025-11-17,-0.007000099763892043,0.033021848292374735,-0.007000099763891994,25.580384719446116,19.83,<20,META,A
3,3,2025-11-18,-0.01230722861305067,0.023559551916411396,-0.005542439008054217,24.78016023710009,22.38,20-25,META,A
4,4,2025-11-19,-0.0018818024616010787,0.03958566439494121,0.038365035771199936,23.403653478228776,24.69,20-25,META,B
5,5,2025-11-20,0.008747346072186746,0.027600849256900213,0.07974522292993638,23.194110896616564,23.66,20-25,META,B
2,2,2025-12-09,-0.01049840771610111,0.016913254811135356,-0.006155815264593341,53.049336360233795,16.66,<20,META,A
3,3,2025-12-10,0.004388666461349056,0.02228210655990149,0.004388666461348972,50.41344068455739,16.93,<20,META,A
2,2,2025-12-29,0.011176068635639025,0.021835851491914048,0.011176068635638926,52.19145815836145,13.6,<20,META,A
2,2,2026-01-02,0.012385899130220812,0.025801395334542156,0.01493684113470822,47.65170949405548,14.95,<20,META,B
2,2,2026-01-08,0.010835745576693867,0.01873036021114228,0.01083574557669386,45.24207299031695,15.38,<20,META,B
2,2,2026-01-13,-0.024940975138252885,0.021597553439287574,-0.01609913007653438,39.31227273333488,15.12,<20,META,B
3,3,2026-01-14,0.00906801007556668,0.016153408629235297,0.009068010075566632,33.86882890737391,15.98,<20,META,A
2,2,2026-01-20,0.013858799014338397,0.030082524352125856,0.08943721368680445,31.808033870102804,15.86,<20,META,B
2,2,2026-02-02,-0.0001415628539072067,0.032347112117780324,-0.00014156285390716695,62.25379633423453,17.44,<20,META,B
3,3,2026-02-03,-0.030298739912218542,0.03645759592241257,-0.030298739912218573,62.21921717448951,16.34,<20,META,B
4,4,2026-02-04,-0.039889034895605135,0.027449262666082573,-0.02414951087750031,55.158346013936296,18.0,<20,META,A
5,5,2026-02-05,0.016393442622950838,0.0411052647586605,0.020484199641108175,47.7139314261942,18.64,<20,META,A
2,2,2026-02-12,-0.0153296804777443,0.02594963984485609,-0.010773871821707812,45.33277072662062,17.65,<20,META,B
3,3,2026-02-13,-0.0015943478804550937,0.021554958109290926,0.0067525321995749185,42.79270336503999,20.82,20-25,META,A
4,4,2026-02-17,0.006231017315339704,0.026364404922190613,0.025879074427779647,42.52988681269871,20.6,20-25,META,B
2,2,2026-03-06,0.0038957612255350327,0.032516413416318814,0.015303667603098006,45.644663496266354,23.75,20-25,META,B
2,2,2026-03-13,0.023682536575818425,0.019001484236107674,0.023682536575818338,35.81349121691085,27.29,>=25,META,B
2,2,2025-02-12,0.0038516616463384334,0.011332773690188218,0.003851661646338458,,16.02,<20,MSFT,A
2,2,2025-02-24,-0.01528640183536567,0.012917383606393874,-0.011022169023216418,38.75210518697761,18.21,<20,MSFT,A
3,3,2025-02-25,0.0043304294975687885,0.023500810372771404,0.00433042949756883,31.539008238395027,18.98,<20,MSFT,B
2,2,2025-03-07,-0.03325476532076255,0.023339823734371833,-0.025517524082803802,40.155594840578246,24.87,20-25,MSFT,A
3,3,2025-03-10,-5.300259712726074e-05,0.02390417130439387,0.008003392166216247,31.563470727719178,23.37,20-25,MSFT,B
4,4,2025-03-11,0.008056821795823232,0.016484681437506546,0.021891232905756362,31.552267967350986,27.86,>=25,MSFT,A
2,2,2025-03-31,0.01924679444100974,0.025671352920620446,0.01932743743447756,35.08531107971878,21.65,20-25,MSFT,A
2,2,2025-04-04,-0.005490503669673519,0.07286122471847159,0.08535492184436094,29.64251592763948,30.02,>=25,MSFT,A
3,3,2025-04-07,-0.0060841642724352996,0.06540476592868015,0.09134696636809196,28.780128411643148,45.31,>=25,MSFT,A
4,4,2025-04-08,0.09802754633565702,0.11284928866972735,0.09802754633565712,27.819577705751072,46.98,>=25,MSFT,A
2,2,2025-04-16,-0.01079234231791304,0.020011931232713415,-0.010792342317913015,43.596674436330794,30.12,>=25,MSFT,A
3,3,2025-04-17,-0.023026315789473784,0.02395833333333336,0.017543859649122744,41.69265280756133,32.64,>=25,MSFT,B
4,4,2025-04-21,0.021156004489337965,0.021997755331088595,0.07833894500561173,37.9277285271696,29.65,>=25,MSFT,A
2,2,2025-05-21,0.0059366314619233584,0.014052251250694816,0.018410227904391268,71.01243605434735,18.09,<20,MSFT,B
2,2,2025-07-02,0.014525116774563473,0.04619765631402117,0.014525116774563581,67.92869046472998,16.83,<20,MSFT,A
2,2,2025-07-08,0.0137513417178039,0.014176640946189522,0.013751341717803877,70.12858816042642,17.79,<20,MSFT,A
2,2,2025-08-06,-0.007129304892772748,0.020084708407596963,-0.005174495486689917,62.72037063488064,17.85,<20,MSFT,B
3,3,2025-08-07,0.0019688459088540444,0.010075858474723545,0.016040303433898787,59.13866824814317,16.77,<20,MSFT,B
2,2,2025-08-18,-0.014315167075115709,0.012778620609172476,-0.014315167075115754,52.19940264917479,15.09,<20,MSFT,B
3,3,2025-08-19,-0.008406014444137466,0.012865543233750311,-0.0035518370890720917,46.015100496423045,14.99,<20,MSFT,A
4,4,2025-08-20,-0.0009352861577648364,0.009730955981851442,0.004895327549152345,42.85064495709545,15.57,<20,MSFT,A
5,5,2025-08-21,0.005836072104371981,0.01651229957175584,0.005836072104372088,42.50335297470286,15.69,<20,MSFT,A
2,2,2025-08-26,0.009000540032402027,0.014720883252995207,0.015120907254435156,41.39273019054105,14.79,<20,MSFT,B
2,2,2025-09-02,0.0006163389466566915,0.010835636320257646,0.0057458695349622965,45.05181483922483,15.36,<20,MSFT,A
2,2,2025-09-23,0.0007093735837160331,0.010916471260517377,0.003783325779818353,50.86986462103041,16.1,<20,MSFT,A
2,2,2025-10-10,0.00506627393225334,0.009268532155130035,0.005066273932253283,47.1243864824897,16.43,<20,MSFT,A
2,2,2025-10-31,-0.0015126245976030406,0.020032579606717466,-0.001512624597603019,47.668061320204025,16.91,<20,MSFT,A
3,3,2025-11-03,-0.004350528278433852,0.014916096954630108,-0.004350528278433827,47.07432670656444,17.44,<20,MSFT,B
4,4,2025-11-04,-0.015156835205992425,0.016034644194756496,-0.015156835205992474,45.328216660826804,17.17,<20,MSFT,A
5,5,2025-11-05,-0.018994988809000413,0.019509972864301634,-0.001643987561154325,39.811800782585216,19.0,<20,MSFT,A
6,5,2025-11-06,-0.0008681957680503061,0.012316265546761474,0.023057664351477984,34.26852978278282,18.01,<20,MSFT,A
7,5,2025-11-07,0.018571284227543616,0.016206931393351484,0.029160351621703443,34.0396675501172,19.5,<20,MSFT,A
2,2,2025-11-18,-0.013788054420108664,0.025013727045329778,-0.013788054420108655,37.45629236921976,22.38,20-25,MSFT,B
3,3,2025-11-19,-0.016042891019692695,0.03717909062789973,-0.016042891019692695,34.208406052876896,24.69,20-25,MSFT,A
4,4,2025-11-20,-0.012595091895969968,0.022277175849278026,-0.0027663097009451416,30.897588806117298,23.66,20-25,MSFT,A
5,5,2025-11-21,0.0032897529501654255,0.01880465234739794,0.02805840903302481,28.59521765348549,26.42,>=25,MSFT,B
2,2,2025-12-15,0.0029974880206022902,0.014755240326768431,0.019103708863698634,39.767582726352295,15.74,<20,MSFT,A
2,2,2026-01-02,-2.1193175797518116e-05,0.013902723323089968,0.02235880046624977,37.40753476996758,14.95,<20,MSFT,B
3,3,2026-01-05,0.011826042726347907,0.019010681586978575,0.02238046795523907,37.40035405612917,14.51,<20,MSFT,B
2,2,2026-01-13,-0.024103055466836998,0.02342169700841052,-0.023059725327371414,38.497543204544876,15.12,<20,MSFT,B
3,3,2026-01-14,-0.005367311762267346,0.018174677634019122,0.0010690986843540878,31.465985602813745,15.98,<20,MSFT,A
4,4,2026-01-15,0.006471143089038511,0.014675236361243332,0.0064711430890385165,30.17608916985428,16.75,<20,MSFT,A
2,2,2026-01-21,0.015636634400595595,0.018321713035041414,0.058891220469776,25.88085454931887,20.09,20-25,MSFT,B
2,2,2026-01-30,-0.01637244398900739,0.01970282733243276,-0.01637244398900734,32.618102505063774,16.88,<20,MSFT,A
3,3,2026-02-02,-0.004593346750325522,0.03703089854386169,-0.004593346750325553,30.587788677461674,17.44,<20,MSFT,A
4,4,2026-02-03,-0.02547513141932889,0.021027092600080812,-0.025475131419328837,30.032238523767163,16.34,<20,MSFT,B
5,5,2026-02-04,-0.014083475713936977,0.04020014644862087,-0.013473273126678013,27.10537157515313,18.0,<20,MSFT,A
6,5,2026-02-05,-0.008367786497660457,0.02111752036243911,0.020968979773723095,25.654750139021942,18.64,<20,MSFT,A
7,5,2026-02-06,0.00906253900886278,0.0458120084883286,0.02958432155785786,24.816889771632788,21.77,20-25,MSFT,B
2,2,2026-02-12,-0.0017707501995211095,0.018655227454110183,-0.0017707501995210984,29.765842608600522,17.65,<20,MSFT,B
3,3,2026-02-13,-0.011093066833229193,0.014940662086196172,-0.004147407870081262,29.534761628785404,20.82,20-25,MSFT,B
4,4,2026-02-17,0.007023571915818039,0.015714610545463657,0.007023571915818126,28.067334657909328,20.6,20-25,MSFT,B
2,2,2026-02-20,-0.03177160695853576,0.03086528536542381,0.008257596737242339,29.847272651326392,20.23,20-25,MSFT,B
3,3,2026-02-23,0.011466756805949219,0.019891312826646648,0.04477495514703978,25.284532368626714,19.09,<20,MSFT,B
2,2,2026-03-11,-0.007434117908567739,0.010891847168366778,-0.007434117908567737,44.64078434513721,24.93,20-25,MSFT,B
3,3,2026-03-12,-0.015576789091271026,0.026251617398228354,-0.004777545535980929,42.535046733316385,24.23,20-25,MSFT,B
4,4,2026-03-13,0.010970122845154417,0.014761639957534945,0.010970122845154378,38.4706636332322,27.29,>=25,MSFT,B
2,2,2025-02-12,0.04366860019700125,0.044106380650103985,0.16493378570646813,,16.02,<20,MU,A
2,2,2025-02-20,-0.042387711452459675,0.05726229826949238,-0.04238771145245965,,15.27,<20,MU,B
3,3,2025-02-21,-0.0346192893401015,0.05482233502538077,-0.011065989847715771,,15.66,<20,MU,B
4,4,2025-02-24,-0.02261015879692929,0.03333683878430962,0.024397938794825883,50.78434445473189,18.21,<20,MU,B
5,5,2025-02-25,0.04809554551323436,0.0451904454486766,0.04809554551323433,46.935393951295445,18.98,<20,MU,B
2,2,2025-03-26,-0.01153678711362649,0.028080104484109848,-0.011536787113626495,45.38111286524266,17.15,<20,MU,B
3,3,2025-03-27,-0.029288702928870203,0.03611539308522353,-0.024774278793217353,44.12380779462957,18.33,<20,MU,B
4,4,2025-03-28,-0.016333938294010864,0.033802177858439246,0.004650635208711396,41.05024735008666,18.69,<20,MU,B
5,5,2025-03-31,0.0213330258302582,0.030442804428044288,0.021333025830258236,39.44824907285314,21.65,20-25,MU,B
2,2,2025-04-03,-0.1293974929235745,0.10055263512602779,-0.08033427685671915,29.115263121716595,21.51,20-25,MU,A
3,3,2025-04-04,0.05635547298343391,0.16875677349434884,0.20266295092119527,23.72528647919185,30.02,>=25,MU,A
2,2,2025-04-11,0.021475929662727156,0.06918420294032859,0.021620063418852697,36.85492223099246,40.72,>=25,MU,B
2,2,2025-04-17,-0.02956597727934751,0.03422662394407237,0.05898630935042233,36.82161361076391,32.64,>=25,MU,B
3,3,2025-04-21,0.05177847816298975,0.04427435089299119,0.15908749812396833,35.19234514498578,29.65,>=25,MU,A
2,2,2025-04-29,0.000651805501238556,0.047321079389909995,0.04992830139486394,48.20508679416725,25.15,>=25,MU,A
2,2,2025-05-21,-0.01035023523261902,0.029691583899634118,0.005541035023523273,65.06599258840403,18.09,<20,MU,A
3,3,2025-05-22,-0.015423621381787433,0.030741601521233855,0.01605746883583362,62.866275287936546,20.87,20-25,MU,A
4,4,2025-05-23,0.031974248927038706,0.02682403433476395,0.0366952789699571,59.662818140374895,20.28,20-25,MU,A
2,2,2025-06-26,-0.010018287349924382,0.032917229864037535,-0.010018287349924394,77.90385136614321,16.76,<20,MU,B
3,3,2025-06-27,-0.012529114127379337,0.02586137659625732,-0.012529114127379344,74.37070445571375,16.59,<20,MU,A
4,4,2025-06-30,-0.018788125254168397,0.03985359902399354,-0.009434729564863738,70.1299324474786,16.32,<20,MU,B
5,5,2025-07-01,0.007045755968169809,0.04086538461538467,0.009532493368700313,64.28444178226997,16.73,<20,MU,B
2,2,2025-07-17,0.009899239879795019,0.013346296623652158,0.009899239879794984,43.601692546734526,17.16,<20,MU,B
2,2,2025-07-22,0.006143407298734749,0.012928663121217777,0.023473317439941337,38.3118762158387,16.65,<20,MU,A
2,2,2025-07-28,0.006750067500675083,0.025830258302583068,0.031770317703177044,42.6916009120164,14.93,<20,MU,B
2,2,2025-08-01,0.027878556425434464,0.023104831010120314,0.04048119152186375,35.403564963488634,16.72,<20,MU,B
2,2,2025-08-20,-0.012043047488896397,0.01810727707550397,0.004014349162965484,49.83788155089477,15.57,<20,MU,B
3,3,2025-08-21,0.016253133915449025,0.03622373994985733,0.016253133915449084,48.0292804594049,15.69,<20,MU,B
2,2,2025-09-02,0.0018585790318492723,0.018078905127988393,0.10889583509335124,51.293794692054306,15.36,<20,MU,B
2,2,2025-09-25,0.003128391751261006,0.023877928876971082,0.06773925812424193,63.57587832680397,16.18,<20,MU,B
2,2,2025-10-10,0.06167328042328046,0.029761904761904795,0.061673280423280415,61.95680213068073,16.43,<20,MU,B
2,2,2025-10-22,0.04117528474952126,0.06954944058058656,0.10850720693478481,63.34652488422749,17.87,<20,MU,A
2,2,2025-10-31,0.0489626184940084,0.026023967089965988,0.061125022357360115,71.83303289436644,16.91,<20,MU,A
2,2,2025-11-18,-0.011340251324488682,0.07872498795919257,-0.011340251324488704,53.55432503492055,22.38,20-25,MU,B
3,3,2025-11-19,-0.10868024800708598,0.13724534986713896,-0.009300265721877869,52.16209549368003,24.69,20-25,MU,A
