ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct
AAPL,2025-12-02,287.13,284.56,285.96,0.8950649531571042,0.4919876300252942,partial_recovery,16.59,<20,0.5-1.0%,True,3.7703016241299223
AAPL,2025-12-03,287.97,285.06,283.88,1.010521929367651,-0.41394794078439867,failed_recovery,16.08,<20,>1.0%,True,3.0741410488246026
AAPL,2025-12-04,282.93,279.38,280.38,1.2547273177110987,0.35793542844870785,weak_recovery,15.78,<20,>1.0%,False,1.8656716417910384
AAPL,2025-12-05,280.87,277.79,278.54,1.0965927297326108,0.269988120522697,failed_recovery,15.41,<20,>1.0%,True,2.3447401774397925
AAPL,2025-12-08,278.26,276.61,277.7,0.5929706030331263,0.39405661400526915,partial_recovery,16.66,<20,0.5-1.0%,True,8.111615833874106
AAPL,2025-12-09,278.29,277.12,277.0,0.4204247367853735,-0.043302540415706026,failed_recovery,16.93,<20,<0.5%,False,1.620648259303719
AAPL,2025-12-11,277.46,276.4,277.82,0.382037050385642,0.5137481910275022,full_recovery,14.85,<20,<0.5%,True,5.833861762840837
AAPL,2025-12-12,278.9,277.38,278.11,0.5449982072427328,0.26317686927681094,weak_recovery,15.74,<20,0.5-1.0%,True,5.993265993265997
AAPL,2025-12-15,275.43,273.47,273.86,0.7116145663144826,0.1426116210187539,failed_recovery,16.5,<20,0.5-1.0%,True,4.828462515883099
AAPL,2025-12-16,273.68,271.54,274.2,0.7819351066939441,0.9795978493039582,full_recovery,16.48,<20,0.5-1.0%,False,0.12121212121211863
AAPL,2025-12-17,275.6,272.02,271.6,1.298984034833106,-0.15440041173441624,failed_recovery,17.62,<20,>1.0%,True,6.917475728155344
AAPL,2025-12-18,272.91,269.68,271.9,1.1835403612912747,0.8231978641352604,partial_recovery,16.87,<20,>1.0%,True,4.256526674233825
AAPL,2025-12-19,272.56,270.01,273.36,0.9355738186087509,1.2406947890818942,full_recovery,14.91,<20,0.5-1.0%,True,11.618257261410793
AAPL,2025-12-22,272.54,270.48,270.56,0.7558523519483387,0.0295770482105827,failed_recovery,14.08,<20,0.5-1.0%,True,5.56673373574782
AAPL,2025-12-23,272.06,270.85,272.06,0.4447548334926044,0.44674173896990194,partial_recovery,14.0,<20,<0.5%,False,0.5681818181818187
AAPL,2025-12-24,275.08,272.1,273.24,1.0833212156463434,0.41896361631752527,weak_recovery,13.47,<20,>1.0%,True,3.785714285714281
AAPL,2025-12-29,273.77,272.69,273.48,0.3944917266318385,0.28970625985552106,partial_recovery,14.2,<20,<0.5%,True,4.411764705882351
AAPL,2025-12-30,273.44,272.02,272.73,0.519309537741375,0.2610102198367901,weak_recovery,14.33,<20,0.5-1.0%,False,0.9154929577464844
AAPL,2026-01-02,277.49,268.86,270.72,3.1100219827741524,0.691809863869677,failed_recovery,14.51,<20,>1.0%,True,2.943143812709027
AAPL,2026-01-05,270.92,266.52,267.01,1.6240956739997172,0.18385111811496666,failed_recovery,14.9,<20,>1.0%,True,2.687801516195731
AAPL,2026-01-06,265.44,262.04,261.97,1.2808921036769052,-0.026713478858186982,failed_recovery,14.75,<20,>1.0%,False,1.0067114093959755
AAPL,2026-01-07,262.18,260.83,260.11,0.5149134182622712,-0.2760418663497184,failed_recovery,15.38,<20,0.5-1.0%,True,4.271186440677972
AAPL,2026-01-08,258.36,256.36,258.83,0.7741136398823347,0.9634888438133757,full_recovery,15.45,<20,0.5-1.0%,False,0.45513654096227896
AAPL,2026-01-09,258.52,257.31,259.08,0.46804889370260694,0.6878862072985822,full_recovery,14.49,<20,<0.5%,True,6.213592233009703
AAPL,2026-01-12,261.05,259.99,259.96,0.4060524803677465,-0.011538905342524542,failed_recovery,15.12,<20,<0.5%,True,4.347826086956514
AAPL,2026-01-13,260.78,259.74,260.8,0.3988035892322892,0.408100408100409,full_recovery,15.98,<20,<0.5%,True,5.6878306878306955
AAPL,2026-01-14,260.7,256.47,259.7,1.622554660529329,1.2594065582719074,partial_recovery,16.75,<20,>1.0%,True,4.818523153942425
AAPL,2026-01-15,260.54,257.76,258.1,1.0670146618561562,0.13190564866543755,failed_recovery,15.84,<20,>1.0%,True,5.432835820895524
AAPL,2026-01-16,257.01,254.69,255.24,0.9026886113380777,0.2159488005025762,failed_recovery,15.86,<20,0.5-1.0%,False,0.12626262626262355
AAPL,2026-01-20,252.52,248.84,246.46,1.4573103120544935,-0.9564378717248013,failed_recovery,20.09,20-25,>1.0%,True,6.634819532908705
AAPL,2026-01-21,248.48,244.95,247.4,1.420637475853188,1.0002041232904744,partial_recovery,16.9,<20,>1.0%,True,15.878546540567454
AAPL,2026-01-22,250.06,249.2,248.12,0.3439174598096511,-0.43338683788121357,failed_recovery,15.64,<20,<0.5%,True,7.455621301775136
AAPL,2026-01-23,249.17,247.38,247.74,0.7183850383272433,0.14552510308028685,failed_recovery,16.09,<20,0.5-1.0%,True,2.8772378516623993
AAPL,2026-01-26,255.26,253.84,255.18,0.5562955418005122,0.5278915852505528,partial_recovery,16.15,<20,0.5-1.0%,False,0.3729024238657472
AAPL,2026-01-27,261.33,259.98,258.03,0.5165882217885301,-0.750057696745921,failed_recovery,16.35,<20,0.5-1.0%,False,1.2383900928792748
AAPL,2026-01-28,256.81,254.27,256.2,0.9890580584868158,0.7590356707436892,partial_recovery,16.35,<20,0.5-1.0%,False,0.0
AAPL,2026-01-29,257.45,255.1,257.93,0.912798601670225,1.1093688749510044,full_recovery,16.88,<20,0.5-1.0%,True,3.241590214067263
AAPL,2026-01-30,258.46,254.04,259.24,1.7101292269596797,2.0469217446071553,full_recovery,17.44,<20,>1.0%,True,3.31753554502371
AAPL,2026-02-02,265.12,263.53,269.73,0.5997284248642244,2.3526733199256427,full_recovery,16.34,<20,0.5-1.0%,True,6.307339449541292
AAPL,2026-02-03,270.88,267.35,268.33,1.3031600708800846,0.3665606882363798,weak_recovery,18.0,<20,>1.0%,True,10.159118727050185
AAPL,2026-02-04,277.33,269.5,270.42,2.823351242202425,0.3413729128014902,failed_recovery,18.64,<20,>1.0%,True,3.555555555555559
AAPL,2026-02-05,277.14,273.42,275.6,1.3422818791946203,0.7973081705800624,partial_recovery,21.77,20-25,>1.0%,True,16.791845493562228
AAPL,2026-02-06,280.64,273.13,275.94,2.6760262257696663,1.0288141178193542,weak_recovery,17.76,<20,>1.0%,True,18.419843821773075
AAPL,2026-02-09,277.65,276.22,277.55,0.5150369169817937,0.4815002534211802,partial_recovery,17.36,<20,0.5-1.0%,True,2.252252252252264
AAPL,2026-02-10,275.37,272.94,273.79,0.8824490685259857,0.3114237561368883,weak_recovery,17.79,<20,0.5-1.0%,True,2.4769585253456206
AAPL,2026-02-11,279.98,278.18,275.49,0.6429030645046115,-0.9669997843123149,failed_recovery,17.65,<20,0.5-1.0%,False,0.7869589657110768
AAPL,2026-02-12,272.23,260.18,261.54,4.426404143555087,0.5227150434314758,failed_recovery,20.82,20-25,>1.0%,True,17.960339943342788
AAPL,2026-02-13,261.49,258.77,255.79,1.0401927415962473,-1.1516018085558566,failed_recovery,20.6,20-25,>1.0%,False,1.056676272814596
AAPL,2026-02-17,261.73,260.91,263.75,0.3132999656134158,1.0884979494844869,full_recovery,20.29,20-25,<0.5%,True,4.29245283018868
AAPL,2026-02-18,266.82,265.0,264.24,0.6821077880218849,-0.28679245283018523,failed_recovery,19.62,<20,0.5-1.0%,True,3.30211927057663
AAPL,2026-02-19,264.48,261.41,260.51,1.1607683000604934,-0.34428675261085423,failed_recovery,20.23,20-25,>1.0%,True,3.109072375127418
AAPL,2026-02-20,264.75,261.54,264.59,1.2124645892351198,1.1661696107669781,partial_recovery,19.09,<20,>1.0%,True,5.6351952545724195
AAPL,2026-02-23,267.74,265.97,266.39,0.661089116306858,0.1579125465277885,failed_recovery,21.01,20-25,0.5-1.0%,True,10.05762179151389
AAPL,2026-02-24,274.82,271.6,272.17,1.1716760061130815,0.20986745213549085,failed_recovery,19.55,<20,>1.0%,True,6.949071870537843
AAPL,2026-02-25,274.59,273.21,274.18,0.50256746421938,0.35503824896600683,partial_recovery,17.93,<20,0.5-1.0%,True,8.286445012787729
AAPL,2026-02-26,274.15,270.89,273.0,1.1891300383001975,0.7789139503119398,partial_recovery,18.63,<20,>1.0%,True,3.9040713887339615
AAPL,2026-02-27,271.4,265.88,264.17,2.0338983050847395,-0.6431472844892355,failed_recovery,19.86,<20,>1.0%,True,6.6022544283413875
AAPL,2026-03-03,264.77,260.13,263.69,1.7524644030668077,1.3685464959827789,partial_recovery,23.57,20-25,>1.0%,True,9.934701492537307
AAPL,2026-03-04,265.51,263.34,262.45,0.817295017136837,-0.3379661274398065,failed_recovery,21.15,20-25,0.5-1.0%,True,10.26728892660162
AAPL,2026-03-05,261.5,258.5,260.25,1.147227533460803,0.6769825918762089,partial_recovery,23.75,20-25,>1.0%,True,12.293144208037834
AAPL,2026-03-06,257.95,256.06,257.44,0.732700135685205,0.5389361868312096,partial_recovery,29.49,>=25,0.5-1.0%,True,24.168421052631572
AAPL,2026-03-09,258.18,256.54,259.89,0.6352157409559169,1.3058392453418437,full_recovery,25.5,>=25,0.5-1.0%,True,13.530010172939974
AAPL,2026-03-10,261.78,260.82,260.72,0.36672014668805086,-0.038340618050749904,failed_recovery,24.93,20-25,<0.5%,True,2.2352941176470598
AAPL,2026-03-11,262.13,260.13,260.81,0.7629802006637928,0.26140775765963437,weak_recovery,24.23,20-25,0.5-1.0%,True,2.807862013638184
AAPL,2026-03-12,256.39,254.77,255.75,0.631849916143366,0.38466067433370876,partial_recovery,27.29,>=25,0.5-1.0%,True,12.628972348328512
AAPL,2026-03-13,255.95,250.96,250.12,1.9495995311584218,-0.33471469556901634,failed_recovery,,unknown,>1.0%,False,0.0
AAPL,2026-03-16,253.88,252.2,252.78,0.6617299511580301,0.2299762093576576,weak_recovery,,unknown,0.5-1.0%,False,0.0
AAPL,2026-03-17,254.95,253.56,254.23,0.5452049421455134,0.2642372613976919,weak_recovery,,unknown,0.5-1.0%,False,0.0
AAPL,2026-03-18,253.81,250.39,249.91,1.3474646389031226,-0.19170094652341937,failed_recovery,,unknown,>1.0%,False,0.0
AMD,2025-02-03,115.16,113.05,114.24,1.8322334143799925,1.0526315789473666,partial_recovery,,unknown,>1.0%,False,0.0
AMD,2025-02-04,118.32,116.88,119.61,1.2170385395537506,2.3357289527720773,full_recovery,,unknown,>1.0%,False,0.0
AMD,2025-02-05,110.24,109.44,112.01,0.7256894049346854,2.348318713450299,full_recovery,,unknown,0.5-1.0%,False,0.0
AMD,2025-02-06,110.81,109.5,110.14,1.1822037722227257,0.5844748858447494,weak_recovery,,unknown,>1.0%,False,0.0
AMD,2025-02-07,109.2,107.04,107.52,1.9780219780219748,0.44843049327353307,failed_recovery,,unknown,>1.0%,False,0.0
AMD,2025-02-10,111.24,110.73,110.47,0.45846817691477065,-0.23480538246184873,failed_recovery,15.81,<20,<0.5%,False,0.0
AMD,2025-02-11,113.07,110.78,111.12,2.0252940656230582,0.306914605524466,failed_recovery,16.02,<20,>1.0%,False,1.3282732447817778
AMD,2025-02-12,111.2,110.2,111.7,0.8992805755395683,1.3611615245009074,full_recovery,15.89,<20,0.5-1.0%,False,0.811485642946311
AMD,2025-02-13,114.6,111.81,111.79,2.4345549738219825,-0.017887487702348645,failed_recovery,15.1,<20,>1.0%,True,4.971680302076783
AMD,2025-02-14,114.41,111.7,113.11,2.368674066952184,1.262309758281107,partial_recovery,14.77,<20,>1.0%,True,2.1854304635761594
AMD,2025-02-18,114.58,113.68,114.26,0.7854773957060494,0.5102040816326515,partial_recovery,15.35,<20,0.5-1.0%,False,0.13012361743656198
AMD,2025-02-19,116.11,114.32,114.67,1.5416415468090658,0.30615815255424117,failed_recovery,15.27,<20,>1.0%,False,0.5211726384364825
AMD,2025-02-20,114.99,113.37,114.15,1.4088181581006962,0.6880127017729567,weak_recovery,15.66,<20,>1.0%,True,2.5540275049115952
AMD,2025-02-21,115.29,111.22,110.79,3.530228120392061,-0.3866211113109087,failed_recovery,18.21,<20,>1.0%,True,16.283524904214563
AMD,2025-02-24,109.93,109.47,108.13,0.4184481033384953,-1.2240796565269056,failed_recovery,18.98,<20,<0.5%,True,4.228445908841294
AMD,2025-02-25,107.08,105.18,103.99,1.774374299589084,-1.1313938011028826,failed_recovery,19.43,<20,>1.0%,True,2.3709167544783947
AMD,2025-02-26,105.69,104.47,104.77,1.1543192355000462,0.2871637790753299,failed_recovery,19.1,<20,>1.0%,False,1.6984045290787355
AMD,2025-02-27,103.82,101.88,99.51,1.8686187632440743,-2.3262661955241364,failed_recovery,21.13,20-25,>1.0%,True,10.628272251308887
AMD,2025-02-28,101.8,98.69,99.91,3.0550098231827105,1.2361941432769266,weak_recovery,19.63,<20,>1.0%,True,7.098911500236631
AMD,2025-03-03,101.6,99.31,98.28,2.253937007874008,-1.037156379015206,failed_recovery,22.78,20-25,>1.0%,True,16.046867040244535
AMD,2025-03-04,98.54,97.84,100.79,0.710371422772481,3.0151267375306654,full_recovery,23.51,20-25,0.5-1.0%,True,3.204565408252855
AMD,2025-03-05,101.1,99.91,101.65,1.1770524233432225,1.741567410669612,full_recovery,21.93,20-25,>1.0%,True,6.720544449170573
AMD,2025-03-06,101.08,98.34,98.81,2.7107241788682184,0.4779336994102083,failed_recovery,24.87,20-25,>1.0%,True,13.406292749658007
AMD,2025-03-07,99.39,96.7,100.28,2.706509709226278,3.7021716649431213,full_recovery,23.37,20-25,>1.0%,True,6.0313630880579
AMD,2025-03-10,100.04,97.76,96.67,2.2790883646541396,-1.1149754500818365,failed_recovery,27.86,>=25,>1.0%,True,19.21266581086863
AMD,2025-03-11,98.16,95.96,96.68,2.241238793806034,0.7503126302626231,weak_recovery,26.92,>=25,>1.0%,True,3.374012921751607
AMD,2025-03-12,100.46,99.94,100.84,0.5176189528170376,0.9005403241945225,full_recovery,24.23,20-25,0.5-1.0%,True,9.992570579494805
AMD,2025-03-13,99.81,97.37,98.1,2.4446448251678166,0.7497175721474681,weak_recovery,24.66,20-25,>1.0%,False,1.7746595130004115
AMD,2025-03-14,100.81,99.92,100.96,0.8828489237178857,1.0408326661328984,full_recovery,21.77,20-25,0.5-1.0%,True,11.71938361719384
AMD,2025-03-17,106.15,103.91,104.59,2.1102213848327924,0.6544124723318322,weak_recovery,20.51,20-25,>1.0%,True,5.787781350482306
AMD,2025-03-18,104.1,103.38,103.53,0.6916426512968289,0.14509576320371997,failed_recovery,21.7,20-25,0.5-1.0%,True,5.8020477815699545
AMD,2025-03-20,108.26,106.42,107.13,1.6996120450766705,0.6671678255966864,weak_recovery,19.8,<20,>1.0%,False,0.5025125628140596
AMD,2025-03-21,106.07,105.08,106.43,0.9333459036485293,1.2847354396650252,full_recovery,19.28,<20,0.5-1.0%,True,2.626262626262624
AMD,2025-03-24,113.5,113.09,113.85,0.36123348017620843,0.6720311256521274,full_recovery,17.48,<20,<0.5%,True,9.336099585062243
AMD,2025-03-25,113.83,112.75,114.82,0.9487832733022915,1.8359201773835858,full_recovery,17.15,<20,0.5-1.0%,False,1.8878718535469212
AMD,2025-03-26,112.62,109.1,110.19,3.1255549635943973,0.9990834097158601,weak_recovery,18.33,<20,>1.0%,True,6.880466472303206
AMD,2025-03-27,107.39,105.63,106.63,1.638886302262785,0.9467007478935909,partial_recovery,18.69,<20,>1.0%,False,1.9639934533551717
AMD,2025-03-28,106.19,102.48,103.22,3.4937376400790976,0.7220921155347335,failed_recovery,21.65,20-25,>1.0%,True,15.83734617442481
AMD,2025-03-31,102.14,100.84,102.73,1.272762874485997,1.8742562475208255,full_recovery,22.28,20-25,>1.0%,True,2.909930715935347
AMD,2025-04-01,102.54,101.24,102.78,1.267797932514152,1.5211378901619976,full_recovery,21.77,20-25,>1.0%,True,2.289048473967691
AMD,2025-04-02,103.58,102.72,102.96,0.8302761150801308,0.23364485981307914,weak_recovery,21.51,20-25,0.5-1.0%,False,1.1943040881947542
AMD,2025-04-03,99.15,95.72,93.79,3.4594049420070667,-2.016297534475546,failed_recovery,30.02,>=25,>1.0%,True,39.56299395629939
AMD,2025-04-04,88.2,85.85,85.74,2.6643990929705312,-0.12813046010483337,failed_recovery,45.31,>=25,>1.0%,True,50.93271152564958
AMD,2025-04-07,89.0,81.22,83.63,8.741573033707867,2.9672494459492693,weak_recovery,46.98,>=25,>1.0%,True,3.685720591480897
AMD,2025-04-08,88.93,81.44,78.21,8.422354660969312,-3.9661100196463703,failed_recovery,52.33,>=25,>1.0%,True,11.387824606215414
AMD,2025-04-09,83.64,81.22,96.72,2.893352462936396,19.083969465648856,full_recovery,33.62,>=25,>1.0%,True,35.7538696732276
AMD,2025-04-10,90.87,85.06,88.67,6.39374931220425,4.2440630143428155,partial_recovery,40.72,>=25,>1.0%,True,21.118381915526477
AMD,2025-04-11,94.22,91.34,93.3,3.056675864996811,2.145828771622502,partial_recovery,37.56,>=25,>1.0%,True,7.760314341846749
AMD,2025-04-14,96.44,93.57,94.5,2.975943591870598,0.9939083039435791,weak_recovery,30.89,>=25,>1.0%,True,17.758253461128863
AMD,2025-04-15,96.82,95.26,95.22,1.611237347655431,-0.04199034222129567,failed_recovery,30.12,>=25,>1.0%,True,2.4927160893493028
AMD,2025-04-16,90.1,88.14,88.27,2.1753607103218577,0.1474926253687264,failed_recovery,32.64,>=25,>1.0%,True,8.36653386454183
AMD,2025-04-17,88.77,86.52,87.43,2.5346400811084826,1.0517799352750934,weak_recovery,29.65,>=25,>1.0%,True,9.160539215686281
AMD,2025-04-21,85.8,83.85,85.55,2.272727272727276,2.0274299344066824,partial_recovery,33.82,>=25,>1.0%,True,14.064080944350765
AMD,2025-04-22,86.64,85.55,86.2,1.258079409048942,0.7597895967270668,partial_recovery,30.57,>=25,>1.0%,True,9.609698403311649
AMD,2025-04-23,93.74,90.48,90.33,3.477704288457426,-0.16578249336870654,failed_recovery,28.45,>=25,>1.0%,True,6.934903500163562
AMD,2025-04-24,93.56,93.05,94.43,0.5451047456177909,1.483073616335314,full_recovery,26.47,>=25,0.5-1.0%,True,6.959578207381373
AMD,2025-04-25,95.6,95.03,96.65,0.5962343096234238,1.7047248237398764,full_recovery,24.84,20-25,0.5-1.0%,True,6.157914620324893
AMD,2025-04-28,96.9,94.29,96.32,2.693498452012383,2.1529324424647225,partial_recovery,25.15,>=25,>1.0%,False,1.2479871175523298
AMD,2025-04-29,96.9,95.64,96.04,1.300309597523225,0.4182350480970365,weak_recovery,24.17,20-25,>1.0%,True,3.8966202783300075
AMD,2025-04-30,95.82,94.83,97.32,1.0331872260488362,2.625751344511225,full_recovery,24.7,20-25,>1.0%,True,2.1928009929664776
AMD,2025-05-01,100.1,98.23,96.59,1.8681318681318588,-1.6695510536495983,failed_recovery,24.6,20-25,>1.0%,False,0.40485829959513314
AMD,2025-05-02,99.36,98.84,98.75,0.5233494363929106,-0.0910562525293438,failed_recovery,22.68,20-25,0.5-1.0%,True,7.804878048780495
AMD,2025-05-05,101.6,100.5,100.62,1.0826771653543252,0.1194029850746314,failed_recovery,23.64,20-25,>1.0%,True,4.232804232804237
AMD,2025-05-06,99.48,98.46,98.56,1.0253317249698535,0.10156408693886708,failed_recovery,24.76,20-25,>1.0%,True,4.737732656514386
AMD,2025-05-07,101.48,98.22,100.36,3.2124556562869584,2.178782325391978,partial_recovery,23.55,20-25,>1.0%,True,4.886914378029082
AMD,2025-05-08,104.8,103.3,101.69,1.4312977099236641,-1.5585672797676664,failed_recovery,22.48,20-25,>1.0%,True,4.543524416135882
AMD,2025-05-09,103.25,101.73,102.83,1.4721549636803837,1.0812936203676342,partial_recovery,21.9,20-25,>1.0%,True,2.580071174377232
AMD,2025-05-12,110.53,108.14,108.11,2.162308875418439,-0.027741816164232602,failed_recovery,18.39,<20,>1.0%,True,16.027397260273965
AMD,2025-05-13,112.16,111.67,112.43,0.43687589158344764,0.6805766992030134,full_recovery,18.22,<20,<0.5%,False,0.9244154431756482
AMD,2025-05-14,119.62,116.91,117.73,2.2655074402273936,0.7013942348815391,weak_recovery,18.62,<20,>1.0%,True,2.195389681668508
AMD,2025-05-15,116.56,115.25,114.98,1.1238846945779017,-0.23427331887201389,failed_recovery,17.83,<20,>1.0%,True,4.242749731471551
AMD,2025-05-16,118.24,116.71,117.18,1.2939783491204342,0.40270756576129985,weak_recovery,17.24,<20,>1.0%,True,3.3090297251822767
AMD,2025-05-19,115.4,114.22,114.75,1.0225303292894339,0.46401680966555875,weak_recovery,18.14,<20,>1.0%,True,5.220417633410686
AMD,2025-05-20,113.88,113.33,113.55,0.48296452406041196,0.19412335656930985,weak_recovery,18.09,<20,<0.5%,False,0.2756339581036423
AMD,2025-05-21,116.06,112.54,112.05,3.032914009994827,-0.43540074640128756,failed_recovery,20.87,20-25,>1.0%,True,15.367606412382539
AMD,2025-05-22,112.64,111.47,110.7,1.038707386363638,-0.6907688167219844,failed_recovery,20.28,20-25,>1.0%,True,2.8270244369908952
AMD,2025-05-23,109.87,109.14,110.34,0.6644215891508182,1.09950522264981,full_recovery,22.29,20-25,0.5-1.0%,True,9.911242603550285
AMD,2025-05-27,115.4,114.74,114.55,0.5719237435008758,-0.1655917727035016,failed_recovery,18.96,<20,0.5-1.0%,True,7.826932425862903
AMD,2025-05-28,114.36,113.59,112.87,0.6733123469744631,-0.6338586143146393,failed_recovery,19.31,<20,0.5-1.0%,False,1.8459915611814233
AMD,2025-05-29,114.82,112.66,113.03,1.881205364919001,0.3284218001065192,failed_recovery,19.18,<20,>1.0%,False,0.6732263076126308
AMD,2025-05-30,111.72,108.62,110.69,2.7747941281775814,1.9057263855643463,partial_recovery,18.57,<20,>1.0%,True,3.1803962460896735
AMD,2025-06-02,113.82,113.14,114.65,0.5974345457740228,1.3346296623652159,full_recovery,18.36,<20,0.5-1.0%,False,1.1308562197092131
AMD,2025-06-03,117.36,116.64,117.28,0.6134969325153364,0.5486968449931418,partial_recovery,17.69,<20,0.5-1.0%,True,3.6492374727668744
AMD,2025-06-05,118.6,116.24,115.68,1.9898819561551429,-0.4817618719889781,failed_recovery,18.48,<20,>1.0%,True,4.940374787052817
AMD,2025-06-06,117.94,115.94,116.16,1.6957775139901643,0.189753320683111,failed_recovery,16.77,<20,>1.0%,True,9.253246753246758
AMD,2025-06-09,122.37,119.34,121.69,2.4760970826182898,1.9691637338696115,partial_recovery,17.16,<20,>1.0%,True,2.3255813953488405
AMD,2025-06-10,123.44,122.63,123.25,0.6561892417368781,0.5055859088314479,partial_recovery,16.95,<20,0.5-1.0%,False,1.2237762237762286
