market,touch,signal,prev_run,lag,ret4,mae,grp,quarter
^N225,2024-12-06,2024-12-06,1,0,0.02055111548123678,-0.0188188869369883,B1,2024Q4
^N225,2025-01-17,2025-01-24,5,1,-0.028925163464003756,-0.0383191651976158,B1,2025Q1
^N225,2025-02-07,2025-02-14,1,1,-0.05354683686923123,-0.08077514299677502,B1,2025Q1
^N225,2025-05-23,2025-05-30,1,1,0.05757096412350737,-0.016973030124499577,B1,2025Q2
^N225,2026-03-13,2026-03-13,40,0,0.05768343613140536,-0.060585709495406426,EVENT,2026Q1
^N225,2026-03-27,2026-03-27,1,0,0.11884475331587652,-0.052726218292728055,B1,2026Q1
^N225,2026-04-10,2026-04-10,1,0,0.10170627395081655,-0.01214473327014609,B1,2026Q2
^N225,2026-07-31,2026-07-31,15,0,,,EVENT,2026Q3
^RUT,1988-05-27,1988-05-27,15,0,0.06524376920963859,-7.13434727475093e-05,EVENT,1988Q2
^RUT,1988-08-19,1988-09-09,11,3,0.009305239528172526,-0.003599801634700084,B1,1988Q3
^RUT,1988-09-30,1988-09-30,2,0,-0.012878115340441254,-0.01730499627357618,B1,1988Q3
^RUT,1988-10-14,1988-10-14,1,0,-0.030566794012006238,-0.031039075164981833,B1,1988Q4
^RUT,1988-10-28,1988-12-30,1,9,0.03766033273831959,-0.007057021921632156,B1,1988Q4
^RUT,1989-10-13,1990-03-16,40,22,-0.009926343195714948,-0.016807804961814887,EVENT,1990Q1
^RUT,1990-04-06,1990-05-11,1,5,0.03561793607472685,6.136443063153862e-05,B1,1990Q2
^RUT,1990-07-27,1990-12-21,10,21,-0.007718836213320257,-0.04837607310038283,B1,1990Q4
^RUT,1991-01-11,1991-01-18,2,1,0.20787127429460406,-0.0063154042556792245,B1,1991Q1
^RUT,1991-06-28,1991-07-19,22,3,0.0070573335753036925,-0.017527615346103587,EVENT,1991Q3
^RUT,1991-08-09,1991-08-09,1,0,0.023828695185188487,-0.03940688635143108,B1,1991Q3
^RUT,1991-08-23,1991-08-23,1,0,0.01776283698295278,-0.00522111907769407,B1,1991Q3
^RUT,1991-11-22,1991-12-27,12,5,0.11501928531087047,0.0,B1,1991Q4
^RUT,1992-04-10,1992-09-18,14,23,-0.010177202800863205,-0.052539200511059314,B1,1992Q3
^RUT,1993-04-09,1993-04-16,25,1,0.013589997555112587,-0.026868061204314952,EVENT,1993Q2
^RUT,1993-06-18,1993-06-18,6,0,0.031176313232245567,-0.007422919031211395,B1,1993Q2
^RUT,1993-11-26,1993-11-26,22,0,0.00467724747664211,-0.003317955596709332,EVENT,1993Q4
^RUT,1993-12-17,1993-12-17,2,0,0.035758132858956904,-0.010545108670403702,B1,1993Q4
^RUT,1993-12-31,1993-12-31,1,0,0.02490429843616737,-0.009899832146827103,B1,1993Q4
^RUT,1994-04-01,1994-08-19,12,20,0.040450182245024946,-0.0016820784366162744,B1,1994Q3
^RUT,1994-10-07,1994-10-07,6,0,0.00813686423159421,-0.0032707403065670437,B1,1994Q4
^RUT,1994-11-11,1994-12-30,4,7,-0.007549126797574912,-0.014978431022758754,B1,1994Q4
^RUT,1995-10-13,1995-10-13,36,0,0.00744860444746176,-0.034528395480808216,EVENT,1995Q4
^RUT,1995-10-27,1995-11-03,1,1,0.022953140768586566,-0.008388680185082875,B1,1995Q4
^RUT,1995-11-17,1995-11-17,1,0,0.021656191315004847,-0.011815417262901473,B1,1995Q4
^RUT,1995-12-22,1995-12-22,3,0,-0.022509682156357735,-0.04117698905604117,B1,1995Q4
^RUT,1996-01-12,1996-01-26,2,2,0.04671938978179857,-0.00019278182108606323,B1,1996Q1
^RUT,1996-06-28,1996-06-28,21,0,-0.09243812752493552,-0.1257031783502951,EVENT,1996Q2
^RUT,1997-03-21,1997-05-09,27,7,0.07116374374726164,0.0,EVENT,1997Q2
^RUT,1997-10-31,1997-10-31,24,0,-0.00770898828095723,-0.03330568911994758,EVENT,1997Q4
^RUT,1997-11-14,1997-11-21,1,1,-0.03452474298383301,-0.051419367302299346,B1,1997Q4
^RUT,1997-12-12,1998-01-02,1,3,-0.014821775367772294,-0.07252818761781321,B1,1998Q1
^RUT,1998-05-29,1998-11-06,16,23,-0.004871133521567872,-0.03669564891246835,EVENT,1998Q4
^RUT,1999-02-19,1999-04-09,13,7,0.07453309291823129,-0.013502145238592944,B1,1999Q2
^RUT,1999-08-06,1999-11-05,16,13,0.0501118481197107,-0.0024185875440465576,EVENT,1999Q4
^RUT,2000-04-07,2000-04-07,21,0,-0.05552581800981704,-0.1867990101106657,EVENT,2000Q2
^RUT,2000-07-28,2000-08-11,3,2,0.04983640766825115,-0.0012345902733806868,B1,2000Q3
^RUT,2000-09-22,2000-09-22,5,0,-0.0604641198765179,-0.12179561610837775,B1,2000Q3
^RUT,2000-10-06,2001-01-26,1,16,-0.04257235257190828,-0.06739790215208041,B1,2001Q1
^RUT,2001-02-23,2001-04-27,3,9,0.0509328963247937,-0.007231853195801552,B1,2001Q2
^RUT,2001-07-13,2001-07-13,10,0,-0.03095515213856581,-0.04322306825704769,B1,2001Q3
^RUT,2001-07-27,2001-07-27,1,0,-0.008659640259921386,-0.03197874157920988,B1,2001Q3
^RUT,2001-08-10,2001-11-23,1,15,0.05584393097177265,-0.0102962372550236,B1,2001Q4
^RUT,2002-02-08,2002-02-08,10,0,0.0710994744060609,-0.02061419280854493,B1,2002Q1
^RUT,2002-02-22,2002-02-22,1,0,0.08024599896032725,-0.0010966300935194573,B1,2002Q1
^RUT,2002-05-17,2002-05-17,11,0,-0.09798796494274187,-0.12237198585400477,B1,2002Q2
^RUT,2002-05-31,2002-11-15,1,24,0.005337887352088622,-0.017516608443243764,B1,2002Q4
^RUT,2002-12-20,2002-12-20,4,0,0.0031534357043669914,-0.01863624732237601,B1,2002Q4
^RUT,2003-01-03,2003-01-03,1,0,-0.04647583778106068,-0.060772210215143785,B1,2003Q1
^RUT,2003-01-24,2003-04-18,2,12,0.08076619559150244,-0.0021110178077261565,B1,2003Q2
^RUT,2004-03-19,2004-03-19,47,0,0.022129174578473076,-0.02559832077924462,EVENT,2004Q1
^RUT,2004-04-16,2004-04-16,3,0,-0.06789856468981681,-0.08546888898793403,B1,2004Q2
^RUT,2004-04-30,2004-06-25,1,8,-0.08247410367792629,-0.08278036992268156,B1,2004Q2
^RUT,2004-07-09,2004-09-10,1,9,0.0100718561527533,-0.02026633738174577,B1,2004Q3
^RUT,2004-10-01,2004-10-01,2,0,-0.0021196369543997617,-0.03794679092577968,B1,2004Q4
^RUT,2005-01-28,2005-01-28,16,0,0.04001636100632133,0.0,EVENT,2005Q1
^RUT,2005-02-25,2005-02-25,3,0,-0.03491601766614083,-0.039951109073829594,B1,2005Q1
^RUT,2005-03-11,2005-05-27,1,11,0.021899737714065726,-0.001977681455662239,B1,2005Q2
^RUT,2005-09-23,2005-09-23,16,0,-0.034677998263720866,-0.0620938132649822,EVENT,2005Q3
^RUT,2005-10-07,2005-11-04,1,4,0.04924339902476915,-0.012519737709065337,B1,2005Q4
^RUT,2005-11-18,2005-11-18,1,0,0.016170385626856465,-0.004700802240710011,B1,2005Q4
^RUT,2006-01-06,2006-01-06,6,0,0.03550230277046307,-0.0011581485889542442,B1,2006Q1
^RUT,2006-05-19,2006-09-01,18,15,0.005585161747478695,-0.029269908515781373,EVENT,2006Q3
^RUT,2007-03-02,2007-03-23,24,3,0.023903318492058956,-0.02234688470462065,EVENT,2007Q1
^RUT,2007-06-29,2007-06-29,13,0,-0.06701450677598575,-0.06790210450123468,B1,2007Q2
^RUT,2007-07-27,2007-10-05,3,10,-0.05574753256525511,-0.0677374066589349,B1,2007Q4
^RUT,2007-10-19,2007-10-26,1,1,-0.0807898612938035,-0.10389708339952863,B1,2007Q4
^RUT,2008-04-25,2008-04-25,1,0,0.003075262769586473,-0.01141462594702658,B1,2008Q2
^RUT,2008-06-27,2008-07-25,8,4,0.0383759153361285,-0.022763807942646874,B1,2008Q3
^RUT,2008-08-08,2008-08-08,1,0,-0.021040463657732378,-0.04265287735923162,B1,2008Q3
^RUT,2008-08-29,2008-08-29,2,0,-0.046937149388311394,-0.09018255908236139,B1,2008Q3
^RUT,2008-09-26,2009-04-03,1,27,0.06763423974145599,-0.05358122066029236,B1,2009Q2
^RUT,2009-10-30,2009-11-06,29,1,0.03866632788043156,-0.021314716356623298,EVENT,2009Q4
^RUT,2009-11-27,2009-12-04,2,1,0.03749238946382838,-0.016722169283030497,B1,2009Q4
^RUT,2010-01-29,2010-02-12,7,2,0.10785639787824075,0.0014082499803118598,B1,2010Q1
^RUT,2010-05-07,2010-05-14,11,1,-0.06481452164998791,-0.12491715161992334,B1,2010Q2
^RUT,2010-06-25,2010-09-17,1,12,0.07939329870639455,-0.005603009333757902,B1,2010Q3
^RUT,2011-03-18,2011-03-18,25,0,0.050738691625135335,0.005750896583018861,EVENT,2011Q1
^RUT,2011-05-20,2011-05-20,8,0,-0.057064624632610084,-0.06807710251080756,B1,2011Q2
^RUT,2011-06-03,2011-07-01,1,4,-0.05119988316683277,-0.06769915314118102,B1,2011Q3
^RUT,2011-07-15,2011-07-15,1,0,-0.1584015355778433,-0.22796163883343457,B1,2011Q3
^RUT,2011-07-29,2011-10-28,1,13,-0.12462552806237681,-0.12462552806237681,B1,2011Q4
^RUT,2011-11-11,2011-11-11,1,0,0.001020640511756321,-0.10539326380540881,B1,2011Q4
^RUT,2012-04-13,2012-04-13,19,0,-0.007823758480778098,-0.01884985262234873,EVENT,2012Q2
^RUT,2012-04-27,2012-04-27,1,0,-0.07154711819290915,-0.09662368294576507,B1,2012Q2
^RUT,2012-07-06,2012-07-06,1,0,-0.023118707833875818,-0.052147119572310774,B1,2012Q3
^RUT,2012-07-20,2012-07-27,1,1,0.016570354825887312,-0.03869345200121699,B1,2012Q3
^RUT,2012-10-26,2012-11-30,11,5,0.012385624984730503,-0.007105272948389696,B1,2012Q4
^RUT,2013-04-19,2013-04-19,19,0,0.09181373073630139,-0.013786320098458926,EVENT,2013Q2
^RUT,2013-06-28,2013-06-28,9,0,0.07266647984218833,0.0039080159190441055,B1,2013Q2
^RUT,2014-01-31,2014-01-31,30,0,0.046114551666749604,-0.04258633451095295,EVENT,2014Q1
^RUT,2014-03-28,2014-06-06,6,10,0.03685178201018302,-0.009337377165964722,B1,2014Q2
^RUT,2014-07-11,2014-07-11,4,0,-0.024639484108170517,-0.04536480018673672,B1,2014Q3
^RUT,2014-09-19,2014-10-31,4,6,-0.00023862540118502196,-0.018346694206021308,B1,2014Q4
^RUT,2014-12-19,2014-12-19,6,0,-0.016145972402203723,-0.03734231376305153,B1,2014Q4
^RUT,2015-01-09,2015-01-09,2,0,0.01668233109316075,-0.02899602196664275,B1,2015Q1
^RUT,2015-02-06,2015-02-06,3,0,0.010004528548895664,-0.012600950590210047,B1,2015Q1
^RUT,2015-05-01,2015-05-01,11,0,0.014998692433918714,-0.013826107328562487,B1,2015Q2
^RUT,2015-05-15,2015-05-15,1,0,0.01693803544067496,-0.00822378782933575,B1,2015Q2
^RUT,2015-07-03,2015-07-10,6,1,-0.03603775851290314,-0.04122137389694858,B1,2015Q3
^RUT,2015-07-24,2015-11-06,1,15,-0.013627818783861212,-0.04916856864711394,B1,2015Q4
^RUT,2015-12-04,2015-12-04,1,0,-0.040147041393841953,-0.0630725140346301,B1,2015Q4
^RUT,2016-03-25,2016-04-01,1,1,0.011783266446665941,-0.026053963314906503,B1,2016Q2
^RUT,2016-07-01,2016-07-01,12,0,0.054608885784054095,-0.021663820958901514,B1,2016Q3
^RUT,2016-10-21,2016-10-21,15,0,0.0800755611341184,-0.05091537704154103,EVENT,2016Q4
^RUT,2017-03-17,2017-03-17,18,0,-0.03325861550483833,-0.04058869414453403,EVENT,2017Q1
^RUT,2017-04-07,2017-04-21,1,2,-0.009073464327840064,-0.02090079815239765,B1,2017Q2
^RUT,2017-05-19,2017-05-26,3,1,0.023541526285158598,-0.019815672272506912,B1,2017Q2
^RUT,2017-08-11,2017-09-01,10,3,0.05467719462019094,-0.013929230356050315,B1,2017Q3
^RUT,2018-02-09,2018-02-16,21,1,0.02753393065049381,-0.03210135548616888,EVENT,2018Q1
^RUT,2018-03-02,2018-03-09,1,1,-0.052493810843983746,-0.07152784927220146,B1,2018Q1
^RUT,2018-03-23,2018-04-13,1,3,0.03696654357562945,-0.014068995160232856,B1,2018Q2
^RUT,2018-04-27,2018-04-27,1,0,0.04542362612460327,-0.018332666861091473,B1,2018Q2
^RUT,2018-10-05,2019-02-08,22,18,0.010282855093134646,-0.00047794442084980737,EVENT,2019Q1
^RUT,2019-05-17,2019-06-21,13,5,-0.0011163829193413521,-0.019843446437606493,B1,2019Q2
^RUT,2019-07-19,2019-07-26,3,1,-0.07566957110371442,-0.07770251726295685,B1,2019Q3
^RUT,2019-09-27,2019-10-18,2,3,0.03970743446913061,0.004070388464519015,B1,2019Q4
^RUT,2020-02-28,2020-05-29,18,13,-0.010946607943834508,-0.03618265047141955,EVENT,2020Q2
^RUT,2020-06-12,2020-06-12,1,0,0.025221952211824883,-0.031765303541778867,B1,2020Q2
^RUT,2020-09-25,2020-09-25,14,0,0.11227123145338824,0.0017085920312771563,B1,2020Q3
^RUT,2021-05-14,2021-05-14,32,0,0.049976931731533725,-0.029438600434324336,EVENT,2021Q2
^RUT,2021-06-18,2021-06-25,3,1,-0.05343985830137776,-0.09738255804249074,B1,2021Q2
^RUT,2021-07-09,2021-07-09,1,0,-0.014140346594024078,-0.07584646124588812,B1,2021Q3
^RUT,2021-09-10,2021-10-15,2,5,0.06449810573202752,-0.005808449088167356,B1,2021Q4
^RUT,2021-11-26,2022-07-29,5,35,0.007744400278584251,-0.01344662234770655,B1,2022Q3
^RUT,2022-09-02,2022-09-09,4,1,-0.09597150782852015,-0.12329182763283941,B1,2022Q3
^RUT,2022-11-04,2022-11-11,1,1,-0.04572057559789322,-0.04572057559789322,B1,2022Q4
^RUT,2022-12-02,2022-12-02,2,0,-0.06951985809496819,-0.09024531887196974,B1,2022Q4
^RUT,2023-03-10,2023-06-02,8,12,0.0315798948116901,-0.018373384830734918,B1,2023Q2
^RUT,2023-08-18,2023-08-18,10,0,-0.006663375867535737,-0.014773473515511615,B1,2023Q3
^RUT,2023-09-08,2023-12-01,2,12,0.08827789070753989,-0.007441043488039867,B1,2023Q4
^RUT,2024-04-12,2024-05-03,18,3,0.016903067516447212,0.0002014197363038317,EVENT,2024Q2
^RUT,2024-06-07,2024-06-28,4,3,0.10371693617212041,-0.013981551715216423,B1,2024Q2
^RUT,2024-08-09,2024-08-09,4,0,0.005041035036525088,-0.010956598784904847,B1,2024Q3
^RUT,2024-09-06,2024-09-13,3,1,0.023789305842096597,-0.00544327023979807,B1,2024Q3
^RUT,2024-12-20,2025-01-03,13,2,0.008472658201936767,-0.048420340277451124,B1,2025Q1
^RUT,2025-01-31,2025-01-31,2,0,-0.054474109795784154,-0.07064325473316013,B1,2025Q1
^RUT,2025-05-23,2025-06-06,1,2,0.05477314529839372,-0.020719864762867912,B1,2025Q2
^RUT,2025-11-14,2025-11-14,22,0,0.06834768083629528,-0.035494914737906336,EVENT,2025Q4
^RUT,2025-11-28,2025-11-28,1,0,0.013565733471031072,-0.014177542319138259,B1,2025Q4
^RUT,2026-03-06,2026-04-10,13,5,0.08766849465011117,-0.0032122812867724226,B1,2026Q2
